,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
215,215,32570,https://restado.de/baustoff/balkontuerelement-kunststoff-mit-stulpfluegel-3-fach-verglasung-neu-und-abholbereit/,Balkontürelement Kunststoff mit Stulpflügel 3-Fach-Verglasung neu…,Türen & Zargen,Sonstiges,2023-01-09,1690329600000.0,"Neues, falsch bemessenes Balkon-/Terrassenelement (NP 985€) mit 3-fach-Verglasung weiß, zweiflügelig (mit Stulpflügel) anzubieten. Maße: H=240cm; B=185cm. Profilsystem Streamline 76 AD; Beschlag Pilzkopf (ähnl. RC 1N) ",Neu,750€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-10249 Berlin Friedrichshain,,{},750.0,1.0,750.0,1.0,750€ (VB) / Stück,1 Stück verfügbar,1.0,17107200000.0,[],"Plastic balcony door element with double sash , triple glazing , new ...",Polyethylene resin,Composite doorsets,Pr_30_59_24_16,Structural elements,"Door, Windows, Gates",Glass blocks and panels,198.0,0.0
217,217,31004,https://restado.de/baustoff/novoferm-staenderwerkzarge/,NOVOFERM Ständerwerkzarge,Türen & Zargen,Sonstiges,2023-01-09,,"NOVOFERM Ständerwerkzarge Profil 23/1645, MW 150 875 x 2000 mm, verzinkt, DIN L/R mit Dichtung und Variant Bandunterteil, vernickelt  komplett neu!",Neu,89€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-52074 Aachen,,{},89.0,1.0,89.0,1.0,89€ (VB) / Stück,1 Stück verfügbar,0.0,,[],stud frame,Structural steel,Stud bolts,Pr_20_29_08_86,Structural elements,"Blocks, Panels, Fences, Bricks",Walling units,,0.0
228,228,6113,https://restado.de/baustoff/tuer-mit-metallzarge/,Tür mit Metallzarge,Türen & Zargen,Sonstiges,2023-05-25,,"Holztür mit weißem Lack bestrichen und mit einer Metallzarge. Anschlag: rechts Die Zarge ist nur für Trockenbau geeignet. Die Futtertiefe beträgt 15 cm. Breite:  65,00 cm Höhe:  215,00 cm Länge/Tiefe:    Gewicht / Stk.:  40,00 kg Baujahr (ca.):  2000 Material:  Holz,Metall Farbe:  weiß Herkunft:  ÖffentlichesGebäude Anschlag DIN:  re. Zarge/Blende:  mitZarge Flügel:  1-flügelig Verfügbar ab: sofort", gut,340€ Paketpreis,4 Stk. verfügbar,(4 Stk. Mindestabnahme),gut,,{},340.0,4.0,340.0,4.0,340€ Paketpreis,4 Stk. verfügbar,0.0,,[],Door with metal frame,Metal,Aluminium door frames,Pr_30_59_23_02,Structural elements,"Door, Windows, Gates",Glass blocks and panels,,0.0
235,235,6115,https://restado.de/baustoff/tuer-mit-metallzarge-2/,Tür mit Metallzarge,Türen & Zargen,Sonstiges,2023-01-09,,"Holztür mit weißem Lack bestrichen und mit einer Metallzarge. Anschlag: rechts/ 6 Stück, Anschlag: links/ 8 Stück Die Zarge ist nur für Trockenbau geeignet. Die Futtertiefe beträgt 15 cm. Breite:  90,00 cm Höhe:  215,00 cm Länge/Tiefe:    Gewicht / Stk.:  55,00 kg Baujahr (ca.):  2000 Material:  Holz,Metall Farbe:  weiß Herkunft:  ÖffentlichesGebäude Anschlag DIN:  re. Zarge/Blende:  mitZarge Flügel:  1-flügelig Verfügbar ab: sofort",Neuwertig & Geprüft,1.470€ Paketpreis,14 Stk. verfügbar,(14 Stk. Mindestabnahme),Neuwertig & Geprüft,,{},1470.0,14.0,1470.0,14.0,1.470€ Paketpreis,14 Stk. verfügbar,0.0,,[],Door with metal frame,Metal,Aluminium door frames,Pr_30_59_23_02,Structural elements,"Door, Windows, Gates",Glass blocks and panels,,0.0
255,255,126569,https://restado.de/baustoff/pruem-stahlzarge-2108x966mm-grundiert/,Prüm Stahlzarge. 2108x966mm. Grundiert,Türen & Zargen,Zimmertüren,2023-04-21,,"Zum Verkauf stehen insgesamt 11 neue Stahlzargen der Marke Prüm.  Die passenden Türen mit den Maßen 2110x985mm finden Sie in den weiteren Anzeigen.  Die Maße sowie weitere Informationen können der folgenden Auflistung entnommen werden:  Farbe: Grundiert, Farbe noch individuell anpassbar.  Breite 966 mm Höhe: 2108 mm Dicke: 39  Die Stahlzargen sind nach vorheriger Absprache in Rostock Brinckmansdorf abzuholen.  Da es sich um den Verkauf von Restbeständen handelt, wird die Ware unter Ausschluss jeglicher Gewährleistung verkauft. Außerdem ist eine Rücknahme oder der Umtausch der Ware ausgeschlossen.  AUFGEPASST: Sie können das passende Türblatt und eine silberfarbene Klinke der Marke Hoppe dazu erwerben. Schauen Sie dafür gern bei unseren anderen Anzeigen vorbei. Beim Kauf eines Sets (Türblatt, Zarge und Klinke) kann ein Rabatt von 5% gewährleistet werden.",Neu,50€ (VB) / Stück,11 Stück verfügbar,(1 Stück Mindestabnahme),D-18055 Rostock,Prüm Türenwerk GmbH ,"{""Material Türzarge"": ""Stahl"", ""Türzargen-Art"": ""Umfassungszarge"", ""Oberfläche Türzarge"": ""BOS-Grundierung"", ""Farbe Türzarge"": ""Farbe noch anpassbar"", ""Türzargen-Breite"": ""966mm"", ""Türzargen-Höhe"": ""2108mm""}",50.0,11.0,50.0,11.0,,,0.0,,"['https://restado.de/wp-content/uploads/products/2023/05/a398f115-image00009-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2023/05/cfb93074-20230418_125739-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2023/05/ee98c1e2-20230503_144612-scaled.jpg']",Prüm steel frame . xmm . Primed,Structural steel,Aluminium frames,Pr_20_85_32_02,Structural elements,"Blocks, Panels, Fences, Bricks",Structural units,,0.0
385,385,53118,https://restado.de/baustoff/stahlzarge-3/,Stahlzarge,Türen & Zargen,Zimmertüren,2023-01-09,,"2 Umfassungszargen Normstahlzarge für Mauerwerk grundiert, R + L Anschlag,  Rohmaß RM 875 x 2000 Mauerwerk MW 130 nach DIN 18111-1 – Standardzargen für gefälzte Türen in Mauerwerkswänden Montage mit Ruck-Zuck-Anker (Standard) oder Fugenanker (Sichtmauerwerk) Ruck-Zuck-Anker vorhanden  neu unbenutzt wegen Fehlkauf zu verkaufen an Selbstabholer Stück für 50€",Neuwertig,50€ (VB) / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-79410 Badenweiler,,"{""Material Türzarge"": ""Stahl"", ""Türzargen-Art"": ""Umfassungszarge"", ""Türzargen-Ausführung"": ""Gefälzt"", ""Maulweite Umfassungszarge (cm)"": ""13""}",50.0,2.0,50.0,2.0,50€ (VB) / Stück,2 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2020/05/61e22c59-zarge.jpg.webp'],Steel frame,Structural steel,Stainless steel frames,Pr_20_85_32_84,Structural elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,,0.0
390,390,44511,https://restado.de/baustoff/stahlzarge/,Stahlzarge,Türen & Zargen,Zimmertüren,2023-01-09,,2- Schalige Zargen für Ständerwerk Bandtaschen für VN/160 3D ohne Bodeneinstand,Neu,100€ / Stück,10 Stück verfügbar,(1 Stück Mindestabnahme),D-84089 Aiglsbach,Hörmann,"{""Anschlag"": ""DIN Links"", ""Material Türzarge"": ""Stahl"", ""Türzargen-Art"": ""Umfassungszarge"", ""Türzargen-Ausführung"": ""Gefälzt"", ""Farbe Türzarge"": ""RAL 7035"", ""Maulweite Umfassungszarge (cm)"": ""10"", ""Türzargen-Breite"": ""1,01 m"", ""Türzargen-Höhe"": ""2,135 m""}",100.0,10.0,100.0,10.0,100€ / Stück,10 Stück verfügbar,0.0,,[],Steel frame,Structural steel,Stainless steel frames,Pr_20_85_32_84,Structural elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,,0.0
666,666,74893,https://restado.de/baustoff/2-kunststoff-fensterelemente/,2 Kunststoff-Fensterelemente,Fenster,Aussenfenster,2023-01-09,1676419200000.0,"2 Kunststoff-Fensterelemente, 3 m breit, 2,2 m hoch, 1 Element mit Hebeschiebetür ( ca. 1 m breit) und Festverglasung, 1 Element mit Drehkipptür und Vestverglasung mit Brüstungspanel in weiß und Querriegel auf ca. 60 cm Höhe",Gebraucht,1€ (VB) / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-67059 Ludwigshafen am Rhein,,{},1.0,2.0,1.0,2.0,1€ (VB) / Stück,2 Stück verfügbar,1.0,3196800000.0,"['https://restado.de/wp-content/uploads/products/2021/05/f059160b-20210412_100938-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/05/c47c44ef-verkauf-2-fensterelemente.jpg', 'https://restado.de/wp-content/uploads/products/2021/05/d0f23215-20210412_104656-scaled.jpg']",plastic window elements,Plastics,Metallized plastics window films,Pr_25_57_51_52,Structural elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,37.0,0.0
694,694,62607,https://restado.de/baustoff/fensterelement/,Fensterelement,Fenster,Aussenfenster,2023-04-26,1686787200000.0,"Ein großformatiges Fensterelement, das als Fensterfront herhalten kann: Je ein Flügel DIN links und DIN rechts angeschlagen, je 2x Dreh-/Kippbeschlag, 2 kippbare Oberlichter und 2 Unterlichter, die fest verglast sind. Alles Isolierverglasung und gute Handwerksarbeit aus einer Tischlerei! Zu finden in Regal 6/6.  Material: Lärchenholz,Glas Farbe: weiß,farblos Höhe: 242,50 cm Breite: 160,00 cm Länge/Tiefe: 8,00 cm  Lieferung nach Absprache.",Neuwertig,420€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},420.0,1.0,420.0,1.0,420€ / Stück,1 Stück verfügbar,1.0,4320000000.0,['https://restado.de/wp-content/uploads/products/2023/05/e1006577-fenster6.jpg'],Window element,Structural glass,Window panels,Pr_30_59_97,Structural elements,"Door, Windows, Gates",Glass blocks and panels,50.0,0.0
696,696,62609,https://restado.de/baustoff/fensterelement-2/,Fensterelement,Fenster,Aussenfenster,2023-01-09,1675987200000.0,"Solides Fensterelement vom Hersteller FEBA aus weißem Kunststoff. Das Oberlicht verfügt über eine Kippfunktion, das Fenster über einen DIN-rechts Anschlag und eine Dreh-Kippfunktion. Die untere Paneele ist geschlossen und gedämmt. Das Fensterelement findet sich im Regal 8/2.  Material: Kunststoff,Glas Farbe: weiß,farblos Baujahr: 2008 Höhe: 212,00 cm Breite: 110,00 cm Länge/Tiefe: 7,20 cm Gewicht: 72,00 kg  Lieferung nach Absprache.",Neuwertig,150€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},150.0,1.0,150.0,1.0,150€ / Stück,1 Stück verfügbar,1.0,2764800000.0,['https://restado.de/wp-content/uploads/products/2023/05/e1006577-fenster6.jpg'],Window element,Structural glass,Window panels,Pr_30_59_97,Structural elements,"Door, Windows, Gates",Glass blocks and panels,32.0,0.0
