,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
255,255,126569,https://restado.de/baustoff/pruem-stahlzarge-2108x966mm-grundiert/,Prüm Stahlzarge. 2108x966mm. Grundiert,Türen & Zargen,Zimmertüren,2023-04-21,,"Zum Verkauf stehen insgesamt 11 neue Stahlzargen der Marke Prüm.  Die passenden Türen mit den Maßen 2110x985mm finden Sie in den weiteren Anzeigen.  Die Maße sowie weitere Informationen können der folgenden Auflistung entnommen werden:  Farbe: Grundiert, Farbe noch individuell anpassbar.  Breite 966 mm Höhe: 2108 mm Dicke: 39  Die Stahlzargen sind nach vorheriger Absprache in Rostock Brinckmansdorf abzuholen.  Da es sich um den Verkauf von Restbeständen handelt, wird die Ware unter Ausschluss jeglicher Gewährleistung verkauft. Außerdem ist eine Rücknahme oder der Umtausch der Ware ausgeschlossen.  AUFGEPASST: Sie können das passende Türblatt und eine silberfarbene Klinke der Marke Hoppe dazu erwerben. Schauen Sie dafür gern bei unseren anderen Anzeigen vorbei. Beim Kauf eines Sets (Türblatt, Zarge und Klinke) kann ein Rabatt von 5% gewährleistet werden.",Neu,50€ (VB) / Stück,11 Stück verfügbar,(1 Stück Mindestabnahme),D-18055 Rostock,Prüm Türenwerk GmbH ,"{""Material Türzarge"": ""Stahl"", ""Türzargen-Art"": ""Umfassungszarge"", ""Oberfläche Türzarge"": ""BOS-Grundierung"", ""Farbe Türzarge"": ""Farbe noch anpassbar"", ""Türzargen-Breite"": ""966mm"", ""Türzargen-Höhe"": ""2108mm""}",50.0,11.0,50.0,11.0,,,0.0,,"['https://restado.de/wp-content/uploads/products/2023/05/a398f115-image00009-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2023/05/cfb93074-20230418_125739-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2023/05/ee98c1e2-20230503_144612-scaled.jpg']",Prüm steel frame . xmm . Primed,Structural steel,Aluminium frames,Pr_20_85_32_02,Structural elements,"Blocks, Panels, Fences, Bricks",Structural units,,0.0
576,576,125896,https://restado.de/baustoff/fensterelement-2-teilig-1000mm-x-1570mm-bxh/,"Fensterelement, 170cm x 121cm (BxH)",Fenster,Aussenfenster,2023-04-09,1681430400000.0,"Neuwertiges Fensterelement 3-fach Verglasung Abm. (BxH) 1000mm x 1570mm Gewicht 87,01 kg Ausschließlich abzugeben an Selbstabholer, weitere Infos im Datenblatt",Gebraucht,150€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-10178 Berlin,,{},150.0,1.0,150.0,1.0,,,1.0,432000000.0,"['https://restado.de/wp-content/uploads/products/2023/05/9c5941ef-fenster10.jpg', 'https://restado.de/wp-content/uploads/products/2023/05/ffa0c9f1-whatsapp-image-2023-05-15-at-13.51.58.jpeg']","Fensterelement , cm x cm BxH",Quartzite,Carbon steel brise-soleil units,Pr_30_59_09_15,Other,Other,Structural units,5.0,0.0
823,823,41529,https://restado.de/baustoff/aluminium/,Aluminium,Fenster,Aussenfenster,2023-01-09,1677110400000.0,"Wir haben mehrere Alufenster mit kompletten elektronischen Sonnenschutz zu verkaufen:  5,08 m x 2,00 m  3,34 m x 2,00 m  1,65 m x 2,00 m  Wir haben verschiedene Alufenster zu verkaufen:  1 x : 1,74m x 2,00m mit Sonnenschutz   1 x: 3,36m x 2,00m   1 x: 1,67m x 2,00m mit Sonnenschutz   Gerne auch einzeln zu verkaufen.  Bei Interesse bitte per Nachricht melden.  Wir reißen unser Haus ab! Alle Käufer bitten wir daher, die erworbenen Sachen bitte in der Zeit vom 04.09.-10.09.2019 selbst auszubauen! Früher oder später ist können wir Ihnen leider nicht anbieten. Das Haus befindet sich in 30926 Seelze.",Gebraucht,150€ (VB) / Stück,6 Stück verfügbar,(1 Stück Mindestabnahme),D-30926 Seelze,,"{""Element-Breite"": ""0,76 cm"", ""Farbe Fensterflügel"": ""Grau/Dunkelgrau"", ""Verglasungs-Art"": ""1-fach"", ""Öffnungsart"": ""Kippflügel"", ""Ausführung"": ""1-flügelig""}",150.0,6.0,150.0,6.0,150€ (VB) / Stück,6 Stück verfügbar,1.0,3888000000.0,[],Aluminium,Aluminium,Aluminium edges,Pr_25_93_60_02,Structural elements,Other,Structural units,45.0,0.0
1000,1000,77435,https://restado.de/baustoff/beton-stapelstein-beton-systemblock-lxbxh-1-600-x-400-x-800-mm-mit-verzahnung-betonblock-mauer-betonlego-wand/,"Beton-Stapelstein, Beton-Systemblock, (LxBxH): 1.600 x 400 x 800 mm…",Fliesen & Steine,Betonwerkstein,2023-09-04,1697500800000.0,"Angaben zum Produkt  Verfügbarkeit: Lieferung/Herstellung erfolgt nach gewünschter Anzahl  Bezeichnung: Betonblock | 400er-Serie Angebotenes Format: 1.600 x 400 x 800 mm Artikelnummer: 16.4.8.MiNo Ausführung: Standard mit Verzahnung Gewicht: ca. 1.200 kg LKW-Auslastung: maximal 20 Blöcke   (Versand erfolgt je nach PLZ-Gebiet von unserem Werk in Rheinland-Pfalz oder dem Werk in Polen aus)  Beton-Kenndaten:  Körnung: 16er (Andere Körnungen möglich) Festigkeitsklasse: C25/30 (Andere Festigkeiten möglich) Expositionsklasse: XC4, XF1 (Standard) Unsere Betonblöcke sind grundsätzlich unbewehrt. (Bewehrung möglich)  Von uns angebotene Betonblock-Formate: (L x B x H)  400er-Linie (400 mm Breite)  1.600 x 400 x 800 mm 1.200 x 400 x 800 mm 800 x 400 x 800 mm 400 x 400 x 800 mm  600er-Linie (600 mm Breite)  1.800 x 600 x 600 mm 1.200 x 600 x 600 mm 600 x 600 x 600 mm  800er-Linie (800 mm Breite)  1.600 x 800 x 800 mm 1.200 x 800 x 800 mm 800 x 800 x 800 mm 400 x 800 x 800 mm  Die Blöcke sind in verschiedenen Varianten lieferbar:  - Ohne Verzahnung oben (glatter Abschlussblock) - Mit Gewindeanker(n) (je nach Ausführung) - Mittiger Kugelkopfanker - Staplertaschen unten  Alle unsere Beton-Systemsteine werden in eigener Herstellung auf Anforderung bei uns vor Ort produziert. Dabei verwenden wir keinen Restbeton. Bei BBLOXX wird jeder Legoblock garantiert in einem Guss hergestellt und bietet so später die vorgesehene Endfestigkeit!  * Der angegebene Preis ist ein Bruttopreis inklusive des gültigen Mehrwertsteuersatzes für private Endverbraucher.  ** Unternehmen erhalten eine steuerfreie Innergemeinschaftliche Lieferung  Gerne erstellen wir Ihnen auch ein unverbindliches Angebot für Ihr individuelles Projekt. Sicher profitieren Sie hierbei auch von unseren fairen Mengenstaffelungen.",Neu,106€ / Stück,100 Stück verfügbar,(1 Stück Mindestabnahme),D-10178 Berlin,,{},106.0,100.0,106.0,100.0,106€ / Stück,100 Stück verfügbar,1.0,3715200000.0,"['https://restado.de/wp-content/uploads/products/2022/01/13a5d15d-1.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/e2c1fab7-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/3ff2c9a0-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/efe8906e-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/1a6dd718-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/06/3618f518-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/50cbb277-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg']","Beton-Stapelstein , Beton-Systemblock , LxBxH : . x x mm…",Larch,Baryte blocks,Pr_20_93_52_09,"Wall, Barriers, Pannels",Other,Structural units,43.0,0.0
1001,1001,77424,https://restado.de/baustoff/beton-stapelstein-beton-systemblock-lxbxh-1-800-x-600-x-600-mm-mit-verzahnung-betonblock-mauer-betonlego-wand/,"Beton-Stapelstein, Beton-Systemblock, (LxBxH): 1.800 x 600 x 600 mm…",Fliesen & Steine,Betonwerkstein,2023-01-09,1677801600000.0,"Angaben zum Produkt  Verfügbarkeit: Lieferung/Herstellung erfolgt nach gewünschter Anzahl  Bezeichnung: Betonblock 600er-Serie Angebotenes Format: 1.800 x 600 x 600 mm Artikelnummer: 18.6.6.MiNo Ausführung: Standard mit Verzahnung Gewicht: ca. 1.500 kg LKW-Auslastung: maximal 16 Blöcke   (Versand erfolgt je nach PLZ-Gebiet von unserem Werk in Rheinland-Pfalz oder dem Werk in Polen aus)  Beton-Kenndaten:  Körnung: 16er (Andere Körnungen möglich) Festigkeitsklasse: C25/30 (Andere Festigkeiten möglich) Expositionsklasse: XC4, XF1 (Standard) Unsere Betonblöcke sind grundsätzlich unbewehrt. (Bewehrung möglich)  Von uns angebotene Betonblock-Formate: (L x B x H)  400er-Linie (400 mm Breite)  1.600 x 400 x 800 mm 1.200 x 400 x 800 mm 800 x 400 x 800 mm 400 x 400 x 800 mm  600er-Linie (600 mm Breite)  1.800 x 600 x 600 mm 1.200 x 600 x 600 mm 600 x 600 x 600 mm  800er-Linie (800 mm Breite)  1.600 x 800 x 800 mm 1.200 x 800 x 800 mm 800 x 800 x 800 mm 400 x 800 x 800 mm  Die Blöcke sind in verschiedenen Varianten lieferbar:  - Ohne Verzahnung oben (glatter Abschlussblock) - Mit Gewindeanker(n) (je nach Ausführung) - Mittiger Kugelkopfanker - Staplertaschen unten  Alle unsere Beton-Systemsteine werden in eigener Herstellung auf Anforderung bei uns vor Ort produziert. Dabei verwenden wir keinen Restbeton. Bei BBLOXX wird jeder Legoblock garantiert in einem Guss hergestellt und bietet so später die vorgesehene Endfestigkeit!  * Der angegebene Preis ist ein Bruttopreis inklusive des gültigen Mehrwertsteuersatzes für private Endverbraucher.  ** Unternehmen erhalten eine steuerfreie Innergemeinschaftliche Lieferung  Gerne erstellen wir Ihnen auch ein unverbindliches Angebot für Ihr individuelles Projekt. Sicher profitieren Sie hierbei auch von unseren fairen Mengenstaffelungen.",Neu,126€ / Stück,100 Stück verfügbar,(1 Stück Mindestabnahme),D-10178 Berlin,,{},126.0,100.0,126.0,100.0,126€ / Stück,100 Stück verfügbar,1.0,4579200000.0,"['https://restado.de/wp-content/uploads/products/2021/06/35aea89e-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/66235af9-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/a73cf2bb-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/571dff22-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/1d0efc04-1.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/f9088f95-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/ec4a5070-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg']","Beton-Stapelstein , Beton-Systemblock , LxBxH : . x x mm…",Larch,Baryte blocks,Pr_20_93_52_09,"Wall, Barriers, Pannels",Other,Structural units,53.0,0.0
1002,1002,77444,https://restado.de/baustoff/beton-legoblock-beton-systemstein-lxbxh-1-800-x-600-x-600-mm-mit-verzahnung-sortierbox-halle-bauen/,"Beton-Legoblock, Beton-Systemstein, (LxBxH): 1.800 x 600 x 600 mm m…",Fliesen & Steine,Betonwerkstein,2023-01-09,1675900800000.0,"Angaben zum Produkt  Verfügbarkeit: Lieferung/Herstellung erfolgt nach gewünschter Anzahl  Bezeichnung: Betonblock 600er-Serie Angebotenes Format: 1.800 x 600 x 600 mm Artikelnummer: 18.6.6.MiNo Ausführung: Standard mit Verzahnung Gewicht: ca. 1.500 kg LKW-Auslastung: maximal 16 Blöcke   (Versand erfolgt je nach PLZ-Gebiet von unserem Werk in Rheinland-Pfalz oder dem Werk in Polen aus)  Beton-Kenndaten:  Körnung: 16er (Andere Körnungen möglich) Festigkeitsklasse: C25/30 (Andere Festigkeiten möglich) Expositionsklasse: XC4, XF1 (Standard) Unsere Betonblöcke sind grundsätzlich unbewehrt. (Bewehrung möglich)  Von uns angebotene Betonblock-Formate: (L x B x H)  400er-Linie (400 mm Breite)  1.600 x 400 x 800 mm 1.200 x 400 x 800 mm 800 x 400 x 800 mm 400 x 400 x 800 mm  600er-Linie (600 mm Breite)  1.800 x 600 x 600 mm 1.200 x 600 x 600 mm 600 x 600 x 600 mm  800er-Linie (800 mm Breite)  1.600 x 800 x 800 mm 1.200 x 800 x 800 mm 800 x 800 x 800 mm 400 x 800 x 800 mm  Die Blöcke sind in verschiedenen Varianten lieferbar:  - Ohne Verzahnung oben (glatter Abschlussblock) - Mit Gewindeanker(n) (je nach Ausführung) - Mittiger Kugelkopfanker - Staplertaschen unten  Alle unsere Beton-Systemsteine werden in eigener Herstellung auf Anforderung bei uns vor Ort produziert. Dabei verwenden wir keinen Restbeton. Bei BBLOXX wird jeder Legoblock garantiert in einem Guss hergestellt und bietet so später die vorgesehene Endfestigkeit!  * Der angegebene Preis ist ein Bruttopreis inklusive des gültigen Mehrwertsteuersatzes für private Endverbraucher.  ** Unternehmen erhalten eine steuerfreie Innergemeinschaftliche Lieferung  Gerne erstellen wir Ihnen auch ein unverbindliches Angebot für Ihr individuelles Projekt. Sicher profitieren Sie hierbei auch von unseren fairen Mengenstaffelungen.",Neu,126€ / Stück,100 Stück verfügbar,(1 Stück Mindestabnahme),D-04109 Leipzig,,{},126.0,100.0,126.0,100.0,126€ / Stück,100 Stück verfügbar,1.0,2678400000.0,"['https://restado.de/wp-content/uploads/products/2021/06/3833b6b7-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/ae65c442-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/e8b30165-4.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/56f6f74e-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/c3739bd0-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/f6d9d2d9-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/a549d73f-1.jpg']","Beton-Legoblock , Beton-Systemstein , LxBxH : . x x mm m…",Crystal,Baryte bricks,Pr_20_93_52_10,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural units,31.0,0.0
1006,1006,77470,https://restado.de/baustoff/beton-systemstein-lego-betonblock-lxbxh-1-600-x-400-x-800-mm-mit-verzahnung-stuetzmauer-boeschungsmauer-trennwand/,"Beton-Systemstein, Lego-Betonblock, (LxBxH): 1.600 x 400 x 800 mm m…",Fliesen & Steine,Betonwerkstein,2023-01-09,1677110400000.0,"Angaben zum Produkt  Verfügbarkeit: Lieferung/Herstellung erfolgt nach gewünschter Anzahl  Bezeichnung: Betonblock 4600er-Serie Angebotenes Format: 1.600 x 400 x 800 mm Artikelnummer: 16.4.8.MiNo Ausführung: Standard mit Verzahnung Gewicht: ca. 1.200 kg LKW-Auslastung: maximal 20 Blöcke   (Versand erfolgt je nach PLZ-Gebiet von unserem Werk in Rheinland-Pfalz oder dem Werk in Polen aus)  Beton-Kenndaten:  Körnung: 16er (Andere Körnungen möglich) Festigkeitsklasse: C25/30 (Andere Festigkeiten möglich) Expositionsklasse: XC4, XF1 (Standard) Unsere Betonblöcke sind grundsätzlich unbewehrt. (Bewehrung möglich)  Von uns angebotene Betonblock-Formate: (L x B x H)  400er-Linie (400 mm Breite)  1.600 x 400 x 800 mm 1.200 x 400 x 800 mm 800 x 400 x 800 mm 400 x 400 x 800 mm  600er-Linie (600 mm Breite)  1.800 x 600 x 600 mm 1.200 x 600 x 600 mm 600 x 600 x 600 mm  800er-Linie (800 mm Breite)  1.600 x 800 x 800 mm 1.200 x 800 x 800 mm 800 x 800 x 800 mm 400 x 800 x 800 mm  Die Blöcke sind in verschiedenen Varianten lieferbar:  - Ohne Verzahnung oben (glatter Abschlussblock) - Mit Gewindeanker(n) (je nach Ausführung) - Mittiger Kugelkopfanker - Staplertaschen unten  Alle unsere Beton-Systemsteine werden in eigener Herstellung auf Anforderung bei uns vor Ort produziert. Dabei verwenden wir keinen Restbeton. Bei BBLOXX wird jeder Legoblock garantiert in einem Guss hergestellt und bietet so später die vorgesehene Endfestigkeit!  * Der angegebene Preis ist ein Bruttopreis inklusive des gültigen Mehrwertsteuersatzes für private Endverbraucher.  ** Unternehmen erhalten eine steuerfreie Innergemeinschaftliche Lieferung  Gerne erstellen wir Ihnen auch ein unverbindliches Angebot für Ihr individuelles Projekt. Sicher profitieren Sie hierbei auch von unseren fairen Mengenstaffelungen.",Neu,106€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-09111 Chemnitz,,{},106.0,1.0,106.0,1.0,106€ / Stück,1 Stück verfügbar,1.0,3888000000.0,"['https://restado.de/wp-content/uploads/products/2021/06/dd83b441-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/33b4bf0d-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/16ad2d9c-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/97ee8399-4.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/de15b03c-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/5cde77d7-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/900d1f17-10.jpg']","Beton-Systemstein , Lego-Betonblock , LxBxH : . x x mm m…",Crystal,Baryte bricks,Pr_20_93_52_10,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Structural units,45.0,0.0
1008,1008,77120,https://restado.de/baustoff/schwergewichtsblock-lxbxh-1-600-x-400-x-800-mm-mit-verzahnung-beton-systemstein-beton-stapelblock/,"Schwergewichtsblock, (LxBxH): 1.600 x 400 x 800 mm mit Verzahnung, …",Fliesen & Steine,Betonwerkstein,2023-01-09,1679011200000.0,"Angaben zum Produkt  Verfügbarkeit: Lieferung/Herstellung erfolgt nach gewünschter Anzahl  Bezeichnung: Betonblock | 400er-Serie Angebotenes Format: 1.600 x 400 x 800 mm Artikelnummer: 16.4.8.MiNo Ausführung: Standard mit Verzahnung Gewicht: ca. 1.200 kg LKW-Auslastung: maximal 20 Blöcke   (Versand erfolgt je nach PLZ-Gebiet von unserem Werk in Rheinland-Pfalz oder dem Werk in Polen aus)  Beton-Kenndaten:  Körnung: 16er (Andere Körnungen möglich) Festigkeitsklasse: C25/30 (Andere Festigkeiten möglich) Expositionsklasse: XC4, XF1 (Standard) Unsere Betonblöcke sind grundsätzlich unbewehrt. (Bewehrung möglich)  Von uns angebotene Betonblock-Formate: (L x B x H)  400er-Linie (400 mm Breite)  1.600 x 400 x 800 mm 1.200 x 400 x 800 mm 800 x 400 x 800 mm 400 x 400 x 800 mm  600er-Linie (600 mm Breite)  1.800 x 600 x 600 mm 1.200 x 600 x 600 mm 600 x 600 x 600 mm  800er-Linie (800 mm Breite)  1.600 x 800 x 800 mm 1.200 x 800 x 800 mm 800 x 800 x 800 mm 400 x 800 x 800 mm  Die Blöcke sind in verschiedenen Varianten lieferbar:  - Ohne Verzahnung oben (glatter Abschlussblock) - Mit Gewindeanker(n) (je nach Ausführung) - Mittiger Kugelkopfanker - Staplertaschen unten  Alle unsere Beton-Systemsteine werden in eigener Herstellung auf Anforderung bei uns vor Ort produziert. Dabei verwenden wir keinen Restbeton. Bei BBLOXX wird jeder Legoblock garantiert in einem Guss hergestellt und bietet so später die vorgesehene Endfestigkeit!  * Der angegebene Preis ist ein Bruttopreis inklusive des gültigen Mehrwertsteuersatzes für private Endverbraucher.  ** Unternehmen erhalten eine steuerfreie Innergemeinschaftliche Lieferung  Gerne erstellen wir Ihnen auch ein unverbindliches Angebot für Ihr individuelles Projekt. Sicher profitieren Sie hierbei auch von unseren fairen Mengenstaffelungen.",Neu,106€ / Stück,100 Stück verfügbar,(1 Stück Mindestabnahme),AT-3300 Amstetten,,{},106.0,100.0,106.0,100.0,106€ / Stück,100 Stück verfügbar,1.0,5788800000.0,"['https://restado.de/wp-content/uploads/products/2022/01/0b4c8979-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/ca7c873e-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/910adf92-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/fdd94386-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/23e8222d-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/885fa166-10.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/2d35408c-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg']","Heavyweight block , LxWxH : , x x mm with teeth , ...",Fine normal and heavyweight aggregates,Wood block units,Pr_35_93_97,Other,Other,Structural units,67.0,0.0
1330,1330,41172,https://restado.de/baustoff/96-m%c2%b2-agrob-buchtal-basis-2-620805-505-grau-matt-15x15-cm/,96 m² Agrob Buchtal Basis 2 620805-505 grau matt 15x15 cm,Fliesen & Steine,Fliesen,2023-08-06,,"Zum Angebot stehen 92 m² der ""Agrob Buchtal Basis 2 620805-505 grau matt 15x15 cm"".  Die Fliesen sind original verpackt und befindet sich in sehr gutem Zustand (neu).  Waldemar Günther GmbH & Co. KG  Orber Straße 9  60386 Frankfurt am Main    Telefon: 069 420902-0  Fax:	069 420902-60  E-Mail:	[email protected]  Homepage:	www.waldemar-guenther.de  Pers. haft. Gesellschafter/in:	Waldemar Günther Beteiligungs- GmbH  Registergericht:	Amtsgericht Aschaffenburg  Handelsregisternummer:	HRB 7902  Vertretungsberechtigte/r Geschäftsführer/in:	Dr.-Ing. Evi Hartmann  Registergericht:	Amtsgericht Aschaffenburg  Handelsregisternummer:	HRA 3714  USt-IdNr.:	DE 813128594   Die EU-Plattform zur Online-Streitbeilegung (OS-Plattform) erreichen Sie unter folgendem Link: https://ec.europa.eu/consumers/odr",Neu,"4,50€ (VB) / m²",96 m² verfügbar,(1 m² Mindestabnahme),D-60386 Frankfurt am Main,Agrob Buchtal,"{""Farbe"": ""grau matt"", ""Länge (cm)"": ""15"", ""Breite (cm)"": ""15"", ""Serie"": ""Basis 2""}",4.5,96.0,4.5,96.0,"4,50€ (VB) / m²",96 m² verfügbar,0.0,,[],m² Agrob Buchtal Basis - grau matt x cm,"Base, bed and fill coarse aggregates",Composite brise-soleil units,Pr_30_59_09_18,Other,Other,Structural units,,0.0
1331,1331,41177,https://restado.de/baustoff/92-m%c2%b2-vb-15x20-cm-weiss-glaenzend-serie-unit-two-1315-tw02/,92 m² V&B 15x20 cm weiß glänzend Serie Unit Two 1315 / TW02,Fliesen & Steine,Fliesen,2023-01-09,,"Zum Angebot stehen 92 m² der Wandfliese ""V&B 15x20 cm weiß glänzend Serie Unit Two 1315 / TW02"".  Die Fliesen sind original verpackt und befinden sich in einem sehr guten Zustand (neu).  Waldemar Günther GmbH & Co. KG  Orber Straße 9  60386 Frankfurt am Main    Telefon: 069 420902-0  Fax:	069 420902-60  E-Mail:	[email protected]  Homepage:	www.waldemar-guenther.de  Pers. haft. Gesellschafter/in:	Waldemar Günther Beteiligungs- GmbH  Registergericht:	Amtsgericht Aschaffenburg  Handelsregisternummer:	HRB 7902  Vertretungsberechtigte/r Geschäftsführer/in:	Dr.-Ing. Evi Hartmann  Registergericht:	Amtsgericht Aschaffenburg  Handelsregisternummer:	HRA 3714  USt-IdNr.:	DE 813128594   Die EU-Plattform zur Online-Streitbeilegung (OS-Plattform) erreichen Sie unter folgendem Link: https://ec.europa.eu/consumers/odr",Neu,5€ (VB) / m²,92 m² verfügbar,(1 m² Mindestabnahme),D-60386 Frankfurt am Main,Villeroy & Boch,"{""Farbe"": ""weiß glänzend"", ""Länge (cm)"": ""15"", ""Breite (cm)"": ""20"", ""Serie"": ""Unit Two""}",5.0,92.0,5.0,92.0,5€ (VB) / m²,92 m² verfügbar,0.0,,[],m² & x cm white glossy series Unit Two /,Reflective glass,Digital poster display units,Pr_40_30_66_22,Other,Other,Structural units,,0.0
