,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
113,113,4411,https://restado.de/baustoff/haustuer-mit-verglasung/,Haustür mit Verglasung,Türen & Zargen,Wohnungseingangstür,2023-01-09,1684627200000.0,"Eiche massiv. weisses Glas. Tür aus Massivholz mit undurchsichtigen geriffelten Glasfeldern, nach innen zu öffnen. Sie erhalten Meister-Qualität, Einzelstück, keine Massenware. Die Kosten für vergleichbare Tischlerarbeiten liegen heute um ein Vielfaches höher, als unser Preis von 390 Euro. Breite:  98,00 cm Höhe:  217,00 cm Länge/Tiefe:  5,00 cm Gewicht / Stk.:  44,00 kg Baujahr (ca.):   Material:  Holz,Glas Farbe:  mahagonifarben Herkunft:  Privathaus Anschlag DIN:  li. Zarge/Blende:  m.Zargeu.Blende Neupreis: 1.100,00€ Verfügbar ab: sofort", gut,390€ / Stk.,1 Stk. verfügbar,(1 Stk. Mindestabnahme),gut,,{},390.0,1.0,390.0,1.0,390€ / Stk.,1 Stk. verfügbar,1.0,11404800000.0,[],Front door with glazing,Mosaic glass,Applied glazing details,Pr_40_10_77_05,Other,"Door, Windows, Gates",Other,132.0,0.0
487,487,68798,https://restado.de/baustoff/marken-gaubenfenster-fa-unilux-holz-alu-3fach-glasung/,UNILUX Fenster - HOLZ/ALU 3fach-Glasung - NEU!,Fenster,Dachfenster,2023-01-09,1676851200000.0,"Gaubenfenster Fa. UNILUX Kombinationselement. Masse: 1450 x 1290mm  Setzholz: Breite 120mm Feld 1 - 1flg. Typ01, DKL Feld 2 - 1flg. Typ01, DKR Holz/Alu IV 68 PLANO (außen flächenbündig)  Farbdekor: RAL 7005 Holz: Fichte Ug: 3fach Glasung Ug 0,5",Neu,599€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-81249 Munich,,{},599.0,1.0,599.0,1.0,599€ (VB) / Stück,1 Stück verfügbar,1.0,3628800000.0,['https://restado.de/wp-content/uploads/products/2021/01/f97be933-fenster_gaube.jpg'],window - triple glazing - !,Mosaic glass,Applied glazing details,Pr_40_10_77_05,Other,"Door, Windows, Gates",Other,42.0,0.0
636,636,80673,https://restado.de/baustoff/fenster-doppelverglasung/,Fenster Doppelverglasung,Fenster,Aussenfenster,2023-01-09,1677024000000.0,"Fenster war im Innenbereich montiert.  Zustand gebraucht.  z.B für Gartenhaus, Baumhaus, Garage...",Gebraucht,15€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-54329 Konz,,"{""Anschlag"": ""DIN Links"", ""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""Holzdekor hell"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Dreh-/Kippflügel"", ""Ausführung"": ""1-flügelig"", ""Material Fensterrahmen"": ""Kunststoff""}",15.0,1.0,15.0,1.0,15€ (VB) / Stück,1 Stück verfügbar,1.0,3801600000.0,"['https://restado.de/wp-content/uploads/products/2021/08/04fb6bea-img_20210825_135739_214_copy_1843x1382.jpg', 'https://restado.de/wp-content/uploads/products/2021/08/fd551505-img_20210825_135715_934_copy_1382x1843.jpg']",Double glazing window,Prismatic glass,Applied glazing details,Pr_40_10_77_05,Other,Other,Other,44.0,0.0
699,699,62613,https://restado.de/baustoff/fensterfestverglasung/,Fensterfestverglasung,Fenster,Aussenfenster,2023-01-09,1677283200000.0,"Großformatige Festverglasung, mit Wärmeschutzverglasung. Ideal für Wintergarten oder Atelier geeignet. Der Artikel findet sich in Regal 6/6.  Material: Holz/ Glas Farbe: weiß Baujahr: 2010 Höhe: 251,00 cm Breite: 133,00 cm Länge/Tiefe: 7,00 cm Gewicht: 95,00 kg  Lieferung nach Absprache.",Neuwertig,240€ / Gesamt,1 Gesamt verfügbar,(1 Gesamt Mindestabnahme),D-28217 Bremen,,{},240.0,1.0,240.0,1.0,240€ / Gesamt,1 Gesamt verfügbar,1.0,4060800000.0,,Fixed window glazing,Expanded glass aggregates,Applied glazing details,Pr_40_10_77_05,Other,Other,Other,47.0,0.0
709,709,62646,https://restado.de/baustoff/festverglasung-3/,Festverglasung,Fenster,Aussenfenster,2023-01-09,1678406400000.0,"Festverglastes Element bestehend aus einer Sperrholzkassette und vier Scheiben aus Ornamentglas. Die Scheiben sind mit Sprossen unterteilt. An der Oberseite ist ein Griff angebracht. Als was das Element früher genutzt wurde, ist leider nicht bekannt. Der Fantasie sind keine Grenzen gesetzt. Findet sich in Regal 13.  Material: Holz, Ornamentglas Farbe: grau/weiß Baujahr: 1930 Höhe: 105,00 cm Breite: 66,50 cm Länge/Tiefe: 2,60 cm Gewicht: 4,00 kg  Lieferung nach Absprache.",Neuwertig,30€ / Gesamt,1 Gesamt verfügbar,(1 Gesamt Mindestabnahme),D-28217 Bremen,,{},30.0,1.0,30.0,1.0,30€ / Gesamt,1 Gesamt verfügbar,1.0,5184000000.0,,Fixed glazing,Loose surfacing decorative aggregates,Applied glazing details,Pr_40_10_77_05,Other,Other,Other,60.0,0.0
710,710,62651,https://restado.de/baustoff/festverglasung-6/,Festverglasung,Fenster,Aussenfenster,2023-01-09,1677888000000.0,"Balkontürflügel als Festverglasung. Kein Rahmen vorhanden. Oben mit aufgesetzter Kunstoff- ""Sprosse"". Die beiden Teile sind einzeln zu erwerben! Zu finden in Regal 9/2  Material: Glas/Kunstoff Farbe: weiß Baujahr: 2003 Höhe: 209,00 cm Breite: 78,00 cm Länge/Tiefe: 7,00 cm Gewicht: 30,00 kg  Lieferung nach Absprache.",Neuwertig,60€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},60.0,2.0,60.0,2.0,60€ / Stück,2 Stück verfügbar,1.0,4665600000.0,,Fixed glazing,Loose surfacing decorative aggregates,Applied glazing details,Pr_40_10_77_05,Other,Other,Other,54.0,0.0
711,711,62654,https://restado.de/baustoff/festverglasung-7/,Festverglasung,Fenster,Aussenfenster,2023-01-09,1678320000000.0,"Modernes festverglastes Fensterelement mit weißem Kunststoffrahmen. Zu finden in Regal 8/1.  Material: Kunststoff Farbe: weiß Baujahr: 2009 Höhe: 139,00 cm Breite: 161,50 cm Länge/Tiefe: 9,00 cm Gewicht: 75,00 kg  Lieferung nach Absprache.",Neuwertig,150€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},150.0,1.0,150.0,1.0,150€ / Stück,1 Stück verfügbar,1.0,5097600000.0,,Fixed glazing,Loose surfacing decorative aggregates,Applied glazing details,Pr_40_10_77_05,Other,Other,Other,59.0,0.0
761,761,62372,https://restado.de/baustoff/festverglasung/,Festverglasung,Fenster,Aussenfenster,2023-01-09,1678406400000.0,"Modernes festverglastes Fenster mit Schallschutz und dreifacher Wärmschutzverglasung. Die innenliegende Scheibe ist mit Ornamenten versehen. Daher besonders für Badezimmer etc. geeignet. Der Artikel findet sich in Regal 8.  Material: Kunststoff,Glas Farbe: weiß,braun Baujahr: 2004 Höhe: 93,00 cm Breite: 61,50 cm Länge/Tiefe: 8,50 cm Gewicht: 25,00 kg  Lieferung nach Absprache.",Neuwertig,60€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},60.0,1.0,60.0,1.0,60€ / Stück,1 Stück verfügbar,1.0,5184000000.0,"['https://restado.de/wp-content/uploads/products/2022/10/df1a628e-fenster-3-vorne-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/10/ded341c8-fenster-3-oben-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/10/72a3fc28-fenster-3-hinten-scaled.jpg']",Fixed glazing,Loose surfacing decorative aggregates,Applied glazing details,Pr_40_10_77_05,Other,Other,Other,60.0,0.0
764,764,62374,https://restado.de/baustoff/festverglasung-2/,Festverglasung,Fenster,Aussenfenster,2023-01-09,1676678400000.0,"Fenster-Festverglasung von 2014. Der Rahmen ist mit Wärmeschutzglas gefüllt. Findet sich in Regal 8/1.  Material: Kunststoff,Glas Farbe: weiß Baujahr: 2014 Höhe: 172,00 cm Breite: 99,50 cm Länge/Tiefe: 7,00 cm Gewicht: 45,00 kg  Lieferung nach Absprache.",Gebraucht,140€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},140.0,1.0,140.0,1.0,140€ / Stück,1 Stück verfügbar,1.0,3456000000.0,,Fixed glazing,Loose surfacing decorative aggregates,Applied glazing details,Pr_40_10_77_05,Other,Other,Other,40.0,0.0
859,859,12419,https://restado.de/baustoff/fenster-3fach-verglasung-schueco/,"Fenster, 3fach Verglasung, Schüco",Fenster,Aussenfenster,2023-01-09,1675900800000.0,"Neues, 3fach verglastes Fenster zu verkaufen. War eine Fehlbestellung. Ug: 0,7, Länge 2600mm, Höhe 1860mm, dreh-kipp links und rechts. Neupreis ca. 1100€. Schüco. Mit Fenstergriffe.",Neu,699€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),Neu,,{},699.0,1.0,699.0,1.0,699€ (VB) / Stück,1 Stück verfügbar,1.0,2678400000.0,[],"Window , triple glazing , Schüco",Prismatic glass,Applied glazing details,Pr_40_10_77_05,Other,"Door, Windows, Gates",Other,31.0,0.0
