,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
982,982,111400,https://restado.de/baustoff/ziegelsteine-6/,Ziegelsteine,Fliesen & Steine,Betonwerkstein,2023-01-09,1676505600000.0,Lego Steine,Neu,"1,09€ / Stück",1 Stück verfügbar,(1 Stück Mindestabnahme),12 Monate Gewährleistung,,{},1.09,1.0,1.09,1.0,"1,09€ / Stück",1 Stück verfügbar,1.0,3283200000.0,['https://restado.de/wp-content/uploads/products/2022/08/8a7bdd6c-903164f1-b9a4-440c-ae58-e910098d1929.jpeg'],bricks,Concrete,Engineering bricks,Pr_20_93_52_27,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,38.0,0.0
989,989,94226,https://restado.de/baustoff/ziegelsteine-4/,Ziegelsteine,Fliesen & Steine,Betonwerkstein,2023-01-09,1677715200000.0,"Mauersteine aus Abruch, gesiebt ohne Zementanhaftungen, kleinste Abgabemenge 250 kg, alle Steine lose nicht auf Palette, Lieferung auf Anfrage, Lieferung nur in -um Leipzig kostenfrei Wenn Sortierung auf Palette gewünscht bitte per Mail anfragen.",Gebraucht,300€ (VB) / Tonnen,500 Tonnen verfügbar,(1 Tonnen Mindestabnahme),D-04178 Leipzig,unbek.,"{""Farbe"": ""rot"", ""Bezeichnung"": ""Mauersteine"", ""Länge (cm)"": ""25"", ""Breite (cm)"": ""12"", ""Dicke (cm)"": ""6,5"", ""Oberfläche"": ""gebraucht""}",300.0,500.0,300.0,500.0,300€ (VB) / Tonnen,500 Tonnen verfügbar,1.0,4492800000.0,"['https://restado.de/wp-content/uploads/products/2022/04/e72cd028-h246egxtszuuydf16ggoaq-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/04/ac709e93-xjqsmuxrscmaq4uwwmsooq-scaled.jpg']",bricks,Concrete,Engineering bricks,Pr_20_93_52_27,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,52.0,0.0
991,991,92751,https://restado.de/baustoff/grossformat-beton-terrassenplatten-godelmann-nueva-80-80-5cm/,Großformat-Beton-/Terrassenplatten Godelmann Nueva 80/80/5cm,Fliesen & Steine,Betonwerkstein,2023-01-09,1677110400000.0, ,Neuwertig,1.280€ Paketpreis,40 Stück verfügbar,(40 Stück Mindestabnahme),D-71729 Erdmannhausen,,{},1280.0,40.0,1280.0,40.0,1.280€ Paketpreis,40 Stück verfügbar,1.0,3888000000.0,['https://restado.de/wp-content/uploads/products/2022/03/5ccf54d1-img_9621.jpg'],Large format concrete/patio tiles Godelmann Nueva //cm,Designed concretes,Concrete tiles,Pr_35_93_96_21,"Roof, Slabs, Stairs",Other,Masonry walling units,45.0,0.0
994,994,90649,https://restado.de/baustoff/pflastersteine-ehl-city-flair-grau-24-7-x-16-5cm-57-quadratmeter/,"Pflastersteine EHL City Flair, grau, 24.7 x 16.5cm, 57 Quadratmeter",Fliesen & Steine,Betonwerkstein,2023-01-09,1676332800000.0,"Hallo,  ich habe 57m2 (7 Paletten) der o.g. Steine zu verkaufen, auch in Teilmengen abzugeben",Neu,23€ / m²,57 m² verfügbar,(10 m² Mindestabnahme),D-31028 Gronau,EHL,"{""Farbe"": ""Grau"", ""Bezeichnung"": ""EHL City flair"", ""Länge (cm)"": ""24,7"", ""Breite (cm)"": ""16,5"", ""Dicke (cm)"": ""8"", ""Serie"": ""City Flair""}",23.0,57.0,23.0,57.0,23€ / m²,57 m² verfügbar,1.0,3110400000.0,['https://restado.de/wp-content/uploads/products/2022/02/cdd7ca68-83deb21a-7732-48c0-9365-ac2ed8c8a64f.png'],"City Flair paving stones , gray , . x .cm , square meters",Rock asphalt,Paving units,Pr_25_93_60,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Masonry walling units,36.0,0.0
995,995,89459,https://restado.de/baustoff/beton-stapelblock-boxenstein-lxbxh-1-200-x-600-x-600-mm-mit-verzahnung-sortierbox-stuetzmauer-hallenbau/,"Beton-Stapelblock, Boxenstein (LxBxH): 1.200 x 600 x 600 mm mit Ver…",Fliesen & Steine,Betonwerkstein,2023-01-09,1677283200000.0,"Angaben zum Produkt  Verfügbarkeit: Lieferung/Herstellung erfolgt nach gewünschter Anzahl  Bezeichnung: Betonblock 600er-Serie Angebotenes Format: 1.200 x 600 x 600 mm Artikelnummer: 12.6.6.MiNo Ausführung: Standard mit Verzahnung Gewicht: ca. 1.000 kg LKW-Auslastung: maximal 25 Blöcke (Versand erfolgt je nach PLZ-Gebiet von unserem Werk in Rheinland-Pfalz oder dem Werk in Polen aus)  Beton-Kenndaten:  Körnung: 16er (Andere Körnungen möglich) Festigkeitsklasse: C25/30 (Andere Festigkeiten möglich) Expositionsklasse: XC4, XF1 (Standard) Unsere Betonblöcke sind grundsätzlich unbewehrt. (Bewehrung möglich)  Von uns angebotene Betonblock-Formate: (L x B x H)  400er-Linie (400 mm Breite)  1.600 x 400 x 800 mm 1.200 x 400 x 800 mm 800 x 400 x 800 mm 400 x 400 x 800 mm  600er-Linie (600 mm Breite)  1.800 x 600 x 600 mm 1.200 x 600 x 600 mm 600 x 600 x 600 mm  800er-Linie (800 mm Breite)  1.600 x 800 x 800 mm 1.200 x 800 x 800 mm 800 x 800 x 800 mm 400 x 800 x 800 mm  Die Blöcke sind in verschiedenen Varianten lieferbar:  - Ohne Verzahnung oben (glatter Abschlussblock) - Mit Gewindeanker(n) (je nach Ausführung) - Mittiger Kugelkopfanker - Staplertaschen unten  Alle unsere Beton-Systemsteine werden in eigener Herstellung auf Anforderung bei uns vor Ort produziert. Dabei verwenden wir keinen Restbeton. Bei BBLOXX wird jeder Legoblock garantiert in einem Guss hergestellt und bietet so später die vorgesehene Endfestigkeit!  * Der angegebene Preis ist ein Bruttopreis inklusive des gültigen Mehrwertsteuersatzes für private Endverbraucher.  ** Unternehmen erhalten eine steuerfreie Innergemeinschaftliche Lieferung  Gerne erstellen wir Ihnen auch ein unverbindliches Angebot für Ihr individuelles Projekt. Sicher profitieren Sie hierbei auch von unseren fairen Mengenstaffelungen.",Neu,112€ / Stück,100 Stück verfügbar,(1 Stück Mindestabnahme),D-90403 Nürnberg,,{},112.0,100.0,112.0,100.0,112€ / Stück,100 Stück verfügbar,1.0,4060800000.0,"['https://restado.de/wp-content/uploads/products/2022/01/2de2c6a1-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/b1e02686-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/794c1366-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/8e042a84-neu-1200er_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/b1187be3-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/ae0e9f7c-neu-1200er_mit_noppen-beton-legostein-2-scaled.jpg']","Concrete stacking block , box stone LxWxH : , x x mm with…",Masonry cement,Aggregate concrete blocks,Pr_20_93_52_01,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Masonry walling units,47.0,0.0
997,997,80772,https://restado.de/baustoff/ziegelsteine-2/,ziegelsteine,Fliesen & Steine,Betonwerkstein,2023-02-05,1680220800000.0, ,Gebraucht,1€ (VB) / Stück,1.250 Stück verfügbar,(250 Stück Mindestabnahme),D-06679 Hohenmölsen,,"{""Bezeichnung"": ""Ziegelsteine"", ""Länge (cm)"": ""24"", ""Breite (cm)"": ""12"", ""Dicke (cm)"": ""6""}",1.0,1250.0,1.0,1250.0,1€ (VB) / Stück,1.250 Stück verfügbar,1.0,4665600000.0,['https://restado.de/wp-content/uploads/products/2021/08/7186b2db-20210711_152429-scaled.jpg'],bricks,Concrete,Engineering bricks,Pr_20_93_52_27,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,54.0,0.0
998,998,79275,https://restado.de/baustoff/bimuro-mauersteine/,bimuro mauersteine,Fliesen & Steine,Betonwerkstein,2023-01-09,1676160000000.0, ,Neu,10€ (VB) / Stück,17 Stück verfügbar,(1 Stück Mindestabnahme),D-73274 Notzingen,Birkenmeier ,"{""Farbe"": ""schiefergrau"", ""Bezeichnung"": ""Bimuro Mauersteine"", ""Länge (cm)"": ""25"", ""Breite (cm)"": ""25"", ""Dicke (cm)"": ""20"", ""Serie"": ""gerumpelt""}",10.0,17.0,10.0,17.0,10€ (VB) / Stück,17 Stück verfügbar,1.0,2937600000.0,['https://restado.de/wp-content/uploads/products/2021/07/d13dc98e-bimurosteine.jpg'],bimuro bricks,Cinder concrete,Baryte bricks,Pr_20_93_52_10,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Masonry walling units,34.0,0.0
999,999,77594,https://restado.de/baustoff/alte-ziegel/,Alte Ziegel,Fliesen & Steine,Betonwerkstein,2023-01-09,1677888000000.0,"Wir bieten die Ziegelsteine aus dem Abriss von alten Gebäuden. Mauerziegel sind von höchster Qualität sorgfältig speziell für Sie ausgewählt. Der Zustand und Herkunft des Ziegels ist jedes Mal überprüft.  Im Verkauft bis 20 Paletten pro Woche .  Eine Palette = ca. 324 Stück  Preis pro Stück – 0,79 Euro Cent Brutto  Preis für 20 Paletten mit Rabatt oder Transport kostenlos!!!  Transport:  - Unsere Spedition – Preis gegen Anfrage .  Bei weitere Fragen schreiben Sie bitte eine Nachricht.",Gebraucht,"0,79€ / kawałek",10.000 kawałek verfügbar,(1 kawałek Mindestabnahme),D-02826 Görlitz,Ohne Marke,{},0.79,10000.0,0.79,10000.0,"0,79€ / kawałek",10.000 kawałek verfügbar,1.0,4665600000.0,"['https://restado.de/wp-content/uploads/products/2021/06/36a6dd53-207290018_199436222061998_6019246728558736550_n.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/8ac35b8c-205124283_134383512124826_4738576618632723441_n.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/ed804ea2-205436075_364863911643496_906175209275886744_n.jpg']",Old bricks,Rubble concrete,Clay bricks,Pr_20_93_52_15,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Masonry walling units,54.0,0.0
1003,1003,77452,https://restado.de/baustoff/betonblock-lego-betonstein-lxbxh-1-600-x-400-x-800-mm-mit-verzahnung-boeschungsmauer-trennwand/,"Betonblock, Lego-Betonstein, (LxBxH): 1.600 x 400 x 800 mm mit Verz…",Fliesen & Steine,Betonwerkstein,2023-01-09,1677628800000.0,"Angaben zum Produkt  Verfügbarkeit: Lieferung/Herstellung erfolgt nach gewünschter Anzahl  Bezeichnung: Betonblock | 400er-Serie Angebotenes Format: 1.600 x 400 x 800 mm Artikelnummer: 16.4.8.MiNo Ausführung: Standard mit Verzahnung Gewicht: ca. 1.200 kg LKW-Auslastung: maximal 20 Blöcke   (Versand erfolgt je nach PLZ-Gebiet von unserem Werk in Rheinland-Pfalz oder dem Werk in Polen aus)  Beton-Kenndaten:  Körnung: 16er (Andere Körnungen möglich) Festigkeitsklasse: C25/30 (Andere Festigkeiten möglich) Expositionsklasse: XC4, XF1 (Standard) Unsere Betonblöcke sind grundsätzlich unbewehrt. (Bewehrung möglich)  Von uns angebotene Betonblock-Formate: (L x B x H)  400er-Linie (400 mm Breite)  1.600 x 400 x 800 mm 1.200 x 400 x 800 mm 800 x 400 x 800 mm 400 x 400 x 800 mm  600er-Linie (600 mm Breite)  1.800 x 600 x 600 mm 1.200 x 600 x 600 mm 600 x 600 x 600 mm  800er-Linie (800 mm Breite)  1.600 x 800 x 800 mm 1.200 x 800 x 800 mm 800 x 800 x 800 mm 400 x 800 x 800 mm  Die Blöcke sind in verschiedenen Varianten lieferbar:  - Ohne Verzahnung oben (glatter Abschlussblock) - Mit Gewindeanker(n) (je nach Ausführung) - Mittiger Kugelkopfanker - Staplertaschen unten  Alle unsere Beton-Systemsteine werden in eigener Herstellung auf Anforderung bei uns vor Ort produziert. Dabei verwenden wir keinen Restbeton. Bei BBLOXX wird jeder Legoblock garantiert in einem Guss hergestellt und bietet so später die vorgesehene Endfestigkeit!  * Der angegebene Preis ist ein Bruttopreis inklusive des gültigen Mehrwertsteuersatzes für private Endverbraucher.  ** Unternehmen erhalten eine steuerfreie Innergemeinschaftliche Lieferung  Gerne erstellen wir Ihnen auch ein unverbindliches Angebot für Ihr individuelles Projekt. Sicher profitieren Sie hierbei auch von unseren fairen Mengenstaffelungen.",Neu,106€ / Stück,100 Stück verfügbar,(1 Stück Mindestabnahme),D-04109 Leipzig,,{},106.0,100.0,106.0,100.0,106€ / Stück,100 Stück verfügbar,1.0,4406400000.0,"['https://restado.de/wp-content/uploads/products/2021/06/36010cce-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/c861b583-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/20e2f575-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/5e7643fe-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/92e94a90-10.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/33b3e81a-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/b729e7a3-7-scaled.jpeg']","Concrete block , Lego concrete block , LxWxH : , x x mm with zinc…",Zinc,Zinc coping units,Pr_25_93_54_99,Structural elements,"Blocks, Panels, Fences, Bricks",Masonry walling units,51.0,0.0
1005,1005,77462,https://restado.de/baustoff/beton-stapelblock-beton-legostein-lxbxh-1-800-x-600-x-600-mm-mit-verzahnung-sortierbox-stuetzmauer-brandschutzwand/,"Beton-Stapelblock, Boxenstein (LxBxH): 1.800 x 600 x 600 mm mit Ver…",Fliesen & Steine,Betonwerkstein,2023-01-09,1677801600000.0,"Angaben zum Produkt  Verfügbarkeit: Lieferung/Herstellung erfolgt nach gewünschter Anzahl  Bezeichnung: Betonblock 600er-Serie Angebotenes Format: 1.800 x 600 x 600 mm Artikelnummer: 18.6.6.MiNo Ausführung: Standard mit Verzahnung Gewicht: ca. 1.500 kg LKW-Auslastung: maximal 16 Blöcke   (Versand erfolgt je nach PLZ-Gebiet von unserem Werk in Rheinland-Pfalz oder dem Werk in Polen aus)  Beton-Kenndaten:  Körnung: 16er (Andere Körnungen möglich) Festigkeitsklasse: C25/30 (Andere Festigkeiten möglich) Expositionsklasse: XC4, XF1 (Standard) Unsere Betonblöcke sind grundsätzlich unbewehrt. (Bewehrung möglich)  Von uns angebotene Betonblock-Formate: (L x B x H)  400er-Linie (400 mm Breite)  1.600 x 400 x 800 mm 1.200 x 400 x 800 mm 800 x 400 x 800 mm 400 x 400 x 800 mm  600er-Linie (600 mm Breite)  1.800 x 600 x 600 mm 1.200 x 600 x 600 mm 600 x 600 x 600 mm  800er-Linie (800 mm Breite)  1.600 x 800 x 800 mm 1.200 x 800 x 800 mm 800 x 800 x 800 mm 400 x 800 x 800 mm  Die Blöcke sind in verschiedenen Varianten lieferbar:  - Ohne Verzahnung oben (glatter Abschlussblock) - Mit Gewindeanker(n) (je nach Ausführung) - Mittiger Kugelkopfanker - Staplertaschen unten  Alle unsere Beton-Systemsteine werden in eigener Herstellung auf Anforderung bei uns vor Ort produziert. Dabei verwenden wir keinen Restbeton. Bei BBLOXX wird jeder Legoblock garantiert in einem Guss hergestellt und bietet so später die vorgesehene Endfestigkeit!  * Der angegebene Preis ist ein Bruttopreis inklusive des gültigen Mehrwertsteuersatzes für private Endverbraucher.  ** Unternehmen erhalten eine steuerfreie Innergemeinschaftliche Lieferung  Gerne erstellen wir Ihnen auch ein unverbindliches Angebot für Ihr individuelles Projekt. Sicher profitieren Sie hierbei auch von unseren fairen Mengenstaffelungen.",Neu,126€ / Stück,100 Stück verfügbar,(1 Stück Mindestabnahme),D-90403 Nürnberg,,{},126.0,100.0,126.0,100.0,126€ / Stück,100 Stück verfügbar,1.0,4579200000.0,"['https://restado.de/wp-content/uploads/products/2021/06/b7d55471-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/6b9321e2-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/896badaa-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/e6ccf93a-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/06/5c5d4806-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/c0e6a181-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/9f154453-1.jpg']","Concrete stacking block , box stone LxWxH : , x x mm with…",Masonry cement,Aggregate concrete blocks,Pr_20_93_52_01,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Masonry walling units,53.0,0.0
