,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
1856,1856,88381,https://restado.de/baustoff/philips-led-leuchte/,Philips LED-Leuchte,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"Sehr hochwertige Feuchtraum- / Außenkeuchte der Marke Philips. Typ: Pacific LED WT 460C LED 42S/840 PSU WB L 1300  Die Leuchte ist neu und originalverpackt. Die Länge beträgt einschließlich der Verschraubung 1321 mm. Die Lichtfarbe ist weiß (4000 lm). Sie arbeitet in einem sehr großen Temperaturbereich zwischen 45°C und -30°C und wiegt ca. 3,2 Kg.  Da ich Artikel aus meinem Privatbesitz verkaufe, schließe ich jegliche Garantieansprüche und Rücknahmen sowie die Haftung aus. Ich garantiere hierbei jedoch die Originalität aller meiner angebotenen Artikel.",Neu,100€ (VB) / Stück,10 Stück verfügbar,(1 Stück Mindestabnahme),D-21217 Seevetal,,"{""Verwendungszweck"": ""1543"", ""Leuchtenname"": ""Pacific LED WT 460C LED 42S/840 PSU WB L 1300"", ""Leuchtentyp"": ""Aufbauleuchte""}",100.0,10.0,100.0,10.0,100€ (VB) / Stück,10 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/01/9f2d6325-img_0280-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/924707be-img_0277-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/1fc83145-img_0286-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/014379fb-img_0283-scaled.jpg']",Philips light,Photosensitive glass,Special lamps,Pr_70_70_46_80,Other,Other,Power and lighting outlet products,,0.0
1882,1882,63293,https://restado.de/baustoff/aussenlampe/,Außenlampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,1680652800000.0,"Schöne Außenleuchten aus Eisen mit gelbem Ornamentglas. Läuft konisch nach Oben zu. Der Artikel befindet sich auf dem Fliesenregal im Eingangsbereich.  Material: Eisen/Glas Farbe: Lila/Gelb Höhe: 70,00 cm Breite: 23,00 cm Länge/Tiefe: 23,00 cm Gewicht: 15,00 kg  Lieferung nach Absprache.",Neuwertig,80€ / Stück,4 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},80.0,4.0,80.0,4.0,80€ / Stück,4 Stück verfügbar,1.0,7430400000.0,,Outdoor lamp,Reflective glass,Special lamps,Pr_70_70_46_80,Other,Other,"Lighting columns, brackets and bollards",86.0,0.0
1887,1887,63295,https://restado.de/baustoff/aussenwandlampe/,Außenwandlampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,1682035200000.0,"Schwarz lackierte Außenwandlampe mit kleinen Roststellen. Ein Klassiker mit gelbem Glas.  Material: Metall Farbe: schwarz Höhe: 36,00 cm Breite: 19,00 cm Länge/Tiefe: 26,00 cm Gewicht: 1,00 kg  Lieferung nach Absprache.",Neuwertig,20€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},20.0,1.0,20.0,1.0,20€ / Stück,1 Stück verfügbar,1.0,8812800000.0,,Outdoor wall lamp,Non-reflective glass,Special lamps,Pr_70_70_46_80,Other,Other,"Lighting columns, brackets and bollards",102.0,0.0
1936,1936,5642,https://restado.de/baustoff/original-luederitz-leuchte-industriestrahler/,"Original Lüderitz Leuchte, Industriestrahler",Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"Hochwertiges Industrie-Design. Rahmen / Rand weiß lackiert. Die Strahler sind zwar als Einbauleuchte qualifiziert. Aber sichtbar und offen verbaut stellen Sie einen besonderen Blickfang dar. Der Hersteller, die Lüderitz Licht GmbH, erhielt seit 1976 einige Designpreise für seine Lösungen für Krankenhäusern, Labore, öffentliche Gebäude. Teure Qualität und regionale Produktion konnten sich in Minden-Lübbecke nicht halten - ein tragisches Opfer der Nachfrage nach Billig-Produkten und Verlagerunug von Arbeitsplätzen ins Ausland: Das Unternehmen ging 1997 in die Insolvenz. Diese Strahler sind Einzelstücke. Sie werden nie wieder hergestellt und stellen eine Erinnerung an Ingenieurskunst und Industriedesign dar. Breite:    Höhe:  25,00 cm Länge/Tiefe:    Gewicht / Stk.:    Durchm.:  18,00 cm Baujahr:  1993 Material:  Blech,Aluminium Farbe:  Metall Herkunft:  Privathaus Verfügbar ab: sofort",Neuwertig,351€ (VB) Paketpreis,9 Stück verfügbar,(9 Stück Mindestabnahme),D-30169 Hanover,,"{""Verwendungszweck"": ""1539"", ""Leuchtenname"": ""Lüderitz"", ""Leuchtentyp"": ""Einbauleuchte"", ""Leuchtenart"": ""Büro- & Objektleuchte""}",351.0,9.0,351.0,9.0,351€ (VB) Paketpreis,9 Stück verfügbar,0.0,,[],"Original Lüderitz lamp , industrial spotlight",Filament,Special lamps,Pr_70_70_46_80,Other,Other,Power and lighting outlet products,,0.0
1938,1938,5878,https://restado.de/baustoff/deckenstrahlerlampe-5/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-02-19,,"150 W, 230 V keine Garantie auf Funktinalität Breite:  17,00 cm Höhe:  30,00 cm Länge/Tiefe:  11,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Metall Farbe:  dunklesweiß Verfügbar ab: sofort", gut,38€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},38.0,2.0,38.0,2.0,38€ Paketpreis,2 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1944,1944,5875,https://restado.de/baustoff/deckenstrahlerlampe-4/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"70 W 220 V / 50 Hz keine Garantie auf Funktionalität Breite:  20,00 cm Höhe:    Länge/Tiefe:  38,50 cm Gewicht / Stk.:    Durchm.:  14,00 cm Baujahr (ca.):  1990 Material:  Metall Farbe:  weiß Verfügbar ab: sofort", gut,116€ Paketpreis,4 Stk. verfügbar,(4 Stk. Mindestabnahme),gut,,{},116.0,4.0,116.0,4.0,116€ Paketpreis,4 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1945,1945,5881,https://restado.de/baustoff/deckenstrahlerlampe-6/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"50 W, 230 V - 50 Hz keine Garantie auf Funktionalität Breite:  20,50 cm Höhe:  11,00 cm Länge/Tiefe:  32,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Metall Farbe:  weiß Verfügbar ab: sofort", gut,72€ Paketpreis,3 Stk. verfügbar,(3 Stk. Mindestabnahme),gut,,{},72.0,3.0,72.0,3.0,72€ Paketpreis,3 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1953,1953,5872,https://restado.de/baustoff/deckenstrahlerlampe-3/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-09-07,,"150 W 230 V / 50 Hz keine Garantie auf Funktionalität Breite:    Höhe:  16,50 cm Länge/Tiefe:  41,50 cm Gewicht / Stk.:    Durchm.:  31,00 cm Baujahr (ca.):  1990 Material:  Metall/Kunststoff Farbe:  silbermatt Verfügbar ab: sofort", gut,250€ Paketpreis,10 Stk. verfügbar,(10 Stk. Mindestabnahme),gut,,{},250.0,10.0,250.0,10.0,250€ Paketpreis,10 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1957,1957,5866,https://restado.de/baustoff/deckenstrahlerlampe/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"130 W 230 V / 50 Hz keine Garantie auf Funktionalität Breite:  100,00 cm Höhe:  30,00 cm Länge/Tiefe:  45,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Metall Farbe:  weiß Verfügbar ab: sofort", gut,58€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},58.0,2.0,58.0,2.0,58€ Paketpreis,2 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1959,1959,5869,https://restado.de/baustoff/deckenstrahlerlampe-2/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"130 W 230 V / 50 Hz keine Garantie auf Funktionalität Breite:  66,00 cm Höhe:  30,00 cm Länge/Tiefe:  45,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Metall Farbe:  weiß Verfügbar ab: sofort", gut,38€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},38.0,2.0,38.0,2.0,38€ Paketpreis,2 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
