,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
57,125867,https://restado.de/baustoff/alte-wohnungseingangstueren-2-flueglig-holz/,Alte Wohnungseingangstüren -flüglig Holz,Türen & Zargen,Wohnungseingangstür,2023-04-05,1687651200000.0,Biete 3 Wohnungseingangstüren min. 100 Jahre alt ohne Zarge. Diese wurden vor 20 Jahren zuletzt aufgearbeitet und mit neuem Glas versehen (Silvit weiß).,Gebraucht,200€ (VB) / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),D-99310 Arnstadt,Nicht bekannt ,"{""Material Türblatt"": ""Holz"", ""Oberfläche Türblatt"": ""Massivholz"", ""Farbe Türblatt"": ""weiß"", ""Türblatt-Breite"": ""auf Anfrage"", ""Türblatt-Höhe"": ""auf Anfrage""}",200.0,3.0,200.0,3.0,,,1.0,6998400000.0,['https://restado.de/wp-content/uploads/products/2023/05/1345688f-20230316_194314-scaled.jpg'],Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,81.0,0.0
58,125527,https://restado.de/baustoff/eingangstueren-aus-stahl/,Eingangstüren aus Stahl,Türen & Zargen,Wohnungseingangstür,2023-04-22,1685750400000.0, ,Neu,300€ (VB) / Stück,10.000 Stück verfügbar,(200 Stück Mindestabnahme),Neu,Konsulsun,"{""Material Türblatt"": ""Stahl"", ""Anschlag"": ""beides Möglich"", ""Türblatt-Ausführung"": ""je nach Wunsch anpassbar"", ""Oberfläche Türblatt"": ""je nach Wunsch anpassbar, ausgenommen Kunststoff"", ""Material Türzarge"": ""Stahl"", ""Element-Breite"": ""je nach Kundenwunsch"", ""Element-Höhe"": ""je nach Kundenwunsch"", ""Schlossart"": ""Mechanisches Schloss mit rundem Kopf, 2 Einloch-Schlossgabeln und 2 Seitenverriegelungenungen"", ""Oberfläche Türzarge"": ""Stahl"", ""Farbe Türblatt"": ""variierbar"", ""Farbe Türzarge"": ""meist Schwarz, jedoch variierbar"", ""Maulweite Umfassungszarge (cm)"": ""je nach Kundenwunsch""}",300.0,10000.0,300.0,10000.0,,,1.0,3628800000.0,['https://restado.de/wp-content/uploads/products/2023/05/3ad72078-doppeltuer.jpg'],Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,42.0,0.0
59,116715,https://restado.de/baustoff/haustuer-49/,Haustür,Türen & Zargen,Wohnungseingangstür,2023-01-09,1682208000000.0,"Die Tür wurde versehentlich falsch gekauft, sie öffnet in die falsche Richtung. Sie steht derzeit verpackt auf einer Palette. Alle Angaben sind den Bildern zu entnehmen",Neu,3.000€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-24214 Gettorf,,{},3000.0,1.0,3000.0,1.0,3.000€ / Stück,1 Stück verfügbar,1.0,8985600000.0,['https://restado.de/wp-content/uploads/products/2022/11/9e4216e6-dc15dec6-9b81-4f4f-ad39-5c2c59eb8f60-scaled.jpeg'],Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,104.0,0.0
60,108764,https://restado.de/baustoff/jugendstil-haustuer-aus-fichte-mit-farbiger-bleiverglasung/,Jugendstil-Haustür aus Fichte mit farbiger Bleiverglasung,Türen & Zargen,Wohnungseingangstür,2023-01-09,1684022400000.0,Jugendstil-Haustür aus Fichte mit farbiger Bleiverglasung,Gebraucht,2.200€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-35447 Reiskirchen,original antike Handarbeit,"{""Material Türblatt"": ""Fichte"", ""Anschlag"": ""DIN Rechts"", ""Türblatt-Ausführung"": ""Gefälzt"", ""Oberfläche Türblatt"": ""Massivholz"", ""Schlossart"": ""Profilzylinder"", ""Farbe Türblatt"": ""weiß"", ""Türblatt-Breite"": ""78 cm"", ""Türblatt-Höhe"": ""209 cm""}",2200.0,1.0,2200.0,1.0,2.200€ / Stück,1 Stück verfügbar,1.0,10800000000.0,['https://restado.de/wp-content/uploads/products/2022/07/53944d75-antike-tueren-jugendstil-antike-haustueren-5285-0.jpg'],Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,125.0,0.0
61,94193,https://restado.de/baustoff/aluminium-haustuer-von-schueco/,Aluminium Haustür von,Türen & Zargen,Wohnungseingangstür,2023-01-09,1681430400000.0,Biete hier eine neue Aluminium Haustür von SCHÜCO an. Die Maße stehen im Titel. Innen weiß und außen Anthrazitgrau.  Kein Griff von innen wie auf dem Bild zu sehen ist.,Neu,1.700€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-42699 Solingen,,"{""Farbe Türblatt"": ""Grau""}",1700.0,1.0,1700.0,1.0,1.700€ (VB) / Stück,1 Stück verfügbar,1.0,8208000000.0,['https://restado.de/wp-content/uploads/products/2022/04/084d8b91-081ca1ec-df88-4429-964c-0f1569aba45e.jpeg'],Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,95.0,0.0
62,80038,https://restado.de/baustoff/eingangstuer-von-german-windows/,Eingangstür von German Windows,Türen & Zargen,Wohnungseingangstür,2023-01-09,1683331200000.0,"Eingangstür von German Windows, DIN L (Comfort 2), Farbe weiß, Rohbaulichtmaß B/H: 900/2000 mm",Neu,1.250€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-24369 Waabs,,"{""Material Türblatt"": ""Kunststoff"", ""Anschlag"": ""DIN Links"", ""Oberfläche Türblatt"": ""Kunststoff"", ""Material Türzarge"": ""Kunststoff"", ""Schlossart"": ""Profilzylinder"", ""Oberfläche Türzarge"": ""Kunststoff"", ""Farbe Türblatt"": ""Weiß"", ""Farbe Türzarge"": ""Weiß""}",1250.0,1.0,1250.0,1.0,1.250€ (VB) / Stück,1 Stück verfügbar,1.0,10108800000.0,"['https://restado.de/wp-content/uploads/products/2021/08/d42a8dd0-tmp-cam-404677980.jpg', 'https://restado.de/wp-content/uploads/products/2021/08/edb528fa-tmp-cam-1282443078.jpg']",Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,117.0,0.0
63,64173,https://restado.de/baustoff/garant-cepal-asteiche-quer-86x1985/,"Garant Wohnungseingangstüren Cepal Asteiche quer x ,",Türen & Zargen,Wohnungseingangstür,2023-01-10,1681862400000.0,"2x Wohnungseingangstür; neu und originalverpackt. (nur einer wurde ausgepackt) Wird verkauft, da ein falsches Maß bestellt wurde. Klimaklasse 3, Hinterbandsicherung, 3fachverriegelung, Drückergarnitur, Obentürschließer, absenkbare Bodendichtung - das ganze Programm. Türen sind nach außen öffnend!",Neu,550€ (VB) / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-07985 Elsterberg,,"{""Material Türblatt"": ""Holz"", ""Anschlag"": ""DIN Rechts"", ""Türblatt-Ausführung"": ""Gefälzt"", ""Oberfläche Türblatt"": ""Kunststoff"", ""Material Türzarge"": ""Holz"", ""Türzargen-Art"": ""Umfassungszarge"", ""Türzargen-Ausführung"": ""Gefälzt"", ""Element-Breite"": ""0,885 cm"", ""Element-Höhe"": ""2,01 m"", ""Schlossart"": ""Profilzylinder"", ""Oberfläche Türzarge"": ""Kunststoff"", ""Farbe Türblatt"": ""Asteiche quer"", ""Farbe Türzarge"": ""Asteiche"", ""Maulweite Umfassungszarge (cm)"": ""27""}",550.0,2.0,550.0,2.0,550€ (VB) / Stück,2 Stück verfügbar,1.0,8553600000.0,['https://restado.de/wp-content/uploads/products/2020/12/82ba6e13-2020-11-03-09.41.13-scaled.jpg'],Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,99.0,0.0
64,61768,https://restado.de/baustoff/doppelfluegelige-haustuer/,doppelflügelige Haustür,Türen & Zargen,Wohnungseingangstür,2023-01-09,1682553600000.0,"Wunderschöne doppelflügelige Tür, die einmal vom Wohtrakt zur Diele führte. (DIN-links; rechterFlügel feststellbar) mit Vollholzkassette mit Prismen. Geschwungene Sprossen und farbiges historisches Glas in den Türflügeln und im -feststehenden- Oberlicht. Der untere Holm der Türflügel ist in Teilen renovierungsbedürftig, das Holz im Kern aber gut. Durchgangsmaße: 198hx142b Regal 1/4.  Material: Nadelholz Farbe: weiß Baujahr: 1900 Höhe: 248,00 cm Breite: 142,00 cm Länge/Tiefe: 3,80 cm Gewicht: 65,00 kg  Lieferung nach Absprache.",Gebraucht,950€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},950.0,1.0,950.0,1.0,950€ / Stück,1 Stück verfügbar,1.0,9331200000.0,,Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,108.0,0.0
65,61766,https://restado.de/baustoff/2-fluegelige-haustuer-mit-oberlicht/,-flügelige Haustür mit Oberlicht,Türen & Zargen,Wohnungseingangstür,2023-01-09,1681516800000.0,"2-flügelige Haustür mit Oberlicht und Vollholzkassetten. Ein Türflügel ist feststellbar über einen großen Schieber unten. Eine Scheibe ist nur provisorisch eingebaut und hat einen kleinen Sprung. Aufhängung: Kloben Die Einbaumaße betragen gesamt ca. : Höhe:289 cm Breite:151 cm Die Tür findet sich in Regal 4/6.  Material: Pitch Pinie,Glas Farbe: weiß Höhe: 222,50 cm Breite: 151,00 cm Länge/Tiefe: 4,00 cm Gewicht: 138,00 kg  Lieferung nach Absprache.",Neuwertig,800€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},800.0,1.0,800.0,1.0,800€ / Stück,1 Stück verfügbar,1.0,8294400000.0,,Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,96.0,0.0
66,61778,https://restado.de/baustoff/haustuer-7/,Haustür,Türen & Zargen,Wohnungseingangstür,2023-01-09,1683849600000.0,"Doppelflügelige Haustür (DIN-rechts) mit Oberlicht. Aufhängung über Klobenbeschläge also ohne Rahmen (Das Maueröffnungsmaß sollte ca. folgende Abmaßungen Höhe: 293cm, Breite: 138cm). Die Kassetten unten sind aus Vollholz (mit floralen Schnitzereien aussen), die Verglasung besteht aus gelblichem Ornamentglas (wurde wohl in den 60er/70er Jahren ausgewechselt) und ist einfach. Die Tür ist gut im Lack, der Wetterschenkel am Oberlicht hat eine kleine Absplitterung. Der Artikel steht in Regal 4/6.  Material: Pitchpine Farbe: natur Baujahr: 1900 Höhe: 295,00 cm Breite: 144,00 cm Länge/Tiefe: 4,00 cm Gewicht: 80,00 kg  Lieferung nach Absprache.",Neuwertig,850€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},850.0,1.0,850.0,1.0,850€ / Stück,1 Stück verfügbar,1.0,10627200000.0,,Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings,123.0,0.0
