,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
1975,122043,https://restado.de/baustoff/kermi-heizkoerper-therm-x2-plan-600x1200-weiss/,Kermi Heizkörper therm-X Plan x weiß,Haustechnik & Sanitär,Heizungsbau,2023-01-09,,"Weißer Plan-Heizkörper 2,3 m lang Typ 22 mit Ventil an der rechten Seite. Original verpackt.",Neu,625€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-33154 Salzkotten,Kermi,"{""Art"": ""Kompaktheizkörper"", ""Modelltyp"": ""Plan - Heizkörper Typ 22"", ""Bautiefe (mm)"": ""102"", ""Bauhöhe (mm)"": ""605"", ""Baulänge (mm)"": ""2305""}",625.0,1.0,625.0,1.0,625€ (VB) / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/03/2312718d-f17dfbc5-9021-4be8-960a-a512f463b35b-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2023/03/7509db52-2b04ccb8-5b4c-43b7-9240-f4227cd68563-scaled.jpeg']",Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,0.0
1976,121797,https://restado.de/baustoff/junkers-zwr-18-2-platinen/,Junkers - Platinen,Haustechnik & Sanitär,Heizungsbau,2023-01-09,,Verkaufe einen gebrauchten Platinensatz für eine Junkers ZWR 18-2.,Gebraucht,30€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-23879 Mölln,Junkers ,{},30.0,1.0,30.0,1.0,30€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/03/dd070b93-924ceb5e-ba56-493f-ba07-b91fffb81ca3-scaled.jpeg'],Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,0.0
1977,121680,https://restado.de/baustoff/resideo-steuergeraet/,Resideo Steuergerät,Haustechnik & Sanitär,Heizungsbau,2023-01-09,, ,Neu,25€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-23879 Mölln,Resideo ,{},25.0,1.0,25.0,1.0,25€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/03/a0265684-653e3e2c-c499-4543-9cb6-de789db73e02-scaled.jpeg'],Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,0.0
1978,121638,https://restado.de/baustoff/wilo-yonos-para-z-15-7-0/,Wilo Yonos Para / .,Haustechnik & Sanitär,Heizungsbau,2023-01-09,, ,Neu,120€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),Neu,Wilo,{},120.0,1.0,120.0,1.0,120€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/03/b7083897-22feb2f0-7edd-43e7-8518-811c0b545313-scaled.jpeg'],Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,0.0
1979,121508,https://restado.de/baustoff/wiroflex-26054-1-4-fach-sanitaer-heizungsverteiler-3-4/,"Wiroflex , -fach Sanitär-/Heizungsverteiler / ''",Haustechnik & Sanitär,Heizungsbau,2023-01-09,1673568000000.0,,,,,,,,,,,,,,,1.0,345600000.0,['https://restado.de/wp-content/uploads/products/2023/03/44ba020d-img_3703-scaled.jpg'],Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,4.0,
1980,121241,https://restado.de/baustoff/oelheizung-zu-verschenken/,Ölheizung zu verschenken,Haustechnik & Sanitär,Heizungsbau,2023-01-09,1673481600000.0,,,,,,,,,,,,,,,1.0,259200000.0,['https://restado.de/wp-content/uploads/products/2023/02/33c751a5-heizung.jpg'],Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,3.0,
1981,119948,https://restado.de/baustoff/syr-fuellcombi-ca-plus-6828/,Füllcombi Plus,Haustechnik & Sanitär,Heizungsbau,2023-07-23,,schützt Trinkwasser vor Nichttrinkwasser bis einschließlich Flüssigkeitskategorie 3 zur automatischen Befüllung von geschlossenen Heizungsanlagen mit unbehandeltem Heizungswasser ein- und ausgangsseitige Absperrungen einfache Wartung einstellbarer Druckminderer Manometer um 360° drehbar – einfacheres Ablesen des Drucks möglich Wärmedämmschale,Neu,1€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-26122 Oldenburg,SYR ,{},1.0,1.0,1.0,1.0,1€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/02/ba0d32e8-screenshot_2023-01-24-10-24-07-731_com.android.chrome.jpg'],Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,0.0
1982,119203,https://restado.de/baustoff/heizkoerper-design-hsk-atelier-line/,Heizkörper Design Atelier Line,Haustechnik & Sanitär,Heizungsbau,2023-01-09,,"HSK Atelier Line Design Heizkörper inkl. Handtuchstange. 180,6 cm hoch und 60,8cm breit. Verkauf aufgrund Anschaffung eines größeren Heizkörpers nach Umstellung des Heizungssystems. Voll funktionsfähig, keine Mängel, keine Gebrauchsspuren sichtbar, Top Zustand. Mittelamschlüsse 2x 1/2 Zoll. Eingebaut 2016, abgebaut und abholbereit gelagert. Reduziergewinde von 3/4 Zoll Eurokonus auf 1/2 Zoll an den Mittelanschlüssen sind enthalten, ohne Ventil und Anschlussblock. 1070W bei 75/65/20Grad. Privatverkauf, daher keine Gewährleistung oder Rücknahme. Neupreis aktuell rund 800€ plus Handtuchstange. Preis verhandelbar, nur Abholung.",Neuwertig,350€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-72469 Meßstetten,HSK,"{""Art"": ""Flachheizkörper"", ""Modelltyp"": ""Atelier Line"", ""Bautiefe (mm)"": ""76"", ""Bauhöhe (mm)"": ""1806"", ""Baulänge (mm)"": ""608""}",350.0,1.0,350.0,1.0,350€ (VB) / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/01/f68d0997-f7f65979-6e9b-418f-b437-e28f1b2ff08c-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2023/01/5b32838b-0eab806d-38b0-40d7-934e-9bf3eb56fa4b.jpeg']",Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,0.0
1983,118361,https://restado.de/baustoff/heizkoerper-39/,Heizkörper,Haustechnik & Sanitär,Heizungsbau,2023-01-09,, ,Gebraucht,30€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-81673 Munich,,"{""Bautiefe (mm)"": ""100"", ""Bauhöhe (mm)"": ""600"", ""Baulänge (mm)"": ""1000 mm""}",30.0,1.0,30.0,1.0,30€ (VB) / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/01/85ca0505-img_11041-scaled.jpeg'],Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,0.0
1984,118161,https://restado.de/baustoff/broetje-europrofil-kompakt-21k-400-800/,EuroProfil Kompakt /,Haustechnik & Sanitär,Heizungsbau,2023-01-09,,"Privater Verkauf. Es erfolgt Keine Rechnungslegung.  Brötje Flachheizkörper EuroProfil Typ 21 K 400x 800mm lackiert Kompakt  ORIGINALVERPACKT  BRÖTJE EuroProfil Kompakt 21K 400/ 800 Flachheizelement mit profilierter Front Teil 2. Wärmeleistungen nach DIN EN 442 geprüft und registriert. Qualität entsprechend den Bestimmungen der RAL-Gütegemeinschaft. Mit Kantenschutz und Schrumpffolien- verpackung. Farbe: RAL 9016 GZ-Reg.-Nr.: 0308 Betriebsüberdruck max.: 10 bar Betriebstemp. max.: 120 Grad C Wandstärke: 1,25 mm Anschlüsse: 4 x 1/2"" Bestell-Nr.: 078252 Hergestellt aus zunderfreiem Feinblech mit Profil. Mit montierten Seitenblenden und oberer Abdeckung. Kathodische Tauchgrundierung nach DIN 55900, Teil 1. Pulver-Einbrenn-Decklack, Farbton RAL 9016 verkehrsweiss, nach DIN 55900,  Hersteller: Brötje Kategorie: Euro Profil Kompakt und Excellent Material: Stahl Typ: 21 Bauhöhe: 400mm Baulänge: 800mm Farbe: verkehrsweiß RAL 9016 Heizmedium: Wasser Herstellernummer: 078252",Neu,120€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-12053 Berlin,BRÖTJE,"{""Art"": ""Kompaktheizkörper"", ""Modelltyp"": ""EuroPlan Kompakt Typ 21KP 400x800"", ""Bauhöhe (mm)"": ""400"", ""Baulänge (mm)"": ""800 mm""}",120.0,1.0,120.0,1.0,120€ / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/01/a60a3a97-4ba1aa56-1703-4b27-bf70-a55d2cad7812-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2023/01/f470f02f-b3354eaa-db90-4a80-817f-793e8b70745a.jpeg']",Weathering steel,Equipment heaters,Pr_70_60_36_29,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,0.0
