,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
999,999,77594,https://restado.de/baustoff/alte-ziegel/,Alte Ziegel,Fliesen & Steine,Betonwerkstein,2023-01-09,1677888000000.0,"Wir bieten die Ziegelsteine aus dem Abriss von alten Gebäuden. Mauerziegel sind von höchster Qualität sorgfältig speziell für Sie ausgewählt. Der Zustand und Herkunft des Ziegels ist jedes Mal überprüft.  Im Verkauft bis 20 Paletten pro Woche .  Eine Palette = ca. 324 Stück  Preis pro Stück – 0,79 Euro Cent Brutto  Preis für 20 Paletten mit Rabatt oder Transport kostenlos!!!  Transport:  - Unsere Spedition – Preis gegen Anfrage .  Bei weitere Fragen schreiben Sie bitte eine Nachricht.",Gebraucht,"0,79€ / kawałek",10.000 kawałek verfügbar,(1 kawałek Mindestabnahme),D-02826 Görlitz,Ohne Marke,{},0.79,10000.0,0.79,10000.0,"0,79€ / kawałek",10.000 kawałek verfügbar,1.0,4665600000.0,"['https://restado.de/wp-content/uploads/products/2021/06/36a6dd53-207290018_199436222061998_6019246728558736550_n.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/8ac35b8c-205124283_134383512124826_4738576618632723441_n.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/ed804ea2-205436075_364863911643496_906175209275886744_n.jpg']",Old bricks,Rubble concrete,Clay bricks,Pr_20_93_52_15,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Masonry walling units,54.0,0.0
1028,1028,50563,https://restado.de/baustoff/kalksandsteine-2/,Kalksandsteine,Fliesen & Steine,Betonwerkstein,2023-01-09,1677628800000.0, ,Neuwertig,0€ (VB) / Stück,50 Stück verfügbar,(1 Stück Mindestabnahme),D-40489 Düsseldorf,,"{""Bezeichnung"": ""KS Stein""}",0.0,50.0,0.0,50.0,0€ (VB) / Stück,50 Stück verfügbar,1.0,4406400000.0,['https://restado.de/wp-content/uploads/products/2020/04/64e859f4-afbbba5a-770b-434b-8859-5ffd21296197-scaled.jpeg.webp'],Sand-lime bricks,Lime concrete,Clay bricks,Pr_20_93_52_15,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Handrails,51.0,0.0
1148,1148,67795,https://restado.de/baustoff/ziegelboden/,Ziegelboden,Fliesen & Steine,Naturstein,2023-01-09,1675900800000.0,"Ziegelboden  Preis 2,15 €, inkl. MwSt.    VERSANDKOSTEN NACH ABSPRACHE/VEREINBARUNG",Gebraucht,"2,15€ / Stück",200 Stück verfügbar,(1 Stück Mindestabnahme),Gebraucht,,{},2.15,200.0,2.15,200.0,"2,15€ / Stück",200 Stück verfügbar,1.0,2678400000.0,['https://restado.de/wp-content/uploads/products/2021/01/7f0de03d-00200_produktbild_165-203_700x700-1.jpg'],Brick floor,Rubble concrete,Clay bricks,Pr_20_93_52_15,"Roof, Slabs, Stairs","Floors, Ceiling",Masonry walling units,31.0,0.0
1187,1187,13200,https://restado.de/baustoff/lehmsteine-2df-240-115-113/,"Lehmsteine (2DF, 240/115/113)",Fliesen & Steine,Naturstein,2023-01-09,1678924800000.0,"Verkaufe 600 unbenutzte Lehmsteine (2DF), trocken gelagert, unverformt für 0,6 EUR/Stck. (Selbstabholung gewünscht)",Neu,"0,50€ / Stück",1 Stück verfügbar,(250 Stück Mindestabnahme),D-35423 Lich,,{},0.5,1.0,0.5,1.0,"0,50€ / Stück",1 Stück verfügbar,1.0,5702400000.0,[],"Claystones , ​​//",Clays,Clay bricks,Pr_20_93_52_15,Other,"Blocks, Panels, Fences, Bricks",Other,66.0,0.0
1226,1226,105521,https://restado.de/baustoff/hartbrand-ziegelfliesen/,Hartbrand Ziegelfliesen,Fliesen & Steine,Fliesen,2023-01-09,,Hallo Verkaufe Wunderschöne Alte Hartbrand Terrakotta Fliesen / alte Klinkersteine um 1900 mit Geschichte...  Die Steine haben ein Optimales Maß was man sehr selten findet 25x12x4 da sie relativ schmal sind ist viel Spielraum für Kreativität/ Dekoration  100% Deutsche Qualität  Besonders Geeignet für:  Fußböden  Außenanlagen/ Innenanlage  Pflaster  Dekoration  Maße: 25x12x4 (cm),Gebraucht,60€ / m²,100 m² verfügbar,(1 m² Mindestabnahme),D-98746 Katzhütte,,"{""Farbe"": ""Terrakotta"", ""Bezeichnung"": ""Steinzeugfliesen"", ""Länge (cm)"": ""25"", ""Breite (cm)"": ""12"", ""Dicke (mm)"": ""40""}",60.0,100.0,60.0,100.0,60€ / m²,100 m² verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/05/04cd2014-screenshot_20220522_140057.jpg'],Hard fired brick tiles,Masonry cement,Clay bricks,Pr_20_93_52_15,Other,"Blocks, Panels, Fences, Bricks",Masonry walling units,,0.0
1268,1268,71545,https://restado.de/baustoff/boden-platten-ziegel-fliese-backstein-alte-mauersteine-antikziegel-natuerlich-rustikal-landhaus/,Boden Platten Ziegel Fliese Backstein alte Mauersteine Antikziegel …,Fliesen & Steine,Fliesen,2023-01-09,1689292800000.0,"original historische Backsteine aus dem Handrückbau über 120 Jare alter Gebäude, als Bodenbelag.  Die Steine werden zu flachen fliesenartigen Bodenplatten aufgesägt.  Nur die orignalen Außenseiten der Backsteine werden verwendet.  Preis je 1 qm   Maße je Stein: 25x12x2 cm  Sockelleisten auch lieferbar.  Transportkosten auf Anfrage   interne Arbeitsbezeichnung: Bd Pl rt Rado orig Obf 12-20   Antik-Stein auch auf facebook, Pinterest & youtube",Gebraucht,54€ / m²,300 m² verfügbar,(1 m² Mindestabnahme),D-06120 Halle (Saale),,{},54.0,300.0,54.0,300.0,54€ / m²,300 m² verfügbar,1.0,16070400000.0,"['https://restado.de/wp-content/uploads/products/2021/03/d5949c84-bd-pl-rt-v1-12-20-4.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/7b046a96-bd-pl-rt-v1-12-20.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/7e2fb552-foto.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/06fa2b24-plihal-bd-neu-2019.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/6315595b-collage-herstellung-bd.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/ae7a88ef-bd-pl-rt-orig-o-vk-98-20.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/cc950716-mehr-ref-auf-baust-antik-17.jpg']",Floor slabs brick tile brick old bricks antique bricks…,Masonry cement,Clay bricks,Pr_20_93_52_15,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Masonry walling units,186.0,0.0
1311,1311,51538,https://restado.de/baustoff/antikriemchen-handstrich-feldbrand-art/,Pflastersteine Mauerziegel Landhaus Terrasse Gartenweg alte Mauerst…,Fliesen & Steine,Fliesen,2023-01-09,1690675200000.0,"****aktueller Sonderpreis: 900 EUR für 100 m²!****  Original historische Ziegel aus dem Handrückbau  zu Pflastersteinen verarbeitet.   Die Ziegel werden auf 7 cm Breite zugeschnitten  können dann als Boden, z.B. als Fischgrät-Musterverlegt werden.   Ein Element hat die Maße:  Länge: 25 cm  Breite, ca. 7 cm  Einbautiefe 6,5 cm   Preis je 1 m².   Transportkosten auf Anfrage.  Bezugnahme: Bd Pl Fisch rt 11-20",Gebraucht,22€ / m²,200 m² verfügbar,(9 m² Mindestabnahme),Gebraucht,,"{""Bezeichnung"": ""Steinzeugfliesen""}",22.0,200.0,22.0,200.0,22€ / m²,200 m² verfügbar,1.0,17452800000.0,"['https://restado.de/wp-content/uploads/products/2020/11/38f2ba93-vk-fisch-rt-19.jpeg', 'https://restado.de/wp-content/uploads/products/2020/11/c0e4a2b8-collage-herstellung-deutsch.jpg', 'https://restado.de/wp-content/uploads/products/2020/11/ab98f642-galerie-fisch-neu-18.jpg', 'https://restado.de/wp-content/uploads/products/2020/11/f72a0144-zg-rt-fisch-einer.jpg', 'https://restado.de/wp-content/uploads/products/2020/11/98ee57fa-zg-rt-fisch-ep-v-oben.jpg']","Paving stones , bricks , country house , terrace , garden path , old wall…",Concrete,Clay bricks,Pr_20_93_52_15,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Masonry walling units,202.0,0.0
1332,1332,40949,https://restado.de/baustoff/antikriemchen-handstrich-ziegelsteine-mauerziegel-feldbrand-art-backsteine-verblender-fliese-2/,Antikriemchen handstrich Ziegelsteine Mauerziegel Feldbrand Art Bac…,Fliesen & Steine,Fliesen,2023-01-09,1689552000000.0,"Antikriemchen geschnitten aus  original historischen Backsteinen   Die alten Mauersteine stammen aus der  Handbergung eines historischen Gebäudes  Es sind handgestrichene Ziegel, in einem Vorindustriellen Format   Wir schneiden jeweils nur die beiden originalen Aussenseiten des Steines.  Die Maße der Verblender sind dann 28x6,5x2 cm   Preis je 1 m²  Ergiebigkeit 46 Stck/ m².  Transportkosten auf Anfrage.  Bezugnahme auf: Rm rt Schmidt-Zittau 28er 7-19   ***Antik-Stein auch auf Facebook & youtube***",Gebraucht,48€ / m²,100 m² verfügbar,(1 m² Mindestabnahme),D-06120 Halle (Saale),,{},48.0,100.0,48.0,100.0,48€ / m²,100 m² verfügbar,1.0,16329600000.0,[],"Antique bricks , hand-painted bricks , wall bricks , field fire , art…",Fire clay,Clay bricks,Pr_20_93_52_15,Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,189.0,0.0
1411,1411,97223,https://restado.de/baustoff/handgeformte-tonziegel/,Handgeformte Tonziegel,Dach,Dacheindeckung,2023-01-09,, ,Gebraucht,3.600€ Paketpreis,1.800 Stück verfügbar,(1.800 Stück Mindestabnahme),D-26931 Elsfleth,,"{""Oberfläche"": ""Natur"", ""Ziegelbedarf (Stk./m²)"": ""14""}",3600.0,1800.0,3600.0,1800.0,3.600€ Paketpreis,1.800 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/04/2b58ef97-img_6455.jpg', 'https://restado.de/wp-content/uploads/products/2022/04/a24e0726-img_6456.jpg']",Hand formed clay bricks,Clays,Clay bricks,Pr_20_93_52_15,Other,"Blocks, Panels, Fences, Bricks",Handrails,,0.0
2233,2233,41112,https://restado.de/baustoff/kalksandsteine/,KS-Steine / Kalksandsteine,Rohbau,Mauerwerk,2023-01-09,, ,Neu,"1,20€ (VB) / Stück",74 Stück verfügbar,(20 Stück Mindestabnahme),D-67678 Mehlingen,,"{""Länge (mm)"": ""175 mm"", ""Mauersteingruppe"": ""Planstein"", ""Steinformat"": ""5 DF"", ""Druckfestigkeitsklasse"": ""20"", ""Feuerwiderstand"": ""F90-A"", ""(Mauer-)Breite (mm)"": ""248 mm"", ""Höhe (mm)"": ""248 mm""}",1.2,74.0,1.2,74.0,"1,20€ (VB) / Stück",74 Stück verfügbar,0.0,,[],bricks / sand-lime bricks,Lime concrete,Clay bricks,Pr_20_93_52_15,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,,0.0
