,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
937,937,64507,https://restado.de/baustoff/gitterrost-feuerverzinkt-mit-rahmen/,Gitterrost Feuerverzinkt mit Rahmen,Fenster,Sonstiges·,2023-01-09,1675900800000.0,"Geeignet als Kellerfensterschachtabdeckung oder Schmutzsperre vor einem Hauseingang , Nebeneingang , Kellertüre, usw. Sonderanfertigung Für Personen begehbar Länge 130,5 cm Breite 45,0 cm Höhe 3,0 cm Privatverkauf; daher keine Garantie oder Gewährleistung/Rücknahme Barzahlung bei Abholung",Gebraucht,95€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-97456 Dittelbrunn,Sonderanfertigung für größeren Kellerfensterschacht,"{""Materialart"": ""Stahl feuerverzinkt"", ""Farbe"": ""Grau""}",95.0,1.0,95.0,1.0,95€ / Stück,1 Stück verfügbar,1.0,2678400000.0,"['https://restado.de/wp-content/uploads/products/2020/11/5172c082-b1214f4e-c7bb-429d-afb4-72ec870f03e0-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2020/11/4bbf8e6e-a8618906-bf1e-4c40-894e-a2e6b043b665-scaled.jpg']",Hot-dip galvanized grating with frame,Galvanized steel,Hot-dip galvanizings,Pr_35_31_68_39,Other,Other,"Floor plates, gratings and edgings",31.0,0.0
1064,1064,87401,https://restado.de/baustoff/terrassenplatten-von-kbh-delgado-greige-nunanciert-70x35cm-und-5cm-staerke-c-4qm-je-platte/,"Terrassenplatten von KBH, DELGADO greige nunanciert, 70x35cm und 5c…",Fliesen & Steine,Naturstein,2023-01-09,1678233600000.0,https://www.k-b-h.de/de/steine/produkte/terrassenplatten/delgado/kbh-feinoberflaeche/,Neu,45€ (VB) / Stück,9 Stück verfügbar,(1 Stück Mindestabnahme),D-82110 Germering,K-B-H,"{""Farbe"": ""greige-nunanciert"", ""Bezeichnung"": ""Beton"", ""Länge (cm)"": ""70"", ""Breite (cm)"": ""35"", ""Dicke (cm)"": ""5"", ""Oberfläche"": ""tellergestrahlt & gebürstet"", ""Serie"": ""DELGADO"", ""Kalibriert"": ""Ja""}",45.0,9.0,45.0,9.0,45€ (VB) / Stück,9 Stück verfügbar,1.0,5011200000.0,"['https://restado.de/wp-content/uploads/products/2021/12/a2586993-img_9222-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/12/b18ffc6b-3b87-4aa2-8a11-b0af7f77b249.jpg', 'https://restado.de/wp-content/uploads/products/2021/12/4cfdd907-img_9221-scaled.jpg']","Terrace tiles from , greige nuanced , xcm and c…",Granite,Porcelain tiles,Pr_35_93_96_63,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",58.0,0.0
1066,1066,83363,https://restado.de/baustoff/kuechenarbeitsplatten/,Küchenarbeitsplatten,Fliesen & Steine,Naturstein,2023-01-09,1676592000000.0,"Natursteine in Top-Qualität zu Top-Preisen Travertin, Marmor, Granit, Onyx  Arbeitsplatten aus Natursteine, Fliesen, Platten für Innen/Außen, Fensterbänke und etc. in Wunschmaß Alle Anfragen werden telefonisch entgegen genommen und beantwortet! Mobil -Telefonnummer: +43(0)664 9401788",Neu,135€ (VB) / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),AT-1100 Vienna,Hilastone,"{""Farbe"": ""Weiß-Schwarz"", ""Bezeichnung"": ""Marmor"", ""Kalibriert"": ""Ja""}",135.0,2.0,135.0,2.0,135€ (VB) / Stück,2 Stück verfügbar,1.0,3369600000.0,"['https://restado.de/wp-content/uploads/products/2021/10/27a31936-blacksilver.jpg', 'https://restado.de/wp-content/uploads/products/2021/10/8ff9a652-simon-10-scaled.jpg']",Kitchen countertops,Granite,Countertops,Pr_40_30_30_18,Furnishings,"Floors, Ceiling","Floor plates, gratings and edgings",39.0,0.0
1078,1078,74597,https://restado.de/baustoff/granitplatten/,Granitplatten,Fliesen & Steine,Naturstein,2023-01-09,1677715200000.0,"Granitplatten: 75cm auf 175cm, 85cm auf 130cm. 3cm stark Restmaterial von Küchenarbeitsplatte",Neu,50€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-86556 Kühbach,,{},50.0,2.0,50.0,2.0,50€ / Stück,2 Stück verfügbar,1.0,4492800000.0,"['https://restado.de/wp-content/uploads/products/2021/05/4f9e01f7-559b403f-cedc-4e2a-aca7-03618e02c0c2-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/05/972a7ea9-4137b5a3-1bc7-495f-a862-78884f645f21-scaled.jpeg']",Granite slabs,Granite,Stone slabs,Pr_35_93_96_85,"Roof, Slabs, Stairs",Other,"Floor plates, gratings and edgings",52.0,0.0
1103,1103,69946,https://restado.de/baustoff/zierkies-schiefersplitt-rot/,Zierkies- Schiefersplitt „rot“,Fliesen & Steine,Naturstein,2023-01-09,1677196800000.0,"Beste Qualität zum fairen Preis  Schiefer Ziersplitt aus dem sonnigen Spanien   Verkauf pro 20 kg Sack   Unser Ziersplitt ist schön und modern zugleich. Er sieht sehr dekorativ aus und ist schnell aufgeschüttet.   Farbe: Rot (wie Abbildung)  Produkt ist sofort verfügbar  Lieferzeitraum: 2 Tage (Kostenlos)  NUR 37,80 € / 20 kg Sack (Mindestabnahme)    Bitte geben Sie bei Anfragen Ihre Adresse mit an.  Haben Sie Fragen? Wir beraten Sie gern.",Neu,"1,89€ / kg",160 kg verfügbar,(1 kg Mindestabnahme),D-01558 Grossenhain,,{},1.89,160.0,1.89,160.0,"1,89€ / kg",160 kg verfügbar,1.0,3974400000.0,['https://restado.de/wp-content/uploads/products/2021/02/26e91d16-61-1.jpeg'],Ornamental gravel and slate chippings “ red ”,Gravel,Natural stone slates,Pr_25_93_72_57,Other,Other,"Floor plates, gratings and edgings",46.0,0.0
1104,1104,69950,https://restado.de/baustoff/zierkies-schiefersplitt-gelb/,Zierkies - Schiefersplitt „gelb“,Fliesen & Steine,Naturstein,2023-01-09,1676937600000.0,"Beste Qualität zum fairen Preis   Schiefer Ziersplitt aus dem sonnigen Spanien   Ab 20 kg Sack  Unser Ziersplitt ist schön und modern zugleich. Er sieht sehr dekorativ aus und ist schnell aufgeschüttet.   Farbe: Gelb (wie Abbildung)  Produkt ist sofort verfügbar  Lieferzeitraum: 3 Tage  Mindestabnahme: 47,50 € / 20 kg Sack   Bitte geben Sie bei Anfragen Ihre Adresse mit an.  Haben Sie Fragen? Wir beraten Sie gern.",Neu,"2,40€ / kg",180 kg verfügbar,(20 kg Mindestabnahme),D-01558 Grossenhain,,{},2.4,180.0,2.4,180.0,"2,40€ / kg",180 kg verfügbar,1.0,3715200000.0,['https://restado.de/wp-content/uploads/products/2021/02/ea0fe427-s-l1600-4.jpg'],Ornamental gravel - slate chippings “ yellow ”,Slate,Natural stone slates,Pr_25_93_72_57,Other,Other,"Floor plates, gratings and edgings",43.0,0.0
1109,1109,69941,https://restado.de/baustoff/zierkies-schiefersplitt-gruen/,Zierkies- Schiefersplitt „grün“,Fliesen & Steine,Naturstein,2023-01-09,1676851200000.0,"Beste Qualität zum fairen Preis  Schiefer Ziersplitt aus dem sonnigen Spanien   Letzter 5 kg Sack!   Unser Ziersplitt ist schön und modern zugleich. Er sieht sehr dekorativ aus und ist schnell aufgeschüttet.   Farbe: Grün  Produkt ist sofort verfügbar  Lieferzeitraum: 3 Tage   NUR 26,85 € / 5 kg Sack    Bitte geben Sie bei Anfragen Ihre Adresse mit an.  Haben Sie Fragen? Wir beraten Sie gern.",Neu,25€ Paketpreis,5 kg verfügbar,(5 kg Mindestabnahme),D-01558 Grossenhain,,{},25.0,5.0,25.0,5.0,25€ Paketpreis,5 kg verfügbar,1.0,3628800000.0,['https://restado.de/wp-content/uploads/products/2021/02/5351bb00-61.jpeg'],Ornamental gravel and slate chippings “ green ”,Gravel,Natural stone slates,Pr_25_93_72_57,Other,Other,"Floor plates, gratings and edgings",42.0,0.0
1115,1115,69728,https://restado.de/baustoff/sandstein-formatplatten-terrassenplatten/,"Sandstein - Formatplatten, Terrassenplatten",Fliesen & Steine,Naturstein,2023-01-09,1677196800000.0,Beste Qualität zum fairen Preis  Spanischer Sandstein - Made in Spain  Farbe: Creme  Oberfläche: gesägt  1. Wahl - Frostsicher- Prüfzeugnis- Tausalzbeständig  Maße: 60 x 40cm  Palette: 12 m² / 1 Tonne  Materialstärke: 4 cm kalibriert   Bitte geben Sie bei Anfragen Ihre Adresse mit an.  Haben Sie Fragen? Wir beraten Sie gern.,Neu,162€ / Stück,120 Stück verfügbar,(1 Stück Mindestabnahme),Neu,,{},162.0,120.0,162.0,120.0,162€ / Stück,120 Stück verfügbar,1.0,3974400000.0,['https://restado.de/wp-content/uploads/products/2021/02/86ee14e2-s-l1600-32.jpg'],"Sandstone - format slabs , terrace slabs",Sandstone,Stone slabs,Pr_35_93_96_85,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",46.0,0.0
1129,1129,69628,https://restado.de/baustoff/granitsteine-und-fliesen-silvestre-moreno/,Granitsteine und -fliesen „Silvestre Moreno“,Fliesen & Steine,Naturstein,2023-01-09,1677369600000.0,Beste Qualität zum fairen Preis  Dieser spanische Naturstein ist in seiner Qualität unverwechselbar und erzielt ein exklusives und gemütliches Ambiente.   Granit „Silvestre Moreno“ - Made in Spain  Farbe: beige feinkörnig  Oberfläche: fein gestockt  1. Wahl - Frostsicher- Zertifiziert- Tausalzbeständig  Maße (cm): 40x60   Palette: 12m² / 1 Tonne  Materialstärke: 3 cm kalibriert   Bitte geben Sie bei Anfragen Ihre Adresse mit an.  Haben Sie Fragen? Wir beraten Sie gern.,Neu,"110,25€ / m²",36 m² verfügbar,(12 m² Mindestabnahme),Neu,,{},110.25,36.0,110.25,36.0,"110,25€ / m²",36 m² verfügbar,1.0,4147200000.0,['https://restado.de/wp-content/uploads/products/2021/02/198efdc4-s-l500-1.jpg'],Granite stones and tiles “ Silvestre Moreno ”,Granite,Stone tiles,Pr_35_93_96_86,"Roof, Slabs, Stairs",Other,"Floor plates, gratings and edgings",48.0,0.0
1133,1133,69638,https://restado.de/baustoff/granitpflaster-kopfsteinpflaster-10x10x10cm/,"Granitpflaster, Kopfsteinpflaster 10 x 10 x 10cm",Fliesen & Steine,Naturstein,2023-01-09,1677196800000.0,"Beste Qualität zum fairen Preis  Pflastersteine aus PORTUGAL  Farbe: gemischt (grau, beige, anthrazit)  Oberfläche: gespalten, naturrau  Tausalzbeständig- Frostsicher- Zertifiziert  Maße: 10 x 10 x 10 cm  Palette: 5 m² / 1 Tonne  225,00 € / pro Tonne   Bitte geben Sie bei Anfragen Ihre Adresse mit an.  Haben Sie Fragen? Wir beraten Sie gern. ",Neu,45€ / m²,1.000 m² verfügbar,(5 m² Mindestabnahme),Neu,,{},45.0,1000.0,45.0,1000.0,45€ / m²,1.000 m² verfügbar,1.0,3974400000.0,['https://restado.de/wp-content/uploads/products/2021/02/bfe7cef0-s-l1600-12.jpg'],"Granite paving , cobblestones x x cm",Granite,Natural stone paving slabs,Pr_25_93_60_58,"Roof, Slabs, Stairs",Other,"Floor plates, gratings and edgings",46.0,0.0
