,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
652,652,78603,https://restado.de/baustoff/drutex/,Drutex,Fenster,Aussenfenster,2023-01-09,1678406400000.0," Drutex Türen 94x221 & 94x184 cm 3fach verglast + elektr. Rolladen  Zum Verkauf stehen neue Fenster und Türen in diversen Masen von der Premium Marke Drutex mit elektrischem Motor! Diese stehen in 66763 Dillingen zur Besichtigungen, gerne nach telefonischer Absprache möglich.  Wir verkaufen die Fenster und Türen, da wir völlig falsche Maße geliefert bekommen haben von einem Händler und dieser nun insolvent ist.  Preis bei Drutex (MATERIALWERT NICHT HÄNDLER PREIS!!) liegt bei über 8800€ ! Wir verkaufen alles zusammen zum Schleuder Preis, da wir den Platz dringend benötigen. Diese sind in unserer Garage sicher gelagert.  Es sind insgesamt 12 Fenster und 2 Türen.  Maße:  7 Fenster 94x155 cm + 16 cm Rolladenkasten elektrisch  2 Fenster 94x142 cm + 16 cm Rolladenkasten elektrisch  2 Fenster 93x145 cm + 16 cm Rolladenkasten elektrisch  1 Fenster 83x85 cm + 16 cm Rolladenkasten elektrisch  1 Tür 94x184 cm + 20 cm Rolladenkasten elektrisch  1 Tür 94x221 cm + 20 cm Rolladenkasten elektrisch  Perfekt für Hersteller und Händler, da wir dies für einen Schleuder Preis verkaufen.  Einzelverkauf auch möglich auf Anfrage",Neu,4.400€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-54290 Trier,Drutex,{},4400.0,1.0,4400.0,1.0,4.400€ (VB) / Stück,1 Stück verfügbar,1.0,5184000000.0,"['https://restado.de/wp-content/uploads/products/2021/07/64515de7-img20210626141330-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/07/e361a930-img20210626141403-scaled.jpg']",Drutex,Daub,Distemper,Pr_35_31_22_23,Other,Other,Other,60.0,0.0
713,713,62678,https://restado.de/baustoff/stallfenster-8/,Stallfenster,Fenster,Aussenfenster,2023-04-09,1685059200000.0,"Gusseisernes Stallfenster mit Rahmen aus L-Profil. Festverglasung mit einem beweglichen Lüftungsfensterchen. Die unteren Scheiben sind aus Drahtglas. Eine Scheibe fehlt, ein Glas ist defekt. Steht auf der Rampe.  Material: Gusseisen Farbe: weiß, rostfarben Baujahr: 1900 Höhe: 88,00 cm Breite: 107,00 cm Länge/Tiefe: 2,50 cm Gewicht: 25,00 kg  Lieferung nach Absprache.",Neuwertig,110€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},110.0,1.0,110.0,1.0,110€ / Stück,1 Stück verfügbar,1.0,4060800000.0,,Stallfenster,Travertine,Distemper,Pr_35_31_22_23,Other,Other,Other,47.0,0.0
717,717,62682,https://restado.de/baustoff/stallfenster-10/,Stallfenster,Fenster,Aussenfenster,2023-01-09,1677628800000.0,"Gut erhaltenes Stallfenster mit leider 2 kaputten Scheiben. Zu finden in Abteilung 6/4.  Material: Gusseisen, Glas Farbe: grün, weiß Baujahr: 1900 Höhe: 71,00 cm Breite: 72,00 cm Länge/Tiefe: 2,50 cm Gewicht: 20,00 kg  Lieferung nach Absprache.",Neuwertig,110€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},110.0,1.0,110.0,1.0,110€ / Stück,1 Stück verfügbar,1.0,4406400000.0,,Stallfenster,Travertine,Distemper,Pr_35_31_22_23,Other,Other,Other,51.0,0.0
724,724,62244,https://restado.de/baustoff/stallfenster/,Stallfenster,Fenster,Aussenfenster,2023-05-04,1688947200000.0,"Gut erhaltenes Stallfenster mit Flügel mit Schwingfunktion. 3 Scheiben fehlen in der Verglasung. Zu finden in Abteilung 6/4.  Material: Gusseisen, Glas Farbe: rostfarben Baujahr: 1900 Höhe: 107,00 cm Breite: 40,00 cm Länge/Tiefe: 3,50 cm Gewicht: 30,00 kg  Lieferung nach Absprache.",Neuwertig,120€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},120.0,1.0,120.0,1.0,120€ / Stück,1 Stück verfügbar,1.0,5788800000.0,,Stallfenster,Travertine,Distemper,Pr_35_31_22_23,Other,Other,Other,67.0,0.0
726,726,62246,https://restado.de/baustoff/stallfenster-2/,Stallfenster,Fenster,Aussenfenster,2023-01-09,1678838400000.0,"Stallfenster aus Gusseisen, allerdings ohne Scheiben! Zu finden in Regal 6/4.  Material: Gusseisen Farbe: natur Höhe: 80,00 cm Breite: 60,00 cm Länge/Tiefe: 3,00 cm Gewicht: 10,00 kg  Lieferung nach Absprache.",Neuwertig,100€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},100.0,1.0,100.0,1.0,100€ / Stück,1 Stück verfügbar,1.0,5616000000.0,,Stallfenster,Travertine,Distemper,Pr_35_31_22_23,Other,Other,Other,65.0,0.0
1164,1164,51758,https://restado.de/baustoff/kalkschotter-0-90-travertin/,FSS Kalkschotter 0/45,Fliesen & Steine,Naturstein,2023-01-09,1676678400000.0,Lieferung ist auch möglich - Preis nach Anfrage und Entfernung.,Neuwertig,16€ (VB) / Tonnen,300 Tonnen verfügbar,(1 Tonnen Mindestabnahme),D-99947 Bad Langensalza,,"{""Bezeichnung"": ""Travertin""}",16.0,300.0,16.0,300.0,16€ (VB) / Tonnen,300 Tonnen verfügbar,1.0,3456000000.0,"['https://restado.de/wp-content/uploads/products/2022/05/8e5a75b8-naturstein-0-45-2.jpg', 'https://restado.de/wp-content/uploads/products/2022/05/f74ed59b-naturstein-0-45.jpg']",Kalkschotter /,Kaolin,Distemper,Pr_35_31_22_23,Other,Other,Other,40.0,0.0
2028,2028,64326,https://restado.de/baustoff/flachheizkoerper-dk-900x400-mm-dk22/,"Flachheizkörper DK 900x400 mm, DK22",Haustechnik & Sanitär,Heizungsbau,2023-01-09,,"Flachheizkörper DK 900x400 mm, DK22 mit Wandhaltern",Gebraucht,20€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-34355 Staufenberg,,"{""Art"": ""Kompaktheizkörper"", ""Modelltyp"": ""Flachheizkörper DK 900x400 mm, DK22"", ""Bautiefe (mm)"": ""100"", ""Bauhöhe (mm)"": ""900"", ""Baulänge (mm)"": ""400 mm""}",20.0,1.0,20.0,1.0,20€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2020/11/7b9f6253-20201021_124540-scaled.jpg'],"Flachheizkörper x mm ,",Dolerite,Distemper,Pr_35_31_22_23,Other,Other,Other,,0.0
3066,3066,40964,https://restado.de/baustoff/thomsit-t410/,Thomsit T410,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,Qualitativ guter Kleber,Neu,80€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-44787 Bochum,Thomsit,"{""Material"": ""Dispersionsklebstoff"", ""Geeignet für"": ""3998""}",80.0,1.0,80.0,1.0,80€ (VB) / Stück,1 Stück verfügbar,0.0,,[],Thomsit,Chert,Distemper,Pr_35_31_22_23,Other,Other,Other,,0.0
3539,3539,106972,https://restado.de/baustoff/drutex-2/,Drutex,Fenster,Aussenfenster,2023-07-30,,"Fenster in Form eines Dreiecks, Kunststoff, außen schwarz matt, innen weiß.  3-fach Verglasung, Dreh-Kipp, inkl. Fenstergriff in weiß, eckig.",Neu,350€ / Stück,,(1 Stück Mindestabnahme),D-45128 Essen,,"{""Anschlag"": ""DIN Links"", ""Material Fensterflügel"": ""Kunststoff"", ""Verglasungs-Art"": ""3-fach"", ""Öffnungsart"": ""Dreh-/Kippflügel"", ""Ausführung"": ""1-flügelig"", ""Material Fensterrahmen"": ""Kunststoff"", ""Farbe Fensterrahmen"": ""innen weiß, außen schwarz matt""}",350.0,,350.0,,,,0.0,,"['https://restado.de/wp-content/uploads/products/2022/06/8afe8a33-effab665-32c9-4732-9481-195882c1efc0.jpeg', 'https://restado.de/wp-content/uploads/products/2022/06/322cc87f-6fc3349d-51fe-4a14-b712-cb95e0f056f4.jpeg']",Drutex,Daub,Distemper,Pr_35_31_22_23,Other,Other,Other,,
3547,3547,97368,https://restado.de/baustoff/drutex-iglo-classic-5-farbe-macore/,Drutex IGLO CLASSIC 5 Farbe Macore,Fenster,Aussenfenster,2023-07-31,,8 Fenster in den Maßen: 1160x1250 für 400€ pro Fenster   2 Fenster in den Maßen: 2450x1280 für 750€ pro Fenster (3 Flügel)   Fenstergriffe in der Farbe Olive,Neu,400€ (VB) / Stück,,(1 Stück Mindestabnahme),D-04654 Frohburg,DRUTEX ,"{""Anschlag"": ""DIN Rechts"", ""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""Macore"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Dreh-/Kippflügel"", ""Ausführung"": ""2-flügelig"", ""Material Fensterrahmen"": ""Kunststoff"", ""Farbe Fensterrahmen"": ""Macore""}",400.0,,400.0,,,,0.0,,['https://restado.de/wp-content/uploads/products/2022/04/e69819b9-img_20220425_185611.jpg'],Drutex Farbe Macore,Daub,Distemper,Pr_35_31_22_23,Other,Other,Other,,
