,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
424,424,6098,https://restado.de/baustoff/toilettentuer-5/,Toilettentür,Türen & Zargen,Zimmertüren,2023-01-09,,"Einfache Zimmertür aus Sperrholz. Leichte Schäden. Breite:  86,40 cm Höhe:  212,00 cm Länge/Tiefe:  4,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Sperrholz Farbe:  weiß Herkunft:  ÖffentlichesGebäude Flügel:  1-flügelig Anschlag DIN:  re. Zarge/Blende:  ohne Verfügbar ab: sofort", gut,50€ / Stk.,1 Stk. verfügbar,(1 Stk. Mindestabnahme),gut,,{},50.0,1.0,50.0,1.0,50€ / Stk.,1 Stk. verfügbar,0.0,,[],Toilet door,Bone,Toilet showers,Pr_40_20_87_89,Openings,"Door, Windows, Gates",Sanitary fittings and accessories,,0.0
445,445,6101,https://restado.de/baustoff/toilettentuer-6/,Toilettentür,Türen & Zargen,Zimmertüren,2023-01-09,,"Einfache Zimmertür aus Sperrholz. Breite:  86,00 cm Höhe:  212,00 cm Länge/Tiefe:  4,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Sperrholz Farbe:  weiß Herkunft:  ÖffentlichesGebäude Zarge/Blende:  ohne Flügel:  1-flügelig Anschlag DIN:  li. Verfügbar ab: sofort", gut,800€ Paketpreis,16 Stk. verfügbar,(16 Stk. Mindestabnahme),gut,,{},800.0,16.0,800.0,16.0,800€ Paketpreis,16 Stk. verfügbar,0.0,,[],Toilet door,Bone,Toilet showers,Pr_40_20_87_89,Openings,"Door, Windows, Gates",Sanitary fittings and accessories,,0.0
448,448,6103,https://restado.de/baustoff/toilettentuer-7/,Toilettentür,Türen & Zargen,Zimmertüren,2023-01-09,,"Einfache Zimmertür aus Sperrholz. Breite:  73,50 cm Höhe:  212,00 cm Länge/Tiefe:  4,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Sperrholz Farbe:  weiß Herkunft:  ÖffentlichesGebäude Zarge/Blende:  ohne Flügel:  1-flügelig Anschlag DIN:  li. Verfügbar ab: sofort", gut,100€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},100.0,2.0,100.0,2.0,100€ Paketpreis,2 Stk. verfügbar,0.0,,[],Toilet door,Bone,Toilet showers,Pr_40_20_87_89,Openings,"Door, Windows, Gates",Sanitary fittings and accessories,,0.0
449,449,6088,https://restado.de/baustoff/toilettentuer/,Toilettentür,Türen & Zargen,Zimmertüren,2023-01-09,,"Neuzeitige Zimmertür aus Sperrholz. Leichte Beschädigung vorhanden (siehe Foto). Breite:  88,50 cm Höhe:  198,00 cm Länge/Tiefe:  4,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Sperrholz Farbe:  weiß Herkunft:  ÖffentlichesGebäude Anschlag DIN:  li. Zarge/Blende:  ohne Flügel:  1-flügelig Verfügbar ab: sofort", gut,50€ / Stk.,1 Stk. verfügbar,(1 Stk. Mindestabnahme),gut,,{},50.0,1.0,50.0,1.0,50€ / Stk.,1 Stk. verfügbar,0.0,,[],Toilet door,Bone,Toilet showers,Pr_40_20_87_89,Openings,"Door, Windows, Gates",Sanitary fittings and accessories,,0.0
450,450,6091,https://restado.de/baustoff/toilettentuer-2/,Toilettentür,Türen & Zargen,Zimmertüren,2023-01-09,,"Neuzeitige Zimmertür aus Sperrholz. Breite:  98,50 cm Höhe:  212,00 cm Länge/Tiefe:  4,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Sperrholz Farbe:  weiß Herkunft:  ÖffentlichesGebäude Zarge/Blende:  ohne Flügel:  1-flügelig Anschlag DIN:  li. Verfügbar ab: sofort", gut,75€ / Stk.,1 Stk. verfügbar,(1 Stk. Mindestabnahme),gut,,{},75.0,1.0,75.0,1.0,75€ / Stk.,1 Stk. verfügbar,0.0,,[],Toilet door,Bone,Toilet showers,Pr_40_20_87_89,Openings,"Door, Windows, Gates",Sanitary fittings and accessories,,0.0
452,452,6096,https://restado.de/baustoff/toilettentuer-4/,Toilettentür,Türen & Zargen,Zimmertüren,2023-01-09,,"Neuzeitige Sperrholz Zimmertür. Türblatt ist beschädigt. Breite:  86,00 cm Höhe:  212,00 cm Länge/Tiefe:  4,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Sperrholz Farbe:  weiß Herkunft:  ÖffentlichesGebäude Anschlag DIN:  li. Flügel:  1-flügelig Zarge/Blende:  ohne Verfügbar ab: sofort", gut,50€ / Stk.,1 Stk. verfügbar,(1 Stk. Mindestabnahme),gut,,{},50.0,1.0,50.0,1.0,50€ / Stk.,1 Stk. verfügbar,0.0,,[],Toilet door,Bone,Toilet showers,Pr_40_20_87_89,Openings,"Door, Windows, Gates",Sanitary fittings and accessories,,0.0
1630,1630,84187,https://restado.de/baustoff/wc-trennwaende-3-kabinen/,"WC Trennwände (3 Kabinen), WC Kabinen, Badezimmer (inkl. Ausbau)",Haustechnik & Sanitär,Sanitär,2023-01-09,,WC Trennwände (inkl. Ausbau)  Höhe: 2000 mm  Breite: 1816 mm  Stärke: 9.5 mm  Bodenfreiheit: 110 mm  Montageart: auf Stützen und mit Winkeln an der Wand,Gebraucht,200€ (VB) / Stück,6 Stück verfügbar,(1 Stück Mindestabnahme),D-40213 Düsseldorf,,{},200.0,6.0,200.0,6.0,200€ (VB) / Stück,6 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2021/10/5a51d57b-wc-trennwände-3-kabinen-scaled.jpg'],"Toilet partitions cabins , toilet cabins , bathrooms incl . expansion","Base, bed and fill all-in aggregates",Toilet showers,Pr_40_20_87_89,Furnishings,"Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,0.0
1631,1631,84172,https://restado.de/baustoff/duravit-toilette/,"Duravit Toilette, WC, Bad, Sanitär (inkl. Ausbau)",Haustechnik & Sanitär,Sanitär,2023-01-09,,WC von Duravit (inkl. Ausbau)  Eigenschaften  Breite: 505 mm  Tiefe: 365 mm  Höhe: 300 mm  Montage: Wand-WC,Gebraucht,80€ (VB) / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),D-40213 Düsseldorf,Duravit,"{""Farbe"": ""Weiß"", ""Gegenstand"": ""WC""}",80.0,3.0,80.0,3.0,80€ (VB) / Stück,3 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2021/10/34997363-duravit-toilette-scaled.jpg'],"Duravit toilet , , bathroom , sanitary incl . expansion",Neat cement,Toilet showers,Pr_40_20_87_89,Other,Other,Sanitary fittings and accessories,,0.0
1727,1727,65162,https://restado.de/baustoff/toilette/,Toilette,Haustechnik & Sanitär,Sanitär,2023-05-31,1696291200000.0,"Neue, unbenutzte, baugleiche Toilettenbecken, übrig geblieben von einer Kunstaktion. Die Toiletten sind Tiefspühler mit einem waagerechten Abgang.  Material: Keramik Farbe: weiß Baujahr: 2020 Höhe: 40,00 cm Breite: 36,00 cm Länge/Tiefe: 48,00 cm Gewicht: 7,00 kg  Lieferung nach Absprache.",Gebraucht,35€ / Stück,5 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},35.0,5.0,35.0,5.0,35€ / Stück,5 Stück verfügbar,1.0,10800000000.0,[],Toilette,Pisé,Toilet showers,Pr_40_20_87_89,Other,Other,Other,125.0,0.0
1791,1791,13127,https://restado.de/baustoff/geberit-wc-toiletten-taster-delta-50/,Geberit WC Toiletten Taster Delta 50,Haustechnik & Sanitär,Sanitär,2023-01-09,,Neu und Original verpackt. Bestätigungsplatte DELTA 50 für Unterputz-Spülkasten. 2-Mengen-Auslauf. Weiss,Neu,15€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-14195 Berlin,,{},15.0,1.0,15.0,1.0,15€ (VB) / Stück,1 Stück verfügbar,0.0,,[],Geberit toilet toilet button Delta,Magnesia cement,Toilet showers,Pr_40_20_87_89,Other,Other,Other,,0.0
3487,3487,128289,https://restado.de/baustoff/komplettes-badezimmer/,Komplettes Badezimmer,Haustechnik & Sanitär,Sanitär,2023-06-23,1697241600000.0,,,,,,,,,,,,,,,1.0,9763200000.0,['https://restado.de/wp-content/uploads/products/2023/06/7146c5e4-img_1388-scaled.jpeg'],Complete bathroom,Marble,Toilet showers,Pr_40_20_87_89,Furnishings,"Floors, Ceiling",Sanitary fittings and accessories,113.0,
