,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
512,512,44414,https://restado.de/baustoff/velux-cabriofenster/,Velux cabriofenster,Fenster,Dachfenster,2023-01-09,1678060800000.0, ,Neu,1.500€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-29223 Celle,Velux,"{""Material Fensterflügel"": ""Holz"", ""Farbe Fensterflügel"": ""Buche"", ""Öffnungsart"": ""Hoch-Schwingfenster"", ""Material Aussenabdeckung"": ""Aluminium"", ""Farbe Aussenabdeckung"": ""Braun"", ""Fensterbreite (cm)"": ""94"", ""Fensterhöhe (cm)"": ""240""}",1500.0,1.0,1500.0,1.0,1.500€ (VB) / Stück,1 Stück verfügbar,1.0,4838400000.0,[],Velux convertible window,Prismatic glass,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Glass blocks and panels,56.0,0.0
538,538,118646,https://restado.de/baustoff/internorm-fenster-2/,Internorm Fenster,Fenster,Aussenfenster,2023-01-09,1676160000000.0,Das Internorm Fenster ist 3 Fach verglast und neu. (Wurde zu viel bestellt),Neu,500€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),AT-5441,Internorm,"{""Anschlag"": ""DIN Rechts"", ""Element-Breite"": ""1,01 m"", ""Element-Höhe"": ""1,01 m"", ""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""Weiss"", ""Verglasungs-Art"": ""3-fach"", ""Öffnungsart"": ""Dreh-/Kippflügel"", ""Ausführung"": ""1-flügelig"", ""Material Fensterrahmen"": ""Stahl"", ""Farbe Fensterrahmen"": ""Antrazit""}",500.0,1.0,500.0,1.0,500€ / Stück,1 Stück verfügbar,1.0,2937600000.0,['https://restado.de/wp-content/uploads/products/2023/01/ffb1d948-1d267ed8-b91d-4f65-a0cd-cb39efb6d6a6-scaled.jpeg'],Internorm windows,Adobe,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Other,34.0,0.0
563,563,110438,https://restado.de/baustoff/glasskon/,"Fenster von Marke Glasskon (90x1,90m)",Fenster,Aussenfenster,2023-02-21,1681257600000.0,Dieses Fenster ist bei unserem Bau übrig geblieben und kostenfrei abzugeben. Nur an Selbstabholer.,Neu,1€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28832 Achim,Glasskon,"{""Material Fensterflügel"": ""Kunststoff"", ""Verglasungs-Art"": ""2-fach"", ""Material Fensterrahmen"": ""Kunststoff"", ""Farbe Fensterrahmen"": ""Anthrazit""}",1.0,1.0,1.0,1.0,1€ / Stück,1 Stück verfügbar,1.0,4320000000.0,"['https://restado.de/wp-content/uploads/products/2022/08/a81ebd5e-img_2121-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/0d8efdc8-img_2122-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/270a5b46-img_2120-scaled.jpg']",Window from Glasskon x.m,Prismatic glass,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Glass blocks and panels,50.0,0.0
727,727,62266,https://restado.de/baustoff/baugleiche-fenster/,Baugleiche Fenster,Fenster,Aussenfenster,2023-01-09,1676937600000.0,"Neuwertige Kunststofffenster aus 2015, vom Hersteller REHAU GENEO, mit innen und außen aufgesetzten Sprossen, Wärmeschutzverglasung, 2 der Fenster sind aufgedoppelt -dh. 6 cm mehgr in der Höhe oder aber auch demontiertbar, Dreh-/Kippbeschlag und vorhanden sind 2x DIN links -Anschlag. BEACHTE: Fenster verfügen noch über Schutzfolie in hellblau, darunter sind sie weiß! Zu finden in Regal 8.  Material: Kunststoff,Glas Farbe: weiß.farblos Baujahr: 2015 Höhe: 155,00 cm Breite: 103,00 cm Länge/Tiefe: 8,50 cm Gewicht: 60,00 kg  Lieferung nach Absprache.",Neuwertig,320€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},320.0,2.0,320.0,2.0,320€ / Stück,2 Stück verfügbar,1.0,3715200000.0,,Identical windows,Prismatic glass,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Glass blocks and panels,43.0,0.0
732,732,62268,https://restado.de/baustoff/baugleiche-fenster-2/,Baugleiche Fenster,Fenster,Aussenfenster,2023-01-09,1677801600000.0,"Kunststofffenster mit Wärmeschutzverglasung, Dreh-/Kippbeschlag, leichte Ausbauspuren und vorhanden ist 1xDIN-R. Regal 8/1.  Material: Kunststoff,Glas Farbe: weiss,braun,farblos Höhe: 176,00 cm Breite: 128,00 cm Länge/Tiefe: 7,00 cm Gewicht: 55,00 kg  Lieferung nach Absprache.",Neuwertig,120€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},120.0,1.0,120.0,1.0,120€ / Stück,1 Stück verfügbar,1.0,4579200000.0,,Identical windows,Prismatic glass,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Glass blocks and panels,53.0,0.0
831,831,32335,https://restado.de/baustoff/neue-unbenutze-fenster/,Neue unbenutze Fenster,Fenster,Aussenfenster,2023-02-17,1681603200000.0,Verkauft werden 5 Fenster. 2x mit zwei Flügeln (1x Pos. 5 Und 1x Pos. 4)und 3 mal (2x Pos. 2 und einmal POS. 3) einflüglig. Aus den Dateien sind die genauen Maße und Angaben zu den Fenster ersichtlich.  Zum Fenster mit Position 4 (s. Anlage) gibt es den passenden Rollladen. Für Selbstabholer  Leider hat sich derjenige der ausmisst vermessen und die Fenster passen nicht bei uns. ,Neu,120€ (VB) / Stück,5 Stück verfügbar,(1 Stück Mindestabnahme),D-56626 Andernach,,{},120.0,5.0,120.0,5.0,120€ (VB) / Stück,5 Stück verfügbar,1.0,5011200000.0,[],New unused windows,Lime glass,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Other,58.0,0.0
856,856,14001,https://restado.de/baustoff/fenster-neu-1330x1550-breite-x-hoehe/,Fenster neu 1330×1550 breite x höhe,Fenster,Aussenfenster,2023-01-09,1676851200000.0,Neues Fenster fehlkauf,Neu,210€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),Neu,,{},210.0,1.0,210.0,1.0,210€ (VB) / Stück,1 Stück verfügbar,1.0,3628800000.0,[],New window × width x height,Prismatic glass,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Glass blocks and panels,42.0,0.0
875,875,8159,https://restado.de/baustoff/original-verpacktes-easy-win-fertigfenster-typ-2200-acksma-1250-mmx1100-mm-donn-weiwhite-10-made-in-germany/,Original verpacktes EASY WIN Fertigfenster TYP 2/200 Acksmaß: 125…,Fenster,Aussenfenster,2023-01-09,1677024000000.0,"Verkaufe ein noch original verpacktes EASY WIN Fertigfenster TYP 2/200 Acksmaß: 1250 mmx1100 mm , DONN weiß/white 10 Made in Germany",Neu,350€ / Stück,1 Stück verfügbar,(inkl. 19% MwSt.),Neu,,{},350.0,1.0,350.0,1.0,350€ / Stück,1 Stück verfügbar,1.0,3801600000.0,[],Originally packaged finished window / Acksmaß : ...,Rolled glass,Window boxes,Pr_45_63_63_97,Other,"Covering, Finish",Other,44.0,0.0
3300,3300,123146,https://restado.de/baustoff/pax-tuer/,Pax Reihraumtür + Fenster,Türen & Zargen,Sonstiges,2023-03-30,,Ich möchte meine Reihraumtür + Fenster verkaufen.,Neuwertig,500€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-63263 Neu-Isenburg,Pax Fenster und Türen AG,{},500.0,1.0,500.0,1.0,500€ (VB) / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/07/45b71775-img_2182-scaled.jpeg'],Pax row room door + window,Architectural glass,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Glass blocks and panels,,0.0
3550,3550,95268,https://restado.de/baustoff/neuwertige-fenster/,Neuwertige Fenster,Fenster,Aussenfenster,2023-07-19,,"Neuwertige Fenster, wegen Abriss zu verkaufen.",Neuwertig,350€ (VB) Paketpreis,,(10 Stück Mindestabnahme),D-75387 Neubulach,Siegenia,"{""Anschlag"": ""Rechts und links"", ""Element-Breite"": ""85 cm"", ""Element-Höhe"": ""112 cm"", ""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""Weiß"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Drehflügel"", ""Ausführung"": ""1-flügelig"", ""Material Fensterrahmen"": ""Kunststoff"", ""Farbe Fensterrahmen"": ""Weiß""}",350.0,,350.0,,,,0.0,,['https://restado.de/wp-content/uploads/products/2022/04/7b83aeb9-4ed0c195-30a0-4aba-b3f7-ab08cb332ae6-scaled.jpeg'],New windows,Glass,Window boxes,Pr_45_63_63_97,Other,"Door, Windows, Gates",Other,,
