,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
909,909,6219,https://restado.de/baustoff/siga-fentrim/,Siga fentrim,Fenster,Aussenfenster,2023-01-09,1673913600000.0,,,,,,,,,,,,,,,1.0,691200000.0,[],Siga fentrim,Silt,Silos,Pr_60_50_85_78,Other,Other,Other,8.0,
1131,1131,69656,https://restado.de/baustoff/granitsteine-blanco-lugo-48m%c2%b2/,Granitsteine „Blanco Lugo“ 48m²,Fliesen & Steine,Naturstein,2023-01-09,1676419200000.0,Beste Qualität zum fairen Preis  Spanischer Granit „Blanco Lugo“ - Made in Spain  Farbe: grau beige  Oberfläche: geflammt / feinkörnig  1. Wahl - Frostsicher- Zertifiziert - Tausalzbeständig  Maße (cm): 40x60  Palette: 12m² / 1 Tonne  Materialstärke: 3 cm kalibriert   Bitte geben Sie bei Anfragen Ihre Adresse mit an.  Haben Sie Fragen? Wir beraten Sie gern. ,Neu,"70,20€ / m²",1.000 m² verfügbar,(1 m² Mindestabnahme),Neu,,{},70.2,1000.0,70.2,1000.0,"70,20€ / m²",1.000 m² verfügbar,1.0,3196800000.0,['https://restado.de/wp-content/uploads/products/2021/02/ee841bb5-s-l1600-9.jpg'],Granitsteine „ Blanco Lugo “ m²,Granule,Silos,Pr_60_50_85_78,Other,Other,Other,37.0,0.0
1509,1509,39999,https://restado.de/baustoff/ursa-purone/,Ursa Purone,Dach,Dachdämmung,2023-01-09,, ,Neu,"30,50€ (VB) / Stück",15 Stück verfügbar,(5 Stück Mindestabnahme),D-07616 Graitschen bei Bürgel,,"{""Serie"": ""Purone"", ""Verwendungszweck"": ""Zwischensparrendämmung"", ""Lieferform"": ""Rolle"", ""Brandverhalten"": ""nicht brennbar"", ""Wärmeleitgruppe"": ""032"", ""Dicke"": ""180 mm""}",30.5,15.0,30.5,15.0,"30,50€ (VB) / Stück",15 Stück verfügbar,0.0,,[],Ursa Purone,Pisé,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
1621,1621,88767,https://restado.de/baustoff/viega/,Viega,Haustechnik & Sanitär,Sanitär,2023-01-09,,2 x Viega Vision for More für WC ohne Einbautahmen 2 x Viega Vision for More Urinal Alles neu in der OVP,Neu,1.200€ (VB) Paketpreis,4 Stück verfügbar,(4 Stück Mindestabnahme),Neu,Viega,"{""Produktname"": ""Drückergarnituren für WC und Urinal"", ""Sanitärmodul"": ""WC""}",1200.0,4.0,1200.0,4.0,1.200€ (VB) Paketpreis,4 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/01/5d7565d8-34b4d5f6-d87f-48b9-81ec-85be160bf1f6-scaled.jpeg'],Viega,Wallaba,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
1978,1978,121638,https://restado.de/baustoff/wilo-yonos-para-z-15-7-0/,Wilo Yonos Para Z 15/7.0,Haustechnik & Sanitär,Heizungsbau,2023-01-09,, ,Neu,120€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),Neu,Wilo,{},120.0,1.0,120.0,1.0,120€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/03/b7083897-22feb2f0-7edd-43e7-8518-811c0b545313-scaled.jpeg'],Wilo Yonos Para / .,Fir,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
1985,1985,116182,https://restado.de/baustoff/vasco-niva/,Vasco Niva,Haustechnik & Sanitär,Heizungsbau,2023-01-09,,"Kaufdatum 06.2020, 1,5 Jahre in Betrieb, Sonderlackierung : sandfarben matt, inklusive Design Eckventil Garnitur verchromt, inkl. Handtuchhalter verchromt (Bild 2) Abzuholen in Heiligenhaus bei Ratingen",Neuwertig,750€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-41515 Grevenbroich,Vasco Niva,"{""Art"": ""Kompaktheizkörper"", ""Bauhöhe (mm)"": ""1800"", ""Baulänge (mm)"": ""400 mm""}",750.0,1.0,750.0,1.0,750€ (VB) / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/11/99d5b18d-screenshot_20221114_102938_com.android.gallery3d_edit_1024459476129093.jpg'],Vasco Niva,Silt,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
2014,2014,80792,https://restado.de/baustoff/tubes-milano/,TUBES Milano,Haustechnik & Sanitär,Heizungsbau,2023-01-09,,TUBES Milano Höhe 227 cm Farbe pink freistehende Version nie verbaut,Neuwertig,1.999€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-30173 Hanover,,{},1999.0,1.0,1999.0,1.0,1.999€ (VB) / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2021/08/6b42c086-img-20210809-wa0000.jpg'],Milano,Pozzolana,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
2307,2307,74570,https://restado.de/baustoff/sikaflex-pro-3-2/,Sikaflex Pro 3,Rohbau,Sonstiges,2023-01-09,,Sikaflex Pro3  Best before end of 11/2021  betongrau im Karton 20x 600ml Schlauchbeutel  Alle weiteren Daten auf Mail oder beim Hersteller sind die Datenblätter abrufbar.  Lieferzeit sofort lieferbar oder abholbar!,Neu,5€ / Stück,480 Stück verfügbar,(10 Stück Mindestabnahme),D-99085 Erfurt,Sika,{},5.0,480.0,5.0,480.0,5€ / Stück,480 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2021/05/29dc555e-img_4468d-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/05/09d2f61a-img_4467d-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/05/1472218d-img_4470-scaled.jpeg']",Sikaflex Pro,Silt,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
2386,2386,6780,https://restado.de/baustoff/isover-sillatherm-wvp-1-035/,ISOVER Sillatherm WVP 1-035,Fassade,Fassadendämmung,2023-01-09,,Verkaufe 13 Paletten Wärmedämmung der oben genannten Marke. Genaue Informationen kann den Fotots entnommen werden. Originalverpackte Ware. Eine Palette deckt 24 qm ab. Einzelne Paletten können auch erworben werden. Preis pro Palette: VB 1100 Euro 13 Paletten: VB 13000 Euro Listenpreis ist über 17000 Euro. Standort ist Berlin. Lieferung gegen Aufpreis möglich,Neu,1.100€ (VB) / Paletten,13 Paletten verfügbar,(1 Paletten Mindestabnahme),Neu,,{},1100.0,13.0,1100.0,13.0,1.100€ (VB) / Paletten,13 Paletten verfügbar,0.0,,[],Sillatherm -,Silt,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
2404,2404,116817,https://restado.de/baustoff/trespa/,Trespa,Fassade,Fassadenverkleidung,2023-01-09,,"TRESPA Meteon einseitig Dekor EN13501-1, B-s1, d0 Uni A03.0.0 White Satin  Es handelt sich um vorkonfektionierte Ware, die Plattenmaße entnehmen Sie bitte der Bildergalerie.  Es handelt sich um Neuware aus einer Fehlbestellung des Farbtons.",Neuwertig,115€ (VB) / m²,330 m² verfügbar,(50 m² Mindestabnahme),D-69469 Weinheim,,"{""Material"": ""Trespa 10mm einseitiges Dekor""}",115.0,330.0,115.0,330.0,115€ (VB) / m²,330 m² verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/11/5016df36-zuschnitte-1.png', 'https://restado.de/wp-content/uploads/products/2022/11/a84eb53f-screenshot-2022-11-26-142833.png', 'https://restado.de/wp-content/uploads/products/2022/11/41326838-zuschnitte-4-.png']",Trespa,Wallaba,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
2941,2941,42123,https://restado.de/baustoff/sikaflex-pro-3/,Sikaflex PRO-3,Innenausbau,Sonstiges,2023-01-09,,"Beschreibung Sikaflex Pro 3  Sikaflex PRO-3 ist ein 1-komponentiger Dichtstoff auf Polyurethanbasis, der sich durch seine hohe mechanische Beständigkeit bei einer zul. Gesamtverformung von 25% auszeichnet. Durch Reaktion mit Luftfeuchtigkeit vernetzt Sikaflex PRO-3 zu einem elastischen Dichtstoff.  Anwendungsgebiete  Bewegungs- und Anschlussfugen in Böden im Innen- und Außenbereich in Beton und Estrich, die ruhenden Lasten oder rollendem Verkehr ausgesetzt sind, in Lagerhallen, Fertigungshallen, Hofflächen, Parkdecks, Tiefgaragen, bei gefliesten Böden in Eingangshallen, Treppenhäusern, Einkaufspassagen, öffentlichen Gebäuden, etc.  Durch die geringe Kerbempfindlichkeit und den hohen Weiterreißwiderstand ist Sikaflex® PRO-3 für Flächen, die einer regelmäßigen maschinellen Reinigung unterliegen sehr gut geeignet. Trotzdem muss darauf geachtet werden, dass die Fugen nicht von harten Reinigungsbürsten zerstört werden. Zusätzlich eingesetzte Chemikalien mindern die Widerstandsfähigkeit eventuell ab.  Boden- und Anschlussfugen in stark belasteten Bereichen – Hofflächen, Umschlagbereiche – in Keramikböden, z.B. Lebensmittelindustrie, Molkereien, etc.  Fugen in Klär- und Abwasseranlagen mit kommunalem Abwasser z.B. Vorbelüftungsbecken, Vorklärbecken, Belebungsbecken, Nachklärbecken  In Auffangbecken, Kanälen, Wasserrinnen, Drainageeinrichtungen, Rohren, Rohrdurchführungen, Bodenabflüssen  Fugen im Tunnelbau  Fugen in Reinräumen   Produktmerkmale / Vorteile  zulässige Gesamtverformung 25 % elastisch blasenfreies Aushärtungssystem gute chemische und mechanische Belastbarkeit ausgezeichnete Haftung an den üblichen Baustoffen geruchlos lösemittelfrei - erfüllt EC1PLUS R",Neu,140€ (VB) / Stück,100 Stück verfügbar,(20 Stück Mindestabnahme),Neu,Silka Bond,"{""Produkt"": ""Silkafix PRO-3""}",140.0,100.0,140.0,100.0,140€ (VB) / Stück,100 Stück verfügbar,0.0,,[],Sikaflex,Silt,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
3112,3112,93906,https://restado.de/baustoff/joniec/,Joniec,Garten & Freianlagen,Zaun & Mauersysteme,2023-01-09,1682985600000.0,"BlockZaun ist ein bewahrtet Lieferant.  Unsere langjährige Zusammenarbeit mit führenden Herstellern ermöglicht es uns, eine breite Palette von Produkten im Bereich der Fechtsysteme anzubieten.   In Angebot:  Dichtklebstoff für Zaun und Steinblöcke, Fertigteile. Ein Bindemittel zum Kleben und Abdichten von Zaun- und Steinblöcken sowie Fertigteilen. Starker, einkomponentiger Polyurethankleber / Dichtstoff. Sehr gute Haftung auf Beton, Ziegel, Metall und vielen anderen Untergründen.    Erhältlich in Paketen:  300 ml Kartusche  Mfg, BlockZaun Team",Neu,6€ (VB) / Stück,3.000 Stück verfügbar,(50 Stück Mindestabnahme),12 Monate Gewährleistung,Joniec,{},6.0,3000.0,6.0,3000.0,6€ (VB) / Stück,3.000 Stück verfügbar,1.0,9763200000.0,"['https://restado.de/wp-content/uploads/products/2022/03/5b3eff01-screenshot_20220331-204407_facebook.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/aa120fa3-screenshot_20210815-172054_facebook.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/3fae957e-klebe.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/9b7930e3-screenshot_20210915-091745_samsung-internet.jpg', 'https://restado.de/wp-content/uploads/products/2022/03/d9ae70b4-screenshot_20211116-155724_samsung-internet.jpg']",Joniec,Gneiss,Silos,Pr_60_50_85_78,Other,Other,Other,113.0,0.0
3866,3866,130211,https://restado.de/baustoff/vestaeco-strohdaemmplatten/,VestaEco Strohdämmplatten,Fassade,Fassadendämmung,2023-08-21,,VestaEco Walk 60x80x20 original verpackte 8 Paletten aus Mehrbestellung Baustelle.,Neu,5€ (VB) / Palette,,"(inkl. 19% MwSt., falls anwendbar)",D-61479 Glashütten,,"{""Anwendungsbereich"": ""Vollwärmeschutz"", ""Wärmeleitgruppe"": ""040"", ""Dämmstärke"": ""200 mm"", ""Brandschutzklasse"": ""B1 (schwerentflammbar)""}",5.0,,5.0,,,,0.0,,['https://restado.de/wp-content/uploads/products/2023/07/d7c4b126-img_20230704_133725-scaled.jpg'],VestaEco Strohdämmplatten,Travertine,Silos,Pr_60_50_85_78,Other,Other,Other,,
3887,3887,131595,https://restado.de/baustoff/sika-rundschau-pe/,Sika Rundschau PE,Fassade,Sonstiges Fassadenmaterial,2023-10-08,,Rundschnur PE  6mm 8mm 10mm 13mm 15mm 20mm 25mm,Neu,100€ (VB) / Stück,,"(inkl. 19% MwSt., falls anwendbar)",D-99085 Erfurt,Sika,{},100.0,,100.0,,,,0.0,,['https://restado.de/wp-content/uploads/products/2023/07/96873166-img_2719-scaled.jpeg'],Sika Rundschau,Silt,Silos,Pr_60_50_85_78,Other,Other,Other,,
3946,3946,42123,https://restado.de/baustoff/sikaflex-pro-3/,Sikaflex PRO-3,Innenausbau,Sonstiges,2023-09-28,,"Beschreibung Sikaflex Pro 3  Sikaflex PRO-3 ist ein 1-komponentiger Dichtstoff auf Polyurethanbasis, der sich durch seine hohe mechanische Beständigkeit bei einer zul. Gesamtverformung von 25% auszeichnet. Durch Reaktion mit Luftfeuchtigkeit vernetzt Sikaflex PRO-3 zu einem elastischen Dichtstoff.  Anwendungsgebiete  Bewegungs- und Anschlussfugen in Böden im Innen- und Außenbereich in Beton und Estrich, die ruhenden Lasten oder rollendem Verkehr ausgesetzt sind, in Lagerhallen, Fertigungshallen, Hofflächen, Parkdecks, Tiefgaragen, bei gefliesten Böden in Eingangshallen, Treppenhäusern, Einkaufspassagen, öffentlichen Gebäuden, etc.  Durch die geringe Kerbempfindlichkeit und den hohen Weiterreißwiderstand ist Sikaflex® PRO-3 für Flächen, die einer regelmäßigen maschinellen Reinigung unterliegen sehr gut geeignet. Trotzdem muss darauf geachtet werden, dass die Fugen nicht von harten Reinigungsbürsten zerstört werden. Zusätzlich eingesetzte Chemikalien mindern die Widerstandsfähigkeit eventuell ab.  Boden- und Anschlussfugen in stark belasteten Bereichen – Hofflächen, Umschlagbereiche – in Keramikböden, z.B. Lebensmittelindustrie, Molkereien, etc.  Fugen in Klär- und Abwasseranlagen mit kommunalem Abwasser z.B. Vorbelüftungsbecken, Vorklärbecken, Belebungsbecken, Nachklärbecken  In Auffangbecken, Kanälen, Wasserrinnen, Drainageeinrichtungen, Rohren, Rohrdurchführungen, Bodenabflüssen  Fugen im Tunnelbau  Fugen in Reinräumen   Produktmerkmale / Vorteile  zulässige Gesamtverformung 25 % elastisch blasenfreies Aushärtungssystem gute chemische und mechanische Belastbarkeit ausgezeichnete Haftung an den üblichen Baustoffen geruchlos lösemittelfrei - erfüllt EC1PLUS R",Neu,140€ (VB) / Stück,100 Stück verfügbar,(20 Stück Mindestabnahme),Neu,Silka Bond,"{""Produkt"": ""Silkafix PRO-3""}",140.0,100.0,140.0,100.0,140€ (VB) / Stück,100 Stück verfügbar,0.0,,[],Sikaflex,Silt,Silos,Pr_60_50_85_78,Other,Other,Other,,0.0
