,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
10,10,108804,https://restado.de/baustoff/antike-haustuer-gruenderzeit-1-flg/,Antike Haustür Gründerzeit 1-flg.,Türen & Zargen,Außentüren,2023-01-10,,"Antike Gründerzeit-Haustür, 1-flg., aus Eiche, mit 2 schmiedeeisernen Gittern. Restauriert.",Gebraucht,5.400€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-35447 Reiskirchen,original antike Handarbeit,"{""Material Türblatt"": ""Eiche"", ""Türblatt-Ausführung"": ""Stumpf"", ""Oberfläche Türblatt"": ""Massivholz"", ""Farbe Türblatt"": ""holzfarben Eiche"", ""Türblatt-Breite"": ""90 cm"", ""Türblatt-Höhe"": ""213 cm""}",5400.0,1.0,5400.0,1.0,5.400€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/07/e380a42c-antike-tueren-gruenderzeit-antike-haustueren-5300-0.jpg'],"Antique Wilhelminian style front door , -wing .",Wrought iron,Sectional overhead doorsets,Pr_30_59_24_75,Furnishings,"Door, Windows, Gates",Furnishings,,0.0
11,11,108810,https://restado.de/baustoff/antike-haustuer-gruenderzeit-1-flg-2/,Antike Haustür Gründerzeit 1-flg.,Türen & Zargen,Außentüren,2023-05-02,,"Antike Gründerzeit-Haustür, 1-flg., aus Eiche, mit 2 schmiedeeisernen Gittern. Restauriert.",Gebraucht,5.500€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-35447 Reiskirchen,original antike Handarbeit,"{""Material Türblatt"": ""Eiche"", ""Türblatt-Ausführung"": ""Gefälzt"", ""Oberfläche Türblatt"": ""Massivholz"", ""Farbe Türblatt"": ""holzfarben Eiche"", ""Türblatt-Breite"": ""108 cm"", ""Türblatt-Höhe"": ""206,5 cm""}",5500.0,1.0,5500.0,1.0,5.500€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/07/11b18ebe-antike-tueren-gruenderzeit-antike-haustueren-5301-0.jpg'],"Antique Wilhelminian style front door , -wing .",Wrought iron,Sectional overhead doorsets,Pr_30_59_24_75,Furnishings,"Door, Windows, Gates",Furnishings,,0.0
63,63,64173,https://restado.de/baustoff/garant-cepal-asteiche-quer-86x1985/,"Garant Wohnungseingangstüren Cepal Asteiche quer 86x198,5",Türen & Zargen,Wohnungseingangstür,2023-01-10,1681862400000.0,"2x Wohnungseingangstür; neu und originalverpackt. (nur einer wurde ausgepackt) Wird verkauft, da ein falsches Maß bestellt wurde. Klimaklasse 3, Hinterbandsicherung, 3fachverriegelung, Drückergarnitur, Obentürschließer, absenkbare Bodendichtung - das ganze Programm. Türen sind nach außen öffnend!",Neu,550€ (VB) / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-07985 Elsterberg,,"{""Material Türblatt"": ""Holz"", ""Anschlag"": ""DIN Rechts"", ""Türblatt-Ausführung"": ""Gefälzt"", ""Oberfläche Türblatt"": ""Kunststoff"", ""Material Türzarge"": ""Holz"", ""Türzargen-Art"": ""Umfassungszarge"", ""Türzargen-Ausführung"": ""Gefälzt"", ""Element-Breite"": ""0,885 cm"", ""Element-Höhe"": ""2,01 m"", ""Schlossart"": ""Profilzylinder"", ""Oberfläche Türzarge"": ""Kunststoff"", ""Farbe Türblatt"": ""Asteiche quer"", ""Farbe Türzarge"": ""Asteiche"", ""Maulweite Umfassungszarge (cm)"": ""27""}",550.0,2.0,550.0,2.0,550€ (VB) / Stück,2 Stück verfügbar,1.0,8553600000.0,['https://restado.de/wp-content/uploads/products/2020/12/82ba6e13-2020-11-03-09.41.13-scaled.jpg'],Garant apartment entrance doors Cepal Asteiche transverse x .,Roman concrete,Sectional overhead doorsets,Pr_30_59_24_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Openings and opening component products,99.0,0.0
383,383,54435,https://restado.de/baustoff/tueren-und-hoermann-sektionaltor/,Türen und Hörmann-Sektionaltor,Türen & Zargen,Zimmertüren,2023-01-09,, ,Gebraucht,1€ / Stück,10 Stück verfügbar,(1 Stück Mindestabnahme),D-10247 Berlin,,"{""Material Türblatt"": ""Kunststoff"", ""Türblatt-Ausführung"": ""Gefälzt"", ""Oberfläche Türblatt"": ""Kunststoff"", ""Material Türzarge"": ""Kunststoff"", ""Schlossart"": ""Profilzylinder"", ""Farbe Türblatt"": ""weiß""}",1.0,10.0,1.0,10.0,1€ / Stück,10 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2020/06/78f57342-dsc_1047_00001-scaled.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/06/b7c283a6-dsc_1050_00001-scaled.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/06/beb49732-dsc_1051_00002-scaled.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/06/11821f11-dsc_1048_00001-scaled.jpg.webp']",Doors and Hörmann sectional door,Spandrel glass,Sectional overhead doorsets,Pr_30_59_24_75,Furnishings,"Door, Windows, Gates",Furnishings,,0.0
561,561,110476,https://restado.de/baustoff/jura-kunststoff-balkontueren/,Jura Kunststoff Balkontüren,Fenster,Aussenfenster,2023-01-09,1678406400000.0,Es handelt sich hier um Position 8 des angehängten Lieferscheines. Die 2flg. Balkontüre ist unverbaut. Lieferung vom 17.07.2022,Neu,849€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93155 Hemau,JURA Kunststofffenster,"{""Anschlag"": ""DIN Rechts"", ""Element-Breite"": ""1,485 m"", ""Element-Höhe"": ""2,265 m"", ""Material Fensterflügel"": ""Kunststoff"", ""Verglasungs-Art"": ""3-fach"", ""Öffnungsart"": ""Dreh-/Kippflügel"", ""Ausführung"": ""2-flügelig"", ""Material Fensterrahmen"": ""Kunststoff"", ""Farbe Fensterrahmen"": ""Weiß"", ""U-Wert"": ""0,6""}",849.0,1.0,849.0,1.0,849€ / Stück,1 Stück verfügbar,1.0,5184000000.0,['https://restado.de/wp-content/uploads/products/2022/08/6eadf947-screenshot_20220803-083201_adobe-acrobat.jpg'],Jura plastic balcony doors,Architectural glass,Sectional overhead doorsets,Pr_30_59_24_75,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,60.0,0.0
3312,3312,117853,https://restado.de/baustoff/hoermann-sectionaltor-lpu40/,Hörmann Sectionaltor LPU40,Türen & Zargen,Tore,2023-03-22,1681257600000.0,"Biete ein neues Hörmann Sektionaltor an,Farbe Rot Ral 3003, N Beschlag Gedämmt, Doppelscheibe Kristall.Ausstellungsstück Neu. Größe:2500x2125mm",Neu,650€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-96199 Zapfendorf,Hörmann ,{},650.0,1.0,650.0,1.0,650€ (VB) / Stück,1 Stück verfügbar,1.0,1814400000.0,"['https://restado.de/wp-content/uploads/products/2022/12/39444476-20221220_092721-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/eaa547f7-20221220_092721-scaled.jpg']",Hörmann sectional door,Beech,Sectional overhead doorsets,Pr_30_59_24_75,Furnishings,"Door, Windows, Gates",Furnishings,21.0,0.0
3316,3316,83398,https://restado.de/baustoff/sektionaltor-3800-x-3960mm-tor-mit-schlupftuer-ausgebaut/,"Sektionaltor 3800 x 3960mm, Tor mit Schlupftür (ausgebaut)",Türen & Zargen,Tore,2023-03-23,1681084800000.0,Rohbauhöhe: 3800 mm Rohbaubreite: 3960 mm Lamellenhöhe: 500 mm  Farbe: Signalgrau  DIN-Richtung: DIN R  Schlupftürhöhe: 2127 mm Schlupftürbreite: 1205 mm Schlossart: Profilzylinderschloss,Gebraucht,2.500€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-40213 Düsseldorf,,{},2500.0,1.0,2500.0,1.0,2.500€ (VB) / Stück,1 Stück verfügbar,1.0,1555200000.0,['https://restado.de/wp-content/uploads/products/2021/10/33b22e13-sektionaltor-3800-x-3960mm-tor-mit-schlupftuer-ausgebaut.png'],"Sectional door x mm , door with wicket door removed",Spandrel glass,Sectional overhead doorsets,Pr_30_59_24_75,Other,"Door, Windows, Gates",Sectional products,18.0,0.0
3317,3317,83401,https://restado.de/baustoff/sektionaltor-mit-schlupftuer-2766-x-3210mm-ausgebaut/,Sektionaltor mit Schlupftür 2766 x 3210mm (ausgebaut),Türen & Zargen,Tore,2023-03-31,1680393600000.0,Rohbauhöhe: 3210 mm Rohbaubreite: 2766 mm  Farbe: Signalgrau Schlupftürhöhe: 2064 mm Schlupftürbreite: 1150 mm  DIN-Richtung: DIN L Schlossart: Profilzylinderschloss,Gebraucht,1.000€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-40213 Düsseldorf,NOWOTNIK,{},1000.0,1.0,1000.0,1.0,1.000€ (VB) / Stück,1 Stück verfügbar,1.0,172800000.0,"['https://restado.de/wp-content/uploads/products/2021/10/a54780b1-sektionaltor-mit-schlupftuer-2766-x-3210mm-ausgebaut3.png', 'https://restado.de/wp-content/uploads/products/2021/10/3952ca67-sektionaltor-mit-schlupftuer-2766-x-3210mm-ausgebaut4.png']",Sectional door with wicket door x mm removed,Spandrel glass,Sectional overhead doorsets,Pr_30_59_24_75,Other,"Door, Windows, Gates",Sectional products,2.0,0.0
3325,3325,54443,https://restado.de/baustoff/hoermann-sektionaltor/,Hörmann-Sektionaltor,Türen & Zargen,Tore,2023-03-27,1680739200000.0,"Standart-Masse entspr. der Berliner Garagenverordnung, ca 225x180, wettergeschütz und wenig benutzt",Gebraucht,10€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-10247 Berlin,Hörmann,{},10.0,1.0,10.0,1.0,10€ / Stück,1 Stück verfügbar,1.0,864000000.0,"['https://restado.de/wp-content/uploads/products/2020/06/8d179eec-dsc_1049_00002-scaled.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/06/30bec962-dsc_1047_00001-scaled.jpg.webp']",Hörmann sectional door,Beech,Sectional overhead doorsets,Pr_30_59_24_75,Furnishings,"Door, Windows, Gates",Furnishings,10.0,0.0
3449,3449,126648,https://restado.de/baustoff/tueren-jeld-wen-fertigtueren-optima/,Türen JELD-WEN Fertigtüren Optima,Türen & Zargen,Zimmertüren,2023-05-06,,,,,,,,,,,,,,,,0.0,,['https://restado.de/wp-content/uploads/products/2023/05/4879ef36-optima_tuer_1.png'],Doors prefabricated doors Optima,Architectural glass,Sectional overhead doorsets,Pr_30_59_24_75,"Wall, Barriers, Pannels","Door, Windows, Gates",Prefabricated buildings and structures,,
