,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
5,5,116739,https://restado.de/baustoff/alte-haustuer/,alte Haustür,Türen & Zargen,Außentüren,2023-01-09,1674000000000.0,,,,,,,,,,,,,,,1.0,777600000.0,"['https://restado.de/wp-content/uploads/products/2022/11/b123618c-tuer3.jpg', 'https://restado.de/wp-content/uploads/products/2022/11/2960cd4c-tuer1.jpg', 'https://restado.de/wp-content/uploads/products/2022/11/4bdadaa3-tuer2.jpg', 'https://restado.de/wp-content/uploads/products/2022/11/073bc35c-haustuer.jpg']",old front door,Lead glass,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,9.0,
8,8,108792,https://restado.de/baustoff/historische-haustuer-klassizismus/,Historische Haustür Klassizismus,Türen & Zargen,Außentüren,2023-01-09,,"Klassizistische Haustür aus Eiche, 1-flg., mit großen kannelierten Halbrosetten in Fächerform verziert.",Gebraucht,7.900€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-35447 Reiskirchen,original antike Handarbeit,"{""Material Türblatt"": ""Eiche"", ""Anschlag"": ""DIN Links"", ""Türblatt-Ausführung"": ""Gefälzt"", ""Oberfläche Türblatt"": ""Massivholz"", ""Schlossart"": ""Profilzylinder"", ""Farbe Türblatt"": ""holzfarben Eiche"", ""Türblatt-Breite"": ""107 cm"", ""Türblatt-Höhe"": ""205 cm""}",7900.0,1.0,7900.0,1.0,7.900€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/07/0724817b-antike-tueren-klassizismus-antike-haustueren-5297-0.jpg'],Historic front door classicism,Architectural glass,Door knockers,Pr_30_36_33_22,Furnishings,"Door, Windows, Gates",Furnishings,,0.0
23,23,94092,https://restado.de/baustoff/haustuer-48/,Haustür,Türen & Zargen,Außentüren,2023-01-09,,Biete hier eine neue Aluminium Haustür von SCHÜCO an. Die Maße stehen im Titel. Innen weiß und außen Anthrazitgrau.  Kein Griff von innen wie auf dem Bild zu sehen ist.,Neu,1.700€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-42699 Solingen,,"{""Farbe Türblatt"": ""Grau""}",1700.0,1.0,1700.0,1.0,1.700€ (VB) / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/04/7fcf0dea-d2db8ee8-7a25-4928-85bd-4824ca015b8f.png', 'https://restado.de/wp-content/uploads/products/2022/04/7e3081fd-f0e3197d-edfe-4834-8fa6-7ac2bd73fdbc.png', 'https://restado.de/wp-content/uploads/products/2022/04/65bde49f-dff391da-4212-40d0-8dbd-a83c620a8cd2.png']",front door,Lead,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,,0.0
26,26,89188,https://restado.de/baustoff/haustuer-47/,Haustür,Türen & Zargen,Außentüren,2023-01-09,, ,Gebraucht,200€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-53879 Euskirchen,,"{""Material Türblatt"": ""Kunststoff"", ""Anschlag"": ""DIN Links"", ""Schlossart"": ""Profilzylinder""}",200.0,1.0,200.0,1.0,200€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/01/86638eb1-img_20220109_135017-scaled.jpg'],front door,Lead,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,,0.0
30,30,81960,https://restado.de/baustoff/haustuer-45/,Haustür,Türen & Zargen,Außentüren,2023-01-09,,"Hallo,  ich biete eine nagelneue Haustür an.  Schade, aber die Tür passt nicht.  Ich habe einen Fehler gemacht und 10 cm zu breit bestellt. Ich weiß nicht wie. Ich benötige die Maße mit Rahmen 100x210 und habe 110x210 bestellt.  Die Tür sind vom Bauhaus gekauft, aber ich kann nicht zurückgeben, weil mir gesagt wurde, dass die Tür auf Anfrage bestellt wurde und nicht zurückgegeben werden kann - komisch. Die Tür wird nur aus der Folie ausgepackt. Schloss und Greif sind dabei.  Türen sind in Anthrazit Farben.  Die Abmessungen der Tür mit Rahmen - 110x210 (siehe Bilder).  Die neuen kosten 1.200€ und ich verkaufe für 800€. Ich denke, es ist ein guter Preis für eine nagelneue Tür.  Ich will gleiche nochmal bestellen, aber schon mit richtige Maße.  Nur Selbstabholung. Ich habe ein Rechnung, daher ist eine Garantie beim Bauhaus möglich.  Bei Fragen, bitte entweder schreiben oder anrufen.  Größe",Neu,800€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-78056 Villingen-Schwenningen,Termodoor,"{""Material Türblatt"": ""Aluminium"", ""Anschlag"": ""DIN Links"", ""Oberfläche Türblatt"": ""Aluminium"", ""Material Türzarge"": ""Aluminium"", ""Element-Breite"": ""1,10m"", ""Element-Höhe"": ""2,10m"", ""Oberfläche Türzarge"": ""Aluminium"", ""Farbe Türblatt"": ""Anthrazit"", ""Farbe Türzarge"": ""Anthrazit""}",800.0,1.0,800.0,1.0,800€ (VB) / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2021/09/02bd272a-screenshot_20210913_211923_com.ebay_.kleinanzeigen.jpg', 'https://restado.de/wp-content/uploads/products/2021/09/4432a990-screenshot_20210913_211920_com.ebay_.kleinanzeigen.jpg', 'https://restado.de/wp-content/uploads/products/2021/09/9ba9fc30-screenshot_20210913_211920_com.ebay_.kleinanzeigen.jpg']",front door,Lead,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,,0.0
33,33,71429,https://restado.de/baustoff/haustuer-44/,Haustür,Türen & Zargen,Außentüren,2023-05-09,,"Nagelneue ! Haustür 1100 x 2100 mm deutscher Hersteller Anschlag DIN rechts * Außenfarbe: Weinrot (RAL 3005) genarbt * Innenfarbe: Weinrot (RAL 3005) genarbt * Bautiefe: 82 mm (Flügelrahmen 5-Kammer / Blendrahmen 6-Kammer-System) * Blendrahmen (Außenansicht): 73 mm * Flügelrahmen (Innenansicht): 115 mm * inkl. 2-fach-Verglasung , außen Sicherheitsglas * Ornamentglas Satinato * zusätzliche Guardfüllung 1mm Alu aussen * beidseitiger ALUNOX-Rahmen * 3 Stück hochwertige Türbänder * inkl. thermisch-getrennter Altbaubodenschwelle * inkl. zusätzlicher Bürsten-Schleifdichtung * hochwertig geschweißte Eckverbinder für optimale Stabilität * inkl. Wetterschenkel 3-fach Haken-Riegel-Sicherheitsschloss in Kombination mit massiven Einzelschließblechen im Blendrahmen der Haustür verwendet und sorgt für sicheres Schließen. * inkl. Stoßgriff und Innentürdrücker Edelstahl  Entweder Selbstabholer oder bei Einigung auch Lieferung",Neu,1.200€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-10178 Berlin,,"{""Material Türblatt"": ""Kunststoff"", ""Anschlag"": ""DIN Rechts"", ""Türblatt-Ausführung"": ""Gefälzt"", ""Oberfläche Türblatt"": ""Kunststoff"", ""Material Türzarge"": ""Kunststoff"", ""Schlossart"": ""Profilzylinder"", ""Oberfläche Türzarge"": ""Kunststoff"", ""Farbe Türblatt"": ""Weinrot RAL 3005"", ""Farbe Türzarge"": ""Weinrot RAL 3005""}",1200.0,1.0,1200.0,1.0,1.200€ (VB) / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2021/03/672ba1ff-20210308_114023-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/cc87a873-20210308_134622-scaled.jpg']",front door,Lead,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,,0.0
45,45,34432,https://restado.de/baustoff/haustuer-4/,Haustür,Türen & Zargen,Außentüren,2023-01-09,,Es handelt dich hier um eine neue Haustür die leider falsch bestellt wurde.  Die Haustür hat einen KW -Wert von <1kw/m2 und ist somit für Nieder Energiewert Häuser zugelassen.  Die Haustür hat einen Einbruchschutz der Widerstandsklasse RC2.,Neu,1.950€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-66128 Saarbrücken,,"{""Element-Breite"": ""1,08m"", ""Element-Höhe"": ""1,97.5m"", ""Schlossart"": ""Sicherheitszylinder mit Aufbohrschutz"", ""Farbe Türblatt"": ""Night Oak"", ""Farbe Türzarge"": ""Night Oak""}",1950.0,1.0,1950.0,1.0,1.950€ (VB) / Stück,1 Stück verfügbar,0.0,,[],front door,Lead,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,,0.0
59,59,116715,https://restado.de/baustoff/haustuer-49/,Haustür,Türen & Zargen,Wohnungseingangstür,2023-01-09,1682208000000.0,"Die Tür wurde versehentlich falsch gekauft, sie öffnet in die falsche Richtung. Sie steht derzeit verpackt auf einer Palette. Alle Angaben sind den Bildern zu entnehmen",Neu,3.000€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-24214 Gettorf,,{},3000.0,1.0,3000.0,1.0,3.000€ / Stück,1 Stück verfügbar,1.0,8985600000.0,['https://restado.de/wp-content/uploads/products/2022/11/9e4216e6-dc15dec6-9b81-4f4f-ad39-5c2c59eb8f60-scaled.jpeg'],front door,Lead,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,104.0,0.0
66,66,61778,https://restado.de/baustoff/haustuer-7/,Haustür,Türen & Zargen,Wohnungseingangstür,2023-01-09,1683849600000.0,"Doppelflügelige Haustür (DIN-rechts) mit Oberlicht. Aufhängung über Klobenbeschläge also ohne Rahmen (Das Maueröffnungsmaß sollte ca. folgende Abmaßungen Höhe: 293cm, Breite: 138cm). Die Kassetten unten sind aus Vollholz (mit floralen Schnitzereien aussen), die Verglasung besteht aus gelblichem Ornamentglas (wurde wohl in den 60er/70er Jahren ausgewechselt) und ist einfach. Die Tür ist gut im Lack, der Wetterschenkel am Oberlicht hat eine kleine Absplitterung. Der Artikel steht in Regal 4/6.  Material: Pitchpine Farbe: natur Baujahr: 1900 Höhe: 295,00 cm Breite: 144,00 cm Länge/Tiefe: 4,00 cm Gewicht: 80,00 kg  Lieferung nach Absprache.",Neuwertig,850€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},850.0,1.0,850.0,1.0,850€ / Stück,1 Stück verfügbar,1.0,10627200000.0,,front door,Lead,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,123.0,0.0
69,69,61776,https://restado.de/baustoff/haustuer-6/,Haustür,Türen & Zargen,Wohnungseingangstür,2023-01-09,1684800000000.0,"DIN-L angeschlagene Haustür leider ohne Vorsatzrahmen. Die Scheiben sind verspiegelt. Die unteren Vollholzkassetten sind mit Briefkastenschlitzen versehen, wobei der Schlitz vom Beistoß nachträglich abgedeckt wurde. Die Türblätter haben eine Falz und der Beistoß ist feststellbar. Der Gehflügel hat ein Durchgangsmaß von 76,5cm in der Breite und das Durchgangsmaß im ganzen beträgt 140cm. Die Schließeinrichtung muss überarbeitet werden. Der Artikel steht in Regal 1/2.  Material: Pitchpine, Glas Farbe: weiß Baujahr: 1900 Höhe: 231,00 cm Breite: 143,00 cm Länge/Tiefe: 4,60 cm Gewicht: 90,00 kg  Lieferung nach Absprache.",Neuwertig,650€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},650.0,1.0,650.0,1.0,650€ / Stück,1 Stück verfügbar,1.0,11577600000.0,"['https://restado.de/wp-content/uploads/products/2023/09/2be2175a-1695387644457894016899.jpg', 'https://restado.de/wp-content/uploads/products/2023/09/62ace168-1695387573282176527053.jpg']",front door,Lead,Door knockers,Pr_30_36_33_22,Openings,"Door, Windows, Gates",Furnishings,134.0,0.0
