,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
158,158,83995,https://restado.de/baustoff/sommer-schallschutztuer-weiss-din-r/,"Sommer, motorisierte Schallschutztür, Schallschutz, Tür (inkl. Au…",Türen & Zargen,Sonstiges,2023-07-18,,Motorisierte Schallschutztür der Marke Sommer (inkl. Ausbau)  Eigenschaften  Farbe: Reinweiß   Zargentyp: Umfassungszarge  Wandstärke: 170 mm  DIN-Richtung: DIN R  Türband Typ: Zweiteilig  Stärke Türblatt: 60 mm  Bekleidungsaußenhöhe: 2290 mm  Lichte Durchgangshöhe: 2220 mm  Bekleidungsaußenbreite: 1320 mm  Lichte Durchgangsbreite: 1165 mm  Abbau ab Februar 2022 möglich,Gebraucht,2.250€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-40213 Düsseldorf,Sommer,{},2250.0,1.0,2250.0,1.0,2.250€ (VB) / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2021/12/c22351cf-bildschirmfoto-2021-12-09-um-15.23.35.png'],"Summer , motorized soundproof door , soundproofing , door incl . Au…",Rubber,Door protection panels,Pr_35_90_43_20,"Wall, Barriers, Pannels","Door, Windows, Gates",Hardware products,,0.0
163,163,84000,https://restado.de/baustoff/hoermann-schallschutztuer-stahl-din-l-150cm/,"Hörmann Schallschutztür automatisch, Tür mit Zarge, Tür, Büro …",Türen & Zargen,Sonstiges,2023-01-09,,Hörmann Schallschutztür (motorisiert) inkl. Ausbau (ab Februar 2022)  Eigenschaften  Zargentyp: Blockzarge  Wandstärke: 300 mm  DIN-Richtung: DIN L  Zusatzinformationen: T30-RS  Bekleidungsaußenhöhe: 2510 mm  Bekleidungsaußenbreite: 1500 mm,Gebraucht,2.250€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-40213 Düsseldorf,Hörmann,{},2250.0,1.0,2250.0,1.0,2.250€ (VB) / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2021/10/c72c6a0a-hörmann-brandschutztür-stahl-din-l-150cm3-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/10/7303994a-hörmann-brandschutztür-stahl-din-l-150cm-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/12/205c421d-bildschirmfoto-2021-12-09-um-15.26.37.png']","Hörmann soundproof door automatic , door with frame , door , office ...",Resin,Automatic swing doorsets,Pr_30_59_24_05,Furnishings,"Door, Windows, Gates",Hardware products,,0.0
604,604,87194,https://restado.de/baustoff/dako-fenster/,DAKO Fenster,Fenster,Aussenfenster,2023-01-09,1677628800000.0,Innenrahmen in weiß Aussenrahmen: Renolitfolie in Farbe Anthrazitgrau genarbt 7016.0.  Größen: 1. Fenster Küche: 1450 x 1230 2. PVC-FENSTER 800 x 2180 mm 3. PVC-FENSTER 550 x 950 mm 4. PVC-FENSTER 1450 x 1380 mm 5. PVC-FENSTER 1600 x 2290 mm 6. PVC-FENSTER 850 x 1380 mm 7. PVC-FENSTER 930 x 1040 mm  Alle mit Aufsatzrollladen und Insektenschutz ,Neu,6.000€ (VB) Paketpreis,6 Stück verfügbar,(6 Stück Mindestabnahme),D-65197 Wiesbaden,Dako,"{""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""weiß"", ""Verglasungs-Art"": ""2-fach"", ""Material Fensterrahmen"": ""Kunststoff"", ""Farbe Fensterrahmen"": ""antrazithgrau""}",6000.0,6.0,6000.0,6.0,6.000€ (VB) Paketpreis,6 Stück verfügbar,1.0,4406400000.0,[],windows,Net,Desktop computers,Pr_70_75_15_21,Other,"Door, Windows, Gates",Hardware products,51.0,0.0
680,680,70173,https://restado.de/baustoff/veka-fenster-4/,VEKA Fenster,Fenster,Aussenfenster,2023-01-09,1677369600000.0,Fenster sind Neu und wurden nicht eingebaut sind komplett mit Rolladen abzugeben Tel.: +49 173 6827006,Neu,180€ (VB) / Stück,5 Stück verfügbar,(1 Stück Mindestabnahme),D-72764 Reutlingen, VEKA,"{""Anschlag"": ""2 DIN Rechts 2 DIN Links"", ""Element-Breite"": ""2 mal 80cm x 80cm 2 mal 1m x 1m 1 mal 2m x 90cm"", ""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""Weiß"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Dreh-/Kippflügel"", ""Ausführung"": ""1-flügelig"", ""Material Fensterrahmen"": ""Kunststoff"", ""Farbe Fensterrahmen"": ""Weiß""}",180.0,5.0,180.0,5.0,180€ (VB) / Stück,5 Stück verfügbar,1.0,4147200000.0,"['https://restado.de/wp-content/uploads/products/2021/02/d684c06a-faf63243-e4bc-4be1-9cdd-f4cfc2e6090b.png', 'https://restado.de/wp-content/uploads/products/2021/02/7281b7d9-ca72cede-44c2-4a93-99d3-9ec6886c00e2.png', 'https://restado.de/wp-content/uploads/products/2021/02/f7890ee8-c075a811-d065-4713-916f-78bcfe189bbc.png']",windows,Net,Desktop computers,Pr_70_75_15_21,Other,"Door, Windows, Gates",Hardware products,48.0,0.0
828,828,35583,https://restado.de/baustoff/veka-fenster-2/,VEKA Fenster,Fenster,Aussenfenster,2023-01-09,1678233600000.0,BxLxT = 98cmx133cmx6,Neu,440€ Paketpreis,4 Stück verfügbar,(4 Stück Mindestabnahme),D-08527 Plauen,VEKA ,"{""Farbe Fensterflügel"": ""Mahagonie"", ""Farbe Fensterrahmen"": ""Mahagonie""}",440.0,4.0,440.0,4.0,440€ Paketpreis,4 Stück verfügbar,1.0,5011200000.0,[],windows,Net,Desktop computers,Pr_70_75_15_21,Other,"Door, Windows, Gates",Hardware products,58.0,0.0
834,834,31565,https://restado.de/baustoff/ovp-wintech-optimo-5/,OVP Wintech Optimo 5,Fenster,Aussenfenster,2023-05-26,1689120000000.0,2-teilige Balkontür DK/Obere.Fest Fenstersystem: OPTIM0 5 Entwässerung: nach vorne Montagebohrung: ll+re 6mm Dichtungsausführung: Dichtung Schwarz Rahmenmaß: 1 100 x 2735 Anschlußprofil ob/u n/li/re: unten FBA 30mm Außen  Farbausführung Weiß Rahmen 66mm 8006 5 Kammer Flügel 78mm 8092 Flächenversetzt Siegenia Titan AF Sicherheitsbeschlag Dreh-Kipp-rechts Blendrahmenfestverglasung einschließlich Türschnäpper einschließlich Ziehgriff Olive Hoppe Tokyo weiß Wärmeschutzglas Ug 1 . 1 4/1 6/4(24) 30mm Anschlußprofi1 3206 Weiß lose 82mm Riegel 8039 Weiß,Neu,400€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-56626 Andernach,,{},400.0,1.0,400.0,1.0,400€ (VB) / Stück,1 Stück verfügbar,1.0,4060800000.0,[],Wintech Optimo,Earthenware,General hardware,Pr_30_36_33,Other,Other,Hardware products,47.0,0.0
1976,1976,121797,https://restado.de/baustoff/junkers-zwr-18-2-platinen/,Junkers ZWR 18-2 Platinen,Haustechnik & Sanitär,Heizungsbau,2023-01-09,,Verkaufe einen gebrauchten Platinensatz für eine Junkers ZWR 18-2.,Gebraucht,30€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-23879 Mölln,Junkers ,{},30.0,1.0,30.0,1.0,30€ / Stück,1 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/03/dd070b93-924ceb5e-ba56-493f-ba07-b91fffb81ca3-scaled.jpeg'],Junkers - boards,Wood,Hardboards,Pr_25_71_97_36,Other,"Blocks, Panels, Fences, Bricks",Hardware products,,0.0
2113,2113,117753,https://restado.de/baustoff/trilux-led-geraetetraeger-7650a-led-5500-840-et/,Trilux LED-Geräteträger 7650A LED 5500 840 ET,Haustechnik & Sanitär,Sonstiges,2023-01-09,, ,Neuwertig,115€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-86836 Graben,Trilux,{},115.0,1.0,115.0,1.0,115€ / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/12/ce4d89d9-9124460nvibvgmaxiymb.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/82d8435e-img_8841.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/3cbf3737-img_8840-scaled.jpg']",Trilux equipment tray,Prismatic glass,Cascade trays,Pr_60_45_01_11,Other,Other,Hardware products,,0.0
2565,2565,110003,https://restado.de/baustoff/joka-designboden/,JOKA Designboden,Innenausbau,Bodenbeläge,2023-01-09,, ,Neu,15€ / m²,64 m² verfügbar,(1 m² Mindestabnahme),D-35463 Fernwald,JOKA,{},15.0,64.0,15.0,64.0,15€ / m²,64 m² verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/07/9852defc-boden-verlegt.jpg', 'https://restado.de/wp-content/uploads/products/2022/07/682e194f-boden-daten-2.jpg']",Designboden,Designed concretes,"School art, design and technology tables",Pr_40_50_21_76,Furnishings,Furnishings,Hardware products,,0.0
2783,2783,48461,https://restado.de/baustoff/mdf-platten-spanplatten/,"MDF-Platten, Spanplatten",Innenausbau,Trockenbau,2023-01-09,,"Verkauft werden MDF-Platten. Es sind ca. 100 Stück vorhanden. Die Platten sind auf Paletten gestapelt und stehen trocken. Sie wurden als Boden für Regale benutzt, sehen aber aus wie neu. Gerne auch Palettenweise abzugeben. Maße je Platte ca. : 114cm x 119cm x 2,5cm",Neuwertig,3€ (VB) / Stück,100 Stück verfügbar,(1 Stück Mindestabnahme),D-55413 Manubach,,{},3.0,100.0,3.0,100.0,3€ (VB) / Stück,100 Stück verfügbar,0.0,,[],"boards , chipboard",Wood,Pinboards,Pr_40_30_25_64,Technical elements,"Blocks, Panels, Fences, Bricks",Hardware products,,0.0
