,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
981,119727,https://restado.de/baustoff/betonblock-beton-stapelblock-1600mm-x-800mm-x-800-mm/,"Betonblock , Beton-Stapelblock mm x mm x mm",Fliesen & Steine,Betonwerkstein,2023-01-09,1676246400000.0,Maße: 1600 mm x 800 mm x 800 mm,Gebraucht,70€ / Stück,60 Stück verfügbar,(1 Stück Mindestabnahme),Gebraucht,,{},70.0,60.0,70.0,60.0,70€ / Stück,60 Stück verfügbar,1.0,3024000000.0,"['https://restado.de/wp-content/uploads/products/2023/02/8ed8b23e-lst-3.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/994dfc8b-lst-4.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/c59cd0cc-lst-6.jpg']",Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,35.0,0.0
982,111400,https://restado.de/baustoff/ziegelsteine-6/,Ziegelsteine,Fliesen & Steine,Betonwerkstein,2023-01-09,1676505600000.0,Lego Steine,Neu,"1,09€ / Stück",1 Stück verfügbar,(1 Stück Mindestabnahme),12 Monate Gewährleistung,,{},1.09,1.0,1.09,1.0,"1,09€ / Stück",1 Stück verfügbar,1.0,3283200000.0,['https://restado.de/wp-content/uploads/products/2022/08/8a7bdd6c-903164f1-b9a4-440c-ae58-e910098d1929.jpeg'],Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,38.0,0.0
983,108327,https://restado.de/baustoff/mettener-terrassenplatten/,Mettener Terrassenplatten,Fliesen & Steine,Betonwerkstein,2023-01-09,1678320000000.0,"Lose verlegt in Kies, 1. OG",Gebraucht,0€ (VB) Paketpreis,200 Stück verfügbar,(200 Stück Mindestabnahme),D-50933 Cologne,Metten Stein + Design,"{""Bezeichnung"": ""Terrassenplatten"", ""Länge (cm)"": ""40"", ""Breite (cm)"": ""40"", ""Dicke (cm)"": ""5""}",0.0,200.0,0.0,200.0,0€ (VB) Paketpreis,200 Stück verfügbar,1.0,5097600000.0,"['https://restado.de/wp-content/uploads/products/2022/07/522fe4fc-0953df2d-eb7d-473b-a18a-c49b6c9ba2d4.jpeg', 'https://restado.de/wp-content/uploads/products/2022/07/b8b03017-b97b1992-027a-4698-8c2d-d94b1b71f6c3.jpeg', 'https://restado.de/wp-content/uploads/products/2022/07/7b21a727-ofxqvlxwlivlgaaaaasuvork5cyii.png']",Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,59.0,0.0
984,105934,https://restado.de/baustoff/tilan-verkieselung/,Tilan Verkieselung,Fliesen & Steine,Betonwerkstein,2023-01-09,1677628800000.0, ,Neu,"39,90€ (VB) / Stück",46 Stück verfügbar,(1 Stück Mindestabnahme),D-52249 Eschweiler,Bauchemiehandel Meister,"{""Farbe"": ""Grün"", ""Bezeichnung"": ""Tilan Verkieselung""}",39.9,46.0,39.9,46.0,"39,90€ (VB) / Stück",46 Stück verfügbar,1.0,4406400000.0,['https://restado.de/wp-content/uploads/products/2022/05/e65e23d8-20190625_144043.jpg'],Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,51.0,0.0
985,103781,https://restado.de/baustoff/rinn-altstadtpflasterwilder-verband-color-jura-beige/,"Rinn , Altstadtpflasterwilder Verband , color Jura beige",Fliesen & Steine,Betonwerkstein,2023-01-09,1678233600000.0, ,Neu,150€ (VB) / Palette,1 Palette verfügbar,(1 Palette Mindestabnahme),D-07806 Neustadt an der Orla,"Rinn, Altstadtpflaster, 1 Palette = 8,46m²",{},150.0,1.0,150.0,1.0,150€ (VB) / Palette,1 Palette verfügbar,1.0,5011200000.0,['https://restado.de/wp-content/uploads/products/2022/05/6e908295-photo_2022-05-10_08-08-55.jpg'],Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,58.0,0.0
986,97442,https://restado.de/baustoff/winkelstuetzen/,Winkelstützen,Fliesen & Steine,Betonwerkstein,2023-05-05,1688342400000.0, ,Neu,195€ / Stück,6 Stück verfügbar,(1 Stück Mindestabnahme),D-14089 Berlin,Hornbach,"{""Farbe"": ""Beton"", ""Bezeichnung"": ""L Steine/Winkelstützen 120/65/50""}",195.0,6.0,195.0,6.0,195€ / Stück,6 Stück verfügbar,1.0,5097600000.0,['https://restado.de/wp-content/uploads/products/2022/04/94182637-70D9-4D90-810E-81581E700693.jpeg'],Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,59.0,0.0
987,97172,https://restado.de/baustoff/l-stein-mauerscheiben/,Stein / Mauerscheiben,Fliesen & Steine,Betonwerkstein,2023-01-09,1677715200000.0,Mauerscheiben Sichtbeton  7x normale  3x Eck,Neu,1.500€ (VB) Paketpreis,10 Stück verfügbar,(10 Stück Mindestabnahme),D-94491 Hengersberg,Bachl ,"{""Farbe"": ""Grau"", ""Bezeichnung"": ""Mauerscheiben"", ""Länge (cm)"": ""100"", ""Breite (cm)"": ""55"", ""Dicke (cm)"": ""12"", ""Oberfläche"": ""geschliffen""}",1500.0,10.0,1500.0,10.0,1.500€ (VB) Paketpreis,10 Stück verfügbar,1.0,4492800000.0,['https://restado.de/wp-content/uploads/products/2022/04/56ca7cc1-7df4b743-577c-48af-834c-9b2d3fcc960a.jpeg'],Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,52.0,0.0
988,95373,https://restado.de/baustoff/pflastersteine-10/,Pflastersteine,Fliesen & Steine,Betonwerkstein,2023-01-09,1677888000000.0,Leider zu viel gekauft. Paletten sind originalverpackt und neu. Preis ist Verhandlungsbasis.,Neu,185€ (VB) / Palette,7 Palette verfügbar,(1 Palette Mindestabnahme),D-88348 Allmannsweiler,BayWa,"{""Farbe"": ""Grau"", ""Bezeichnung"": ""Diephaus Einstein grau 20/20/8"", ""Länge (cm)"": ""20"", ""Breite (cm)"": ""20"", ""Dicke (cm)"": ""8"", ""Oberfläche"": ""Siehe Fotos""}",185.0,7.0,185.0,7.0,185€ (VB) / Palette,7 Palette verfügbar,1.0,4665600000.0,['https://restado.de/wp-content/uploads/products/2022/04/4d5f0d68-c5646189-0feb-4238-a1e2-a7d62de41267-scaled.jpeg'],Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,54.0,0.0
989,94226,https://restado.de/baustoff/ziegelsteine-4/,Ziegelsteine,Fliesen & Steine,Betonwerkstein,2023-01-09,1677715200000.0,"Mauersteine aus Abruch, gesiebt ohne Zementanhaftungen, kleinste Abgabemenge 250 kg, alle Steine lose nicht auf Palette, Lieferung auf Anfrage, Lieferung nur in -um Leipzig kostenfrei Wenn Sortierung auf Palette gewünscht bitte per Mail anfragen.",Gebraucht,300€ (VB) / Tonnen,500 Tonnen verfügbar,(1 Tonnen Mindestabnahme),D-04178 Leipzig,unbek.,"{""Farbe"": ""rot"", ""Bezeichnung"": ""Mauersteine"", ""Länge (cm)"": ""25"", ""Breite (cm)"": ""12"", ""Dicke (cm)"": ""6,5"", ""Oberfläche"": ""gebraucht""}",300.0,500.0,300.0,500.0,300€ (VB) / Tonnen,500 Tonnen verfügbar,1.0,4492800000.0,"['https://restado.de/wp-content/uploads/products/2022/04/e72cd028-h246egxtszuuydf16ggoaq-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/04/ac709e93-xjqsmuxrscmaq4uwwmsooq-scaled.jpg']",Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,52.0,0.0
990,93148,https://restado.de/baustoff/terrassenfliesen/,Terrassenfliesen,Fliesen & Steine,Betonwerkstein,2023-01-09,1678406400000.0, ,Gebraucht,5€ (VB) / m²,30 m² verfügbar,(1 m² Mindestabnahme),D-58769 Nachrodt-Wiblingwerde,Unbekannt ,"{""Farbe"": ""Beige/sand"", ""Bezeichnung"": ""Terrassenfliesen"", ""Länge (cm)"": ""40"", ""Breite (cm)"": ""40"", ""Dicke (cm)"": ""4,5"", ""Serie"": ""Unbekannt""}",5.0,30.0,5.0,30.0,5€ (VB) / m²,30 m² verfügbar,1.0,5184000000.0,['https://restado.de/wp-content/uploads/products/2022/03/5b746ad0-img-20220118-wa0005.jpg'],Concrete,Concrete bollards,Pr_20_76_08_19,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures,60.0,0.0
