,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
6,6,10,10,025b2a13-acda-48c2-80e4-e7c52029553c,Porte double manuelle,"Porte palière, tiant laiton, Huisserie bois",correct,simple_solid_doors,C.10.20.01.2e,PARIS-12E-ARRONDISSEMENT,2021-07-20,97.5,97.5,0.0,"['7ee8e83a-0ac1-4954-b2ad-dcb806462be0.jpeg', '2f086143-c270-4f96-8b84-b586f6fc2057.jpeg', '7d4b9ea8-ac55-42d4-8335-15337f0dff15.jpeg']",used,,,114.0,114.0,2022-08-30,FR,1.0,406.0,,,,,"{'score': 0.00024693927844054997, 'start': 0, 'end': 43, 'answer': 'Porte palière, tiant laiton, Huisserie bois'}",,,,,,,,,,,,,,,,,,,,,,,,Encaustic,Double slips,Pr_20_76_71_24,Technical elements,"Covering, Finish",Sanitary fittings and accessories
65,65,100,100,0e900ba7-1a16-45ad-80e5-3067b7b27238,Porte double manuelle,Porte double manuelle en acierUne porte fait 83 cm.,correct,simple_solid_doors,C.10.20.01.2a,ARGENTEUIL,2022-06-23,80.0,80.0,0.0,"['ddc38b16-79b5-4fc5-a876-26aa2bbf4f82.jpeg', '71f397a6-9f6e-4571-b00c-219c09fffde1.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.00011595587420742959, 'start': 0, 'end': 33, 'answer': 'Porte double manuelle en acierUne'}",,,,,,,,,,,,,,,,,,,,Porte double manuelle en acierUne, acierUne, 83 cm., 83 cm.,Encaustic,Double slips,Pr_20_76_71_24,Technical elements,"Covering, Finish",Sanitary fittings and accessories
70,70,106,106,0f461f37-9c56-4ae4-8bd2-4bd6dba758fb,Porte double manuelle,Dimensions avec bâti bois massif h209 l173 e11. Porte double manuelle en Bois reconstitué,damaged,simple_solid_doors,C.10.20.01.2e,RENNES,2022-07-18,80.0,80.0,0.0,"['ac572cdb-2c8d-41f4-ad3a-f490f01d7a73.jpeg', 'aebee100-3d74-4636-bbb5-7a62f43c0e44.jpeg', '638a1448-0328-43ab-9b88-97444a92cd1f.jpeg', 'dfbf4039-31c4-428a-b20f-07fd5855db3c.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 5.72522139918874e-06, 'start': 47, 'end': 89, 'answer': ' Porte double manuelle en Bois reconstitué'}",,,,,,,,,,,,,,,,,,,, Porte double manuelle,, h209 l173 e11.,,Encaustic,Double slips,Pr_20_76_71_24,Technical elements,"Covering, Finish",Sanitary fittings and accessories
121,121,186,186,19717b63-8e6e-40da-a0ae-bd805830ce6a,Porte double manuelle,Dimensions avec bâti bois massif h209 l173 e10. Hublot de diamètre 34cm. Porte double manuelle en Bois reconstitué avec hublots,damaged,simple_solid_doors,C.10.20.01.2e,RENNES,2022-07-18,80.0,80.0,0.0,"['9c8f90e2-a936-4f0b-86c5-369f53236c91.jpeg', '22b92996-0f9b-4495-9e67-3c7027694f4a.jpeg', 'a9e73a5c-1e23-48f5-b3ef-f0461382643c.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,70.0,,,,,"{'score': 3.036694806723972e-06, 'start': 72, 'end': 127, 'answer': ' Porte double manuelle en Bois reconstitué avec hublots'}",,,,,,,,,,,,,,,,,,,,, bois massif, h209 l173 e10.,,Encaustic,Double slips,Pr_20_76_71_24,Technical elements,"Covering, Finish",Sanitary fittings and accessories
179,179,288,288,2af9bd24-6593-443d-bea2-4a7bbb82439e,Fenêtre double,"Fenêtres double battant + verre - dim. 1,35 x 1,35 m",correct,windows,B.20.20.01.3f,CHELLES,2022-05-23,45.0,45.0,0.0,"['8ac89460-ba58-4d44-b8b4-09f9b3acbc0d.jpg', 'fb8da5f2-fbff-46e0-82d9-08f2fc1f9a69.jpg']",used,,,84.0,84.0,2022-08-31,FR,1.0,100.0,,,,,"{'score': 0.00023635124671272933, 'start': 0, 'end': 31, 'answer': 'Fenêtres double battant + verre'}",,,,,,,,,,,,,,,,,,,,Fenêtres double battant + verre, verre," 1,35 x 1,35 m",,Pisé,Double slips,Pr_20_76_71_24,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
359,359,563,563,4e7b0151-a05b-49aa-8ac7-c64f7e031a35,Fenêtre double,"Fenêtres double battant + verre - dim. 1,20 x 1,35 m",correct,windows,B.20.20.01.3f,CHELLES,2022-05-23,45.0,45.0,0.0,"['466a5d81-766d-48f9-b210-01a77bcfc72f.jpg', '58259429-8540-4dbf-a1dd-f6d63661a05a.jpg', 'ab6a8991-e601-46b9-9a57-34c412ea97d3.jpg']",used,,,69.0,69.0,2022-08-31,FR,1.0,100.0,,,,,"{'score': 0.0003728055744431913, 'start': 0, 'end': 31, 'answer': 'Fenêtres double battant + verre'}",,,,,,,,,,,,,,,,,,,,Fenêtres double battant + verre,," 1,20 x 1,35 m",,Pisé,Double slips,Pr_20_76_71_24,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
848,848,1331,1331,bfed24da-a0de-49f0-908c-220d7e5997cd,Porte double manuelle,Porte double manuelle en Acier. 2 panneaux de 124cm .,correct,simple_solid_doors,C.10.20.01.2a,ARGENTEUIL,2022-06-23,80.0,80.0,0.0,['a2b8b96c-be2f-4ab8-b5b7-94a339914a53.jpeg'],used,,,2.0,2.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.001086993026547134, 'start': 0, 'end': 31, 'answer': 'Porte double manuelle en Acier.'}",,,,,,,,,,,,,,,,,,,,Porte double manuelle, Acier.,,,Encaustic,Double slips,Pr_20_76_71_24,Technical elements,"Covering, Finish",Sanitary fittings and accessories
937,937,1458,1458,d3689f91-7098-4b63-99df-e659ecc89692,Porte double manuelle,Porte double manuelle en Bois reconstituéUne porte fait 73 cm de largeur.,correct,simple_solid_doors,C.10.20.01.2e,ARGENTEUIL,2022-06-23,80.0,80.0,0.0,['6874f363-db7b-4d3b-862f-2f80069c7f6d.jpeg'],used,,,3.0,3.0,2022-09-26,FR,1.0,95.0,,,,,"{'score': 0.0015333620831370354, 'start': 24, 'end': 44, 'answer': ' Bois reconstituéUne'}",,,,,,,,,,,,,,,,,,,,Porte double manuelle, Bois reconstituéUne,,,Encaustic,Double slips,Pr_20_76_71_24,Technical elements,"Covering, Finish",Sanitary fittings and accessories
945,945,1473,1473,d5963b19-25cb-487f-8c11-d16d0935edf5,Porte double manuelle,Porte double manuelle en bois massif. Finition vernis. Essence : noyer. Quincaillerie en laiton vernis. Epaisseur du bâti : 13 cm.,verygood,simple_solid_doors,C.10.20.01.2d,PARIS-8E-ARRONDISSEMENT,2022-05-17,130.0,130.0,0.0,"['a5210a07-aa1f-467f-9645-7b3ceb839051.jpeg', '40457a47-1d26-44c4-b84d-01e02ffd4c38.jpeg', '4928fbd5-85bf-4cb1-b32d-ba477e5c3298.jpeg']",used,,,1.0,1.0,2022-09-26,FR,1.0,132.0,,,,,"{'score': 5.219590093474835e-06, 'start': 0, 'end': 21, 'answer': 'Porte double manuelle'}",,,,,,,,,,,,,,,,,,,,Porte double manuelle, bois massif.,,,Encaustic,Double slips,Pr_20_76_71_24,Technical elements,"Covering, Finish",Sanitary fittings and accessories
946,946,1474,1474,d598c0f9-cc2d-41e6-b7f5-f2f8983878e4,Fenêtre double,"Fenêtres double battant + verre - dim. 1,35 x 1,40 m",correct,windows,B.20.20.01.3f,CHELLES,2022-05-23,45.0,45.0,0.0,"['aeda7a96-d398-4fe5-a08c-6e0ea4af898b.jpg', '7b0f60d5-a3da-4fc6-b66c-16b256fe09fc.jpg']",used,,,68.0,68.0,2022-08-31,FR,1.0,100.0,,,,,"{'score': 0.0003527748922351748, 'start': 0, 'end': 31, 'answer': 'Fenêtres double battant + verre'}",,,,,,,,,,,,,,,,,,,,Fenêtres double battant + verre, verre," 1,35 x 1,40 m",,Pisé,Double slips,Pr_20_76_71_24,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
