,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
3,761,761,Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Runtal
Modell: Runtal RX
Flachrohrradiator zweireihig
Montage: vertikal
Anschluss: Unten, Einrohrsystem
Ohne Montagematerial (Wandhalterungen) und Thermostat",Metal,16.0,22.0,190,,,,,2023-02-02,250.0,,,1970-01-01,250.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,80589,CH,de,1_%2812%29_570x570.png,https://www.useagain.ch/de/radiator-80589,D05,radiator,,,,"{'score': 0.05495757609605789, 'start': 36, 'end': 54, 'answer': '\nFlachrohrradiator'}","{'score': 0.003590733278542757, 'start': 54, 'end': 83, 'answer': ' zweireihig\nMontage: vertikal'}","{'score': 0.003732456360012293, 'start': 26, 'end': 54, 'answer': ' Runtal RX\nFlachrohrradiator'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
5,763,763,Radiator,"used, cleaned & tested","['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Ca. Masse

Länge 180 cm, Höhe 63 cm, Tiefe 4.5 cm

Siehe Foto",Mixed,180.0,,63,,,,,2022-06-13,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,265.0,"Zug, 6300",,useagain,80032,CH,de,unbenannt_%289%29_570x570.jpg,https://www.useagain.ch/de/radiator-80032,D05,radiator,,,,"{'score': 0.0340733602643013, 'start': 50, 'end': 61, 'answer': '\nSiehe Foto'}","{'score': 0.5558615922927856, 'start': 10, 'end': 49, 'answer': '\nLänge 180 cm, Höhe 63 cm, Tiefe 4.5 cm'}","{'score': 0.02648809552192688, 'start': 10, 'end': 49, 'answer': '\nLänge 180 cm, Höhe 63 cm, Tiefe 4.5 cm'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
7,765,765,grosser neuer Röhrenradiator,like new,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"neuer doppelter Röhrenradiator ( noch ohne Verschraubungen) anschlüsse links oder rechts, Entlüftung u Ablass: links oder rechts, weiss",Metal,6.0,183.0,150,,,,,,350.0,,,1970-01-01,350.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,79877,CH,de,20200610_171550_570x570.jpg,https://www.useagain.ch/de/grosser-neuer-roehrenradiator-79877,D05,radiator,,,,"{'score': 0.6504930853843689, 'start': 129, 'end': 135, 'answer': ' weiss'}","{'score': 0.037603430449962616, 'start': 59, 'end': 89, 'answer': ' anschlüsse links oder rechts,'}","{'score': 1.6208377928705886e-05, 'start': 0, 'end': 59, 'answer': 'neuer doppelter Röhrenradiator ( noch ohne Verschraubungen)'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
10,768,768,Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Material: Metall
Farbe: weiss
Montageart: Vertikal
Anschlüsse: rechts oder links
ohne Thermostat, Entlüftung/Entwässerung, Montagematerial
Zustand: allg. Gebrauchsspuren",Metal,6.0,39.0,100,,,,,2023-02-02,30.0,,,1970-01-01,30.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,80865,CH,de,1_%28104%29_570x570.jpg,https://www.useagain.ch/de/radiator-80865,D05,radiator,,,,"{'score': 0.9882006645202637, 'start': 9, 'end': 16, 'answer': ' Metall'}","{'score': 0.0003042177704628557, 'start': 62, 'end': 80, 'answer': ' rechts oder links'}","{'score': 1.215822322819804e-07, 'start': 147, 'end': 169, 'answer': ' allg. Gebrauchsspuren'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
12,770,770,Radiator / Konvektor,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Doppelwandradiator mit Lamellen in der Mitte
Farbe: Weiss
Montage: horizontal
Anschlüsse: beidseitig unten
Entlüftung und Entwässerung: rechts
Zustand: sichtbare Gebrauchsspuren, muss eventuell neu gestrichen werden",Metal,12.0,130.0,21,,,,,2023-02-02,60.0,,,1970-01-01,60.0,1970-01-01 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,81082,CH,de,1a_570x570.png,https://www.useagain.ch/de/radiator-konvektor-81082,D05,radiator,,,,"{'score': 0.5681496262550354, 'start': 51, 'end': 57, 'answer': ' Weiss'}","{'score': 0.21631014347076416, 'start': 0, 'end': 44, 'answer': 'Doppelwandradiator mit Lamellen in der Mitte'}","{'score': 0.01039284747093916, 'start': 0, 'end': 44, 'answer': 'Doppelwandradiator mit Lamellen in der Mitte'}",Compressed air,Radiators,Pr_70_60_36_73,Technical elements,Other,Space heating and cooling products
29,788,788,Badheizkörper / Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Unbekannt 
Farbe: Weiss
Montageart: Vertikal
Ohne Thermostat-Regler

Bemerkungen:
Mit Befestigungsmaterial",Metal,3.0,60.0,91,,,,,2023-02-02,60.0,,,1970-01-01,60.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,77728,CH,de,1_%28126%29_570x570.jpg,https://www.useagain.ch/de/badheizkoerper-radiator-77728,D05,bathroom radiator,,,,"{'score': 0.00027472517103888094, 'start': 93, 'end': 118, 'answer': '\nMit Befestigungsmaterial'}","{'score': 0.0005841208039782941, 'start': 93, 'end': 118, 'answer': '\nMit Befestigungsmaterial'}","{'score': 1.4102079148869962e-05, 'start': 11, 'end': 21, 'answer': ' Unbekannt'}",Air-cooled steel slag,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
38,797,797,Heizwand / Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Strebel
Farbe: Braun
Montage: Vertikal
Anschlüsse: links oben/unten
Entlüftung: oben rechts
Ohne Montagematerial
Mit Gebrauchsspuren",Metal,2.0,42.0,140,,,,,2023-02-02,80.0,,,1970-01-01,80.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,78378,CH,de,1_%2823%29_570x570.png,https://www.useagain.ch/de/heizwand-radiator-78378,D05,radiator,,,,"{'score': 6.13865049672313e-05, 'start': 103, 'end': 124, 'answer': '\nOhne Montagematerial'}","{'score': 0.0005017219227738678, 'start': 62, 'end': 79, 'answer': ' links oben/unten'}","{'score': 4.2569150537019596e-05, 'start': 103, 'end': 124, 'answer': '\nOhne Montagematerial'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
42,801,801,Heizwand / Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Heizwand
Farbe: Weiss
Montage: Vertikal
Anschlüsse: Unten links und rechts (links 3/4, rechts 1/2 Zoll)
Entlüftung: Oben links
Ohne Thermostat-Regler
Ohne Montagematerial
Mit Gebrauchsspuren",Metal,3.0,42.0,99,,,,,2023-02-02,40.0,,,1970-01-01,40.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,79035,CH,de,1_%2822%29_570x570.png,https://www.useagain.ch/de/heizwand-radiator-79035,D05,radiator,,,,"{'score': 0.041014254093170166, 'start': 149, 'end': 170, 'answer': '\nOhne Montagematerial'}","{'score': 0.048413027077913284, 'start': 74, 'end': 103, 'answer': ' (links 3/4, rechts 1/2 Zoll)'}","{'score': 0.04402535408735275, 'start': 74, 'end': 86, 'answer': ' (links 3/4,'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
43,802,802,Radiator / Doppel Heizwand,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Doppel Heizwand mit Lamellen
Hersteller: Runtal
Typ/Serie: Runtal Jet-X
Modell: VLX-2
Farbe: Weiss
Montage: Horizontal, ohne Befestigungsmaterial
Anschlüsse: unten links und rechts
Entlüftung: oben links",Metal,12.0,120.0,"29,5",,,,,2023-02-02,170.0,,,1970-01-01,170.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,79465,CH,de,1_%2818%29_570x570.png,https://www.useagain.ch/de/radiator-doppel-heizwand-79465,D05,radiator,,,,"{'score': 0.008546796627342701, 'start': 92, 'end': 98, 'answer': ' Weiss'}","{'score': 7.00702439644374e-05, 'start': 107, 'end': 145, 'answer': ' Horizontal, ohne Befestigungsmaterial'}","{'score': 2.1403227947303094e-05, 'start': 0, 'end': 28, 'answer': 'Doppel Heizwand mit Lamellen'}",Heat-absorbing glass,Radiators,Pr_70_60_36_73,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products
54,813,813,Röhrenradiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Breite: 100 cm
Höhe: 40 cm
Tiefe: 3

1-teilig

Farbe: eierschalenweiss lackiert",Metal,100.0,3.0,40,,,,,2022-06-08,50.0,,,1970-01-01,50.0,1970-01-01 00:00:00.000,0.0,1.0,265.0,"Zug, 6300",,useagain,78124,CH,de,sam_5275_570x570.jpg,https://www.useagain.ch/de/roehrenradiator-78124,D05,radiator,,,,"{'score': 0.002244667150080204, 'start': 53, 'end': 70, 'answer': ' eierschalenweiss'}","{'score': 0.2821187674999237, 'start': 0, 'end': 14, 'answer': 'Breite: 100 cm'}","{'score': 0.12791584432125092, 'start': 33, 'end': 45, 'answer': ' 3\n\n1-teilig'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
