,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
13,771,771,Zimmertürblatt,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"gut erhaltenes Zimmertürblatt fourniert  (Kirsche?) 1 x mit Randfilet , Band: links; inkl. 1 Schlüssel",Wood,,89.0,"197,5",,,,,,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,271.0,,,useagain,79584,CH,de,20200115_081551_570x570.jpg,https://www.useagain.ch/de/zimmertuerblatt-79584,G01.05,door leaf,,,,"{'score': 0.015324526466429234, 'start': 0, 'end': 29, 'answer': 'gut erhaltenes Zimmertürblatt'}","{'score': 4.625242581823841e-06, 'start': 0, 'end': 39, 'answer': 'gut erhaltenes Zimmertürblatt fourniert'}","{'score': 0.016920050606131554, 'start': 51, 'end': 69, 'answer': ' 1 x mit Randfilet'}",Sitka spruce,Arrises,Pr_35_90_43_04,Furnishings,"Door, Windows, Gates",Furnishings
228,1005,1005,- % Wand mit Deckel Absenkautomatik,,['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,WC-Anlagen,Lochabstand: 18 cm,Ceramic,,,,,,,,2022-08-09,60.0,,,1970-01-01,60.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Zürich, 8050",,useagain,82431,CH,de,,https://www.useagain.ch/de/sale-50-wand-wc-mit-deckel-absenkautomatik-82431,,WC,,,,"{'score': 0.0013576418859884143, 'start': 12, 'end': 18, 'answer': ' 18 cm'}","{'score': 0.07422947138547897, 'start': 12, 'end': 18, 'answer': ' 18 cm'}","{'score': 0.0072111329063773155, 'start': 12, 'end': 18, 'answer': ' 18 cm'}",Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish",Walling units
282,1064,1064,-er Briefkasten f Wandmontage,,,,,Umgebung,Garten & Aussenbereich,Zubehör,sehr gut erhaltene Briefkastenanlage für Mehrfamilienhaus (MFH) 9-er; von Firma SCHWEIZER; für Wandmontage; war nur im Hausinnern eingesetzt - daher prakt. neuwertig; JG Nov 2013; je 2 Schlüssel (einige müssen noch nachbestellt werden),Metal,,,,,,,,2022-05-31,650.0,,,1970-01-01,650.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,,,useagain,83070,CH,de,,https://www.useagain.ch/de/9-er-briefkasten-f-wandmontage-jg-2013-83070,,,,,,"{'score': 0.018559791147708893, 'start': 94, 'end': 107, 'answer': ' Wandmontage;'}","{'score': 0.00041858997428789735, 'start': 63, 'end': 69, 'answer': ' 9-er;'}","{'score': 0.11178577691316605, 'start': 179, 'end': 194, 'answer': ' je 2 Schlüssel'}",Encaustic,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
284,1066,1066,Briefkastenanlage er,used,"['I06.01', 'I06.02', 'I06.03', 'I06.04']",External furnishings,,Umgebung,Garten & Aussenbereich,Fertigteile & Geräte,"Briefkastenanlage mit 24 Fächern
Ohne Paketfach
1 Fach ohne Schlüssel, sonst immer mindestens einer vorhanden.
Farbe: Rot
Zustand: Zum Teil abgekratzte Farbe
Wandmontage",,,,,,,,,2022-08-17,250.0,,,1970-01-01,250.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Brügg, 2555",,useagain,90337,CH,de,,https://www.useagain.ch/de/briefkastenanlage-24er-90337,I06,,,,,"{'score': 0.0004593611229211092, 'start': 120, 'end': 124, 'answer': ' Rot'}","{'score': 4.483147495193407e-05, 'start': 161, 'end': 174, 'answer': '\r\nWandmontage'}","{'score': 0.366274356842041, 'start': 21, 'end': 24, 'answer': ' 24'}",Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
342,1135,1135,- teilige Granitabdeckung schwarz,used & cleaned,['G05.02'],Fitted kitchens,,Ausbau,Küchen & Gastronomie,Spülen,sehr gut erhaltene Granitabdeckung in Schwwarz ink. Chromstahlbecken (ohne Armatur) L: je 187cm,,60.0,374.0,3,,,,,,395.0,,,1970-01-01,395.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,81123,CH,de,20210407_093351_570x570.jpg,https://www.useagain.ch/de/2-teilige-granitabdeckung-schwarz-81123,G05.02,,,,,"{'score': 0.003790321759879589, 'start': 51, 'end': 68, 'answer': ' Chromstahlbecken'}","{'score': 0.015201399102807045, 'start': 83, 'end': 95, 'answer': ' L: je 187cm'}","{'score': 0.0011674758279696107, 'start': 83, 'end': 95, 'answer': ' L: je 187cm'}",Silt,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
385,1193,1193,Stehtisch mit Korpus,,"['J01.01', 'J02.01']",Building furnishings,,Ausbau,Möbel & Einrichtungen,Einrichtungen,Tischplatte auf Schrankkorpus mit Rollen,Metal,,,,,,,,,200.0,,,1970-01-01,200.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,,,useagain,82611,CH,de,,https://www.useagain.ch/de/stehtisch-mit-korpus-82611,J,table,,,,"{'score': 0.019346723333001137, 'start': 33, 'end': 40, 'answer': ' Rollen'}","{'score': 0.0004950349684804678, 'start': 0, 'end': 40, 'answer': 'Tischplatte auf Schrankkorpus mit Rollen'}","{'score': 2.7187597879674286e-06, 'start': 0, 'end': 40, 'answer': 'Tischplatte auf Schrankkorpus mit Rollen'}",Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
418,1227,1227,Rasengittersteine,like new,"['G02.02', 'G03.02']",Building fit-out,,Ausbau,Boden - & Wandbeläge,Steinbeläge,"ökologische Rasengittersteine, Posten von 27 m2 (100 Steine) 58x47x10 cm, neu ab Lager, zum Abholen vor Ort",Stone,,,,,,,,,600.0,,,1970-01-01,600.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Sutz, 2572",,useagain,82478,CH,de,mtex_16431_570x570.jpg,https://www.useagain.ch/de/rasengittersteine-quadro-82478,G,grid,,,,"{'score': 0.5708205699920654, 'start': 0, 'end': 30, 'answer': 'ökologische Rasengittersteine,'}","{'score': 0.6858551502227783, 'start': 60, 'end': 73, 'answer': ' 58x47x10 cm,'}","{'score': 0.7796943783760071, 'start': 47, 'end': 52, 'answer': ' (100'}",Gravel,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
420,1229,1229,gest . Kastenfront,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"gestemmte Türe inkl. Rahmen = Kastenfront von Einbauschrank, inkl. Schlüssel, Band: rechts, Rahmenaussenmasse: B: 82cm, H: 232cm ( kann unten natürlich gekürzt werden)",Wood,,60.0,175,,,,,,95.0,,,1970-01-01,95.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,78972,CH,de,20190926_160530_%281%29_570x570.jpg,https://www.useagain.ch/de/gest.-kastenfront-jg-1906-78972,G01.05,,,,,"{'score': 0.00010208730236627162, 'start': 91, 'end': 110, 'answer': ' Rahmenaussenmasse:'}","{'score': 0.4282202422618866, 'start': 110, 'end': 128, 'answer': ' B: 82cm, H: 232cm'}","{'score': 6.01225974605768e-06, 'start': 113, 'end': 128, 'answer': ' 82cm, H: 232cm'}",Pisé,Arrises,Pr_35_90_43_04,Openings,"Covering, Finish","Lighting columns, brackets and bollards"
515,1332,1332,-er Briefkasten Alu,,"['I06.01', 'I06.02', 'I06.03', 'I06.04']",External furnishings,,Umgebung,Garten & Aussenbereich,Fertigteile & Geräte,"rel gut erhaltene Briefkastenanlage von WERNST SCHWEIZER AG aus Alu -freistehend. ev können  neue Metallbeine zum einbetonieren nach gekauft werden - jetzt sind nur leere Alustützen vorhanden, schlüssel teilweise vorhanden, 1 Klappe ist repariet(unten links)",Metal,,,,,,,,,475.0,,,1970-01-01,475.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,80946,CH,de,20210301_092516_570x570.jpg,https://www.useagain.ch/de/6-er-briefkasten-alu-80946,I06,,,,,"{'score': 0.9150430560112, 'start': 63, 'end': 67, 'answer': ' Alu'}","{'score': 8.0537298345007e-05, 'start': 67, 'end': 81, 'answer': ' -freistehend.'}","{'score': 0.001040704664774239, 'start': 223, 'end': 251, 'answer': ' 1 Klappe ist repariet(unten'}",Encaustic,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish",Other
527,1344,1344,Stehtisch,,"['J01.01', 'J02.01']",Building furnishings,,Ausbau,Möbel & Einrichtungen,Einrichtungen,Stehtisch aus Milchglas auf zwei Chromstahlsäulen,Glass,,,,,,,,,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,177.0,,,useagain,82618,CH,de,dsc_0143_570x570.jpg,https://www.useagain.ch/de/stehtisch-82618,J,table,,,,"{'score': 0.9701079726219177, 'start': 13, 'end': 23, 'answer': ' Milchglas'}","{'score': 0.02422216534614563, 'start': 0, 'end': 49, 'answer': 'Stehtisch aus Milchglas auf zwei Chromstahlsäulen'}","{'score': 0.00013038847828283906, 'start': 0, 'end': 23, 'answer': 'Stehtisch aus Milchglas'}",Pisé,Arrises,Pr_35_90_43_04,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
