,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
191,961,961,Glasplatte mit Doppellavabo,,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Edelstahllavabos integriert in Glasplatte

Artikelnr.. 109758",Glass,,,,,,,,2022-07-26,250.0,,,1970-01-01,250.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Münchenstein, 4142",,useagain,83069,CH,de,,https://www.useagain.ch/de/glasplatte-mit-doppellavabo-83069,J01.02,sink,,,,"{'score': 0.8755552768707275, 'start': 0, 'end': 16, 'answer': 'Edelstahllavabos'}","{'score': 0.005825897678732872, 'start': 0, 'end': 63, 'answer': 'Edelstahllavabos integriert in Glasplatte\r\n\r\nArtikelnr.. 109758'}","{'score': 0.0844477191567421, 'start': 56, 'end': 63, 'answer': ' 109758'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Floors, Ceiling",Glass blocks and panels
451,1262,1262,-tlg Duschschiebewand Echtglas - klar,used & cleaned,['D08.05'],"Water: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"gut erhaltene Duschschiebewand aus Echtglas (Securit) - klar; 3 teile, B: 113-ca 115cm einstellbar",Mixed,4.0,115.0,185,,,,,,185.0,,,1970-01-01,185.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,79978,CH,de,20200707_175013_570x570.jpg,https://www.useagain.ch/de/3-tlg-duschschiebewand-echtglas-klar-79978,D08.05,shower,,,,"{'score': 0.470040887594223, 'start': 34, 'end': 43, 'answer': ' Echtglas'}","{'score': 0.09870758652687073, 'start': 73, 'end': 86, 'answer': ' 113-ca 115cm'}","{'score': 0.5210512280464172, 'start': 61, 'end': 70, 'answer': ' 3 teile,'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels
718,1546,1546,-flügliges Kunststofffenster,mixed,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"2-flügliges Kunststofffenster; Rahmenaussenmass: B:118 cm, H:83 cm; mit Kunststoffsteg im Scheibenzwischenraum - für noch bessere Isolation, mit Drehkip; 5 Stk 5 im Lager1  
Bitte beachten Sie, dass dieser Artikel nicht im Laden sondern im unbedienten lager ist. daher unbedingt mind. 1 Tag vorher tel. geben, damit wir ihn hierher holen können - danke;
ca 150 weitere Fenster und Fensterüren an Lager --&gt; fragen Sie nach: BauTeilLaden Wintethur 052 238 27 00 oder sehen Sie die Fensterliste auf Artikel Nr 60631",Plastic,,,,,,,,,250.0,,,1970-01-01,250.0,1970-01-01 00:00:00.000,0.0,1.0,162.0,,,useagain,77881,CH,de,20181212_102133_570x570.jpg,https://www.useagain.ch/de/2-fluegliges-kunststofffenster-77881,E03.01,double leaf window,,,,"{'score': 0.5858609080314636, 'start': 11, 'end': 30, 'answer': ' Kunststofffenster;'}","{'score': 0.5593018531799316, 'start': 48, 'end': 67, 'answer': ' B:118 cm, H:83 cm;'}","{'score': 0.2320452481508255, 'start': 153, 'end': 161, 'answer': ' 5 Stk 5'}",Figured glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
998,1840,1840,Klarglas Duschecke,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"1 fixe Wand u 1, Seite bestehend aus 2 Flügeltüren, aus Echtglas, klar (ESG), JG 2020, vermutlich unbenützt",Mixed,85.0,85.0,192,,,,,,375.0,,,1970-01-01,375.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,82101,CH,de,20211001_082455_570x570.jpg,https://www.useagain.ch/de/esg-klarglas-duschecke-82101,J01.02,shower,,,,"{'score': 0.014186498709022999, 'start': 55, 'end': 65, 'answer': ' Echtglas,'}","{'score': 0.003009553998708725, 'start': 0, 'end': 22, 'answer': '1 fixe Wand u 1, Seite'}","{'score': 0.000983054400421679, 'start': 0, 'end': 1, 'answer': '1'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
1023,1867,1867,Echtglasduschtüre m fixem Seitenteil,used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"gut erhaltene Echtglasduschtüre mit fixem Scharnier bzw Seitenteil, Z Zeit ( 08.06.2022) sind die Duschwanne, der ARWA Duschmischer u die Duschgleitstange auch noch separat erhältlich;
 B: Türe 62cm Beistoss: , H: Türe 198cm, Beistoss 240cm!!
Nr intern 2164 / 72 HP 82888",Mixed,0.0,78.0,"240,6",,,,,2022-06-30,275.0,,,1970-01-01,275.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,82888,CH,de,20220303_101211_570x570.jpg,https://www.useagain.ch/de/echtglasduschtuere-m-fixem-seitenteil-82888,J01.02,shower partition,,,,"{'score': 0.19730786979198456, 'start': 13, 'end': 31, 'answer': ' Echtglasduschtüre'}","{'score': 0.05761241540312767, 'start': 185, 'end': 198, 'answer': ' B: Türe 62cm'}","{'score': 0.0005418071523308754, 'start': 259, 'end': 271, 'answer': ' 72 HP 82888'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
1026,1871,1871,Deckenleute doppel mit Glasabdeckung,mixed,"['D01.05', 'J01.03']",Electrical installations,,Gebäudetechnik & Sanitär,Elektro & Leuchten,Leuchten & Lampen,sehr gut erhaltene Doppel Fl Deckenleuchten (aus Arztpraxis) 2 Stk gekoppelt sog. t5 2 x18 W,Glass,,,,,,,,,100.0,,,1970-01-01,100.0,1970-01-01 00:00:00.000,0.0,1.0,112.0,,,useagain,82139,CH,de,20200323_153458_570x570.jpg,https://www.useagain.ch/de/deckenleute-doppel-fl-mit-glasabdeckung-82139,D01,,,,,"{'score': 4.851572521147318e-05, 'start': 0, 'end': 28, 'answer': 'sehr gut erhaltene Doppel Fl'}","{'score': 0.08108153939247131, 'start': 84, 'end': 92, 'answer': ' 2 x18 W'}","{'score': 0.2962668836116791, 'start': 60, 'end': 66, 'answer': ' 2 Stk'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
1032,1879,1879,vollglasschiebetüre mit,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"gut erhaltene Vollglasschiebetüre mit ESG ( Einfaches Sicherheitsglas), inkl. Wägeli u Schiene : H: 222 ( + ca 10 cm Wägeli u Schiene)
Intern: 1471 ; ID 18271 ; HP 90418Â  BTL",Glass,,85.0,222,,,,,2022-08-30,250.0,,,1970-01-01,250.0,2023-09-25 00:00:00.000,0.0,1.0,252.0,,,useagain,90418,CH,de,20210831_163219_570x570.jpg,https://www.useagain.ch/de/vollglasschiebetuere-mit-esg-90418,G01.05,interior doors,,,,"{'score': 0.06959014385938644, 'start': 37, 'end': 41, 'answer': ' ESG'}","{'score': 0.1621689349412918, 'start': 96, 'end': 103, 'answer': ' H: 222'}","{'score': 0.00011698541493387893, 'start': 142, 'end': 147, 'answer': ' 1471'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
1165,2014,2014,Duschtüre Echtglas von Hüppe,used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Echtglas Duschtüre von Hüppe, Mod: 501 classics;
B: Aussenmass: 86.5 - 90cm, Türe selber: 75cm; bis z Scharnier: 55cm
H: 192,8cm; OVP, Kaufdatum:",Mixed,,,,,,,,,650.0,,,1970-01-01,650.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,62933,CH,de,20170225_114053_570x570.jpg,https://www.useagain.ch/de/duschtuere-echtglas-von-hueppe-62933,J01.02,shower partition,,,,"{'score': 0.9134329557418823, 'start': 0, 'end': 8, 'answer': 'Echtglas'}","{'score': 0.2508004605770111, 'start': 63, 'end': 76, 'answer': ' 86.5 - 90cm,'}","{'score': 2.4995820240292232e-06, 'start': 63, 'end': 68, 'answer': ' 86.5'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
1166,2015,2015,Schwingtüre Echtglas von Hüppe,like new,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Schwingtüre Echtglas(anti plaque) von Hüppe mit Festteil;Modell 1002 4-Eck Nichsche; B: 86.5 - 90cm, H: 192.8cm;  Farbe der Rahmenprofile: Titan silber, neu, OVP Kaufdatum: ; 03.2005",Mixed,,900.0,190,,,,,,650.0,,,1970-01-01,650.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,62927,CH,de,20.03.2014-024a_570x570.jpg,https://www.useagain.ch/de/schwingtuere-echtglas-von-hueppe-62927,J01.02,glass door,,,,"{'score': 0.18455109000205994, 'start': 11, 'end': 25, 'answer': ' Echtglas(anti'}","{'score': 0.06856518238782883, 'start': 84, 'end': 112, 'answer': ' B: 86.5 - 90cm, H: 192.8cm;'}","{'score': 7.645264759048587e-07, 'start': 47, 'end': 84, 'answer': ' Festteil;Modell 1002 4-Eck Nichsche;'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
1381,2232,2232,Zahnputzglas mit Halterung,"used, cleaned & tested",,,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Zubehör,"Hersteller: Keramic Made in Germany
Garantie: ohne Garantie
Masse: H: 9.5 cm B: 9 cm T: 15 cm
Mängel: Gebrauchsspuren
Material: Glas
Zustand: occasion/gebraucht

Artikel Nr: 106657",Glass,,,,,,,,2022-10-24,3.0,,,1970-01-01,3.0,1970-01-01 00:00:00.000,0.0,1.0,92.0,"Münchenstein, 4142",,useagain,91144,CH,de,106657_570x570.jpg,https://www.useagain.ch/de/zahnputzglas-mit-halterung-91144,,,,,,"{'score': 0.9842599630355835, 'start': 127, 'end': 132, 'answer': ' Glas'}","{'score': 0.7935388088226318, 'start': 66, 'end': 93, 'answer': ' H: 9.5 cm B: 9 cm T: 15 cm'}","{'score': 0.0375412181019783, 'start': 66, 'end': 93, 'answer': ' H: 9.5 cm B: 9 cm T: 15 cm'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels
