,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
40,799,799,Kaminaufsatz / Kaminabdeckung,like new,"['D05.02', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Kaminhaube aus Edelstahl. War montiert, Cheminee war aber nie in Gebrauch. Somit keine Russspuren.
Masse: Flansch 290x300mm und Abdeckung 490x500mm (s. Zeichnung). Höhe 480mm, Regendeckel (Kreis) Durchmesser 400mm.",Metal,,,,,,,,,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Watt, 8105",,useagain,80400,CH,de,20201006_120047_570x570.jpg,https://www.useagain.ch/de/kaminaufsatz-kaminabdeckung-80400,D05,,,,,"{'score': 0.6207221150398254, 'start': 14, 'end': 25, 'answer': ' Edelstahl.'}","{'score': 0.09313670545816422, 'start': 113, 'end': 123, 'answer': ' 290x300mm'}","{'score': 0.0020357498433440924, 'start': 113, 'end': 123, 'answer': ' 290x300mm'}",Encaustic,Bidets,Pr_40_20_06_11,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories
69,829,829,Kabelabzweigkasen Feuerfest,like new,"['D01.02', 'D01.08', 'D02.07', 'Sonstiges']",Electrical installations,,Gebäudetechnik & Sanitär,Elektro & Leuchten,Zubehör,"3 kartons à 10 feuerfeste Verteildosen: firebox (OVP)JG 2008 - von OBO - Bettermann, Duroplast , Aminoplast Typ 131,5 ; total 30 stk-(einzeln Fr. 15.--/ stk - Preis/ karton: Fr. 100.--",Plastic,14.0,17.0,"7,5",,,,,,15.0,,,1970-01-01,15.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,78749,CH,de,20190802_103209_570x570.jpg,https://www.useagain.ch/de/kabelabzweigkasen-feuerfest-78749,D01,,,,,"{'score': 0.03247440233826637, 'start': 84, 'end': 94, 'answer': ' Duroplast'}","{'score': 9.861601029115263e-07, 'start': 39, 'end': 47, 'answer': ' firebox'}","{'score': 0.22926977276802063, 'start': 0, 'end': 9, 'answer': '3 kartons'}",Pisé,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
81,841,841,Gusseisenofen mit Loch,,,,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Gusseisenofen mit Loch, Durchmesser 32 cm
ohne Abluftrohr.",Metal,,,,,,,,2022-06-10,200.0,,,1970-01-01,200.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Zug, 6300",,useagain,78904,CH,de,,https://www.useagain.ch/de/gusseisenofen-mit-loch-78904,,oven,,,,"{'score': 0.1785471886396408, 'start': 0, 'end': 13, 'answer': 'Gusseisenofen'}","{'score': 0.046925392001867294, 'start': 35, 'end': 41, 'answer': ' 32 cm'}","{'score': 7.68890167819336e-05, 'start': 35, 'end': 41, 'answer': ' 32 cm'}",Peat,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units
83,843,843,Gusseisenofen mit Loch,,,,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Gusseisenofen mit Loch, Durchmesser 32 cm
inklusive Zubehör
Siehe Bild.
Dichtung bei den Türen muss ersetzt werden.",Metal,,,,,,,,2022-06-10,250.0,,,1970-01-01,250.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Zug, 6300",,useagain,79319,CH,de,,https://www.useagain.ch/de/gusseisenofen-mit-loch-79319,,oven,,,,"{'score': 0.43905627727508545, 'start': 0, 'end': 13, 'answer': 'Gusseisenofen'}","{'score': 0.2445850521326065, 'start': 35, 'end': 41, 'answer': ' 32 cm'}","{'score': 0.0011360092321410775, 'start': 35, 'end': 41, 'answer': ' 32 cm'}",Peat,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units
333,1125,1125,Bidet Laufen,used & cleaned,['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: Laufen
Material: Keramik
Farbe: weiss
Montageart: Wandmontage
Lochabstand für Montage: 19cm
Ablaufgarnitur mit Zugventil vorhanden (ohne Syphon)
Achtung: nur für Wandarmatur geeignet",Ceramic,62.0,36.0,37,,,,,2023-02-02,90.0,,,1970-01-01,90.0,1970-01-01 00:00:00.002,0.0,1.0,265.0,"Brügg, 2555",,useagain,77636,CH,de,unbenannt-3_%281%29_570x570.jpg,https://www.useagain.ch/de/bidet-laufen-77636,D09.05,bidet,,,,"{'score': 0.9760673642158508, 'start': 28, 'end': 36, 'answer': ' Keramik'}","{'score': 0.047551900148391724, 'start': 98, 'end': 103, 'answer': ' 19cm'}","{'score': 5.2177445468259975e-05, 'start': 165, 'end': 185, 'answer': ' nur für Wandarmatur'}",Pisé,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories
334,1126,1126,Bidet Laufen,used & cleaned,['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: Laufen
Material: Keramik
Farbe: Beige
Montageart: Wandmontage
Lochabstand für Montage: 20cm
Ablaufgarnitur mit Stöpsel vorhanden ohne Syphon
Auslöser für Stöpsel befindet sich auf der Seite des Bidet
Achtung: nur für Wandarmatur geeignet",Ceramic,60.0,37.0,37,,,,,2023-02-02,70.0,,,1970-01-01,70.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,77637,CH,de,unbenannt-1_%283%29_570x570.jpg,https://www.useagain.ch/de/bidet-laufen-77637,D09.05,bidet,,,,"{'score': 0.9460042119026184, 'start': 28, 'end': 36, 'answer': ' Keramik'}","{'score': 0.03495411574840546, 'start': 98, 'end': 103, 'answer': ' 20cm'}","{'score': 1.8803390048560686e-05, 'start': 220, 'end': 240, 'answer': ' nur für Wandarmatur'}",Pisé,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories
335,1127,1127,Bidet Laufen,used & cleaned,['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Bidet
Hersteller: Laufen
Material: Keramik
Farbe: Beige/Elfenbein
Montageart: Wandmontage
Lochabstand für Monntage: 21cm

Armatur
Hersteller: Similor
Einhebelmischer mit Zugventil
Ablaufgarnitur mit Stöpsel vorhanden (ohne Syphon)",Ceramic,60.0,35.0,"36,5",,,,,2023-02-02,140.0,,,1970-01-01,140.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,77638,CH,de,hauptbild_%281%29_570x570.jpg,https://www.useagain.ch/de/bidet-laufen-77638,D09.05,bidet,,,,"{'score': 0.9508686065673828, 'start': 34, 'end': 42, 'answer': ' Keramik'}","{'score': 0.01559155061841011, 'start': 115, 'end': 120, 'answer': ' 21cm'}","{'score': 4.588232968671946e-06, 'start': 115, 'end': 120, 'answer': ' 21cm'}",Pisé,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories
347,1140,1140,Bidet,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Stand-Bidet
Hersteller: Laufen
Hersteller Armatur: No Name
Farbe: Weiss
Mit Stöpsel
Mit Ablaufgarnitur
Höhe Armatur: 14 cm",Mixed,59.0,35.0,42,,,,,2023-02-02,140.0,,,1970-01-01,140.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,77626,CH,de,1_%28128%29_570x570.jpg,https://www.useagain.ch/de/bidet-77626,D09.05,bidet,,,,"{'score': 0.5344409346580505, 'start': 23, 'end': 30, 'answer': ' Laufen'}","{'score': 0.20868709683418274, 'start': 102, 'end': 122, 'answer': '\nHöhe Armatur: 14 cm'}","{'score': 2.1497286070371047e-05, 'start': 30, 'end': 50, 'answer': '\nHersteller Armatur:'}",Pisé,Bidets,Pr_40_20_06_11,"Wall, Barriers, Pannels","Covering, Finish",Headwall and swale inlet products
357,1150,1150,Einbauküche,"used, cleaned & tested",['G05.02'],Fitted kitchens,,Ausbau,Küchen & Gastronomie,Einbauküchen,"Einbauküche gemäss Bilder komplett zu verkaufen. Die Küche ist in guten Zustand wurde nur wenig benutzt. Die Elektrokomponenten sind alle von Miele.
Die Küche muss en block übernommen und selber ausgebaut werden",,,,,,,mixed,,,500.0,,,1970-01-01,500.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Wettingen, 5430",,useagain,90075,CH,de,front2_570x570.jpg,https://www.useagain.ch/de/einbaukueche-90075,G05.02,kitchen,,,,"{'score': 2.7348010007699486e-06, 'start': 163, 'end': 172, 'answer': ' en block'}","{'score': 4.3831409129779786e-05, 'start': 0, 'end': 11, 'answer': 'Einbauküche'}","{'score': 0.008700910955667496, 'start': 25, 'end': 34, 'answer': ' komplett'}",Encaustic,Bidets,Pr_40_20_06_11,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures
469,1281,1281,Garderobenschrank,,"['J01.01', 'J02.01']",Building furnishings,,Ausbau,Möbel & Einrichtungen,Einrichtungen,"Farbe: Grün
3 Abteile
Wo Kratzer oder fehlende Farbe vorhanden sind, ist Rost vorhanden.
Tiefe: 58 cm",Metal,,,,,,,,2022-06-22,100.0,,,1970-01-01,100.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Zug, 6300",,useagain,83145,CH,de,,https://www.useagain.ch/de/garderobenschrank-83145,J,wardrobe,,,,"{'score': 0.00043860424193553627, 'start': 74, 'end': 79, 'answer': ' Rost'}","{'score': 0.00041707640048116446, 'start': 90, 'end': 104, 'answer': '\r\nTiefe: 58 cm'}","{'score': 0.010629733093082905, 'start': 11, 'end': 22, 'answer': '\r\n3 Abteile'}",Sitka spruce,Bidets,Pr_40_20_06_11,Furnishings,Furnishings,Furnishings
