,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
165,935,935,Glaskeramikkochfeld Electrolux,mixed,,,,Gebäudetechnik & Sanitär,Elektro & Leuchten,Elektrogerät,"Baujahr: 2009
Energieeffizienz: keine Angaben
Garantie: 6 Monate
Hersteller: Electrolux
Montage: Einbau
Spannung: 3x 400V
Zustand: occasion/gebraucht

Artikelnr: 111829",Glass-ceramics,,,,,,,,2022-08-09,139.0,,,1970-01-01,139.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Münchenstein, 4142",,useagain,90298,CH,de,,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-gk56pcn-90298,,glass ceramic hob,,,,"{'score': 2.727801131641172e-07, 'start': 100, 'end': 107, 'answer': ' Einbau'}","{'score': 0.016211576759815216, 'start': 100, 'end': 107, 'answer': ' Einbau'}","{'score': 0.16218456625938416, 'start': 118, 'end': 126, 'answer': ' 3x 400V'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
678,1504,1504,Glaskeramik Electrolux,mixed,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,Produkte-Nr. 2511,Glass-ceramics,,,,,,,,2022-12-16,80.0,,,1970-01-01,80.0,1970-01-01 00:00:00.000,0.0,1.0,121.0,"Zürich, 8050",,useagain,82709,CH,de,2511_1_570x570.jpg,https://www.useagain.ch/de/glaskeramik-electrolux-82709,H03.05,glass ceramic hob,,,,"{'score': 0.0015985742211341858, 'start': 0, 'end': 17, 'answer': 'Produkte-Nr. 2511'}","{'score': 0.00019978760974481702, 'start': 12, 'end': 17, 'answer': ' 2511'}","{'score': 0.3720676302909851, 'start': 12, 'end': 17, 'answer': ' 2511'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
1218,2067,2067,Glaskeramikkochfeld Electrolux,like new,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: Electrolux
Garantie: ohne Garantie
Masse: H: 4.2 cm, B: 82.5 cm, T: 54.5 cm
Mängel: Gebrauchsspuren
Material: Glaskeramik
Zustand: occasion/gebraucht

Artikelnr:  111341",Glass-ceramics,54.0,82.0,"4,2",,,,,2022-10-03,129.0,,,1970-01-01,100.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,90706,CH,de,111341_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-gk80r.pl.3cn-90706,H03.05,glass ceramic hob,,,,"{'score': 0.9692842364311218, 'start': 121, 'end': 133, 'answer': ' Glaskeramik'}","{'score': 0.047676488757133484, 'start': 56, 'end': 87, 'answer': ' 4.2 cm, B: 82.5 cm, T: 54.5 cm'}","{'score': 0.006557007320225239, 'start': 56, 'end': 87, 'answer': ' 4.2 cm, B: 82.5 cm, T: 54.5 cm'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
1236,2087,2087,Glaskeramik Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Produkte-Nr.: 2754

Jahrgang 2001",Glass-ceramics,,55.0,76,,,,,2022-09-23,80.0,,,1970-01-01,80.0,1970-01-01 00:00:00.000,0.0,1.0,173.0,"Zürich, 8050",,useagain,90570,CH,de,2754_1_570x570.jpg,https://www.useagain.ch/de/glaskeramik-electrolux-90570,H03.05,glass ceramic hob,,,,"{'score': 0.0020887090358883142, 'start': 0, 'end': 18, 'answer': 'Produkte-Nr.: 2754'}","{'score': 0.00017458743241149932, 'start': 13, 'end': 18, 'answer': ' 2754'}","{'score': 0.39680972695350647, 'start': 13, 'end': 18, 'answer': ' 2754'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
1262,2113,2113,Glaskeramikkochfeld Elektrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: Elektrolux
Garantie: 6 Monate Garantie
Masse: H : 4cm /B : 55cm T: 51 cm
Mängel: Gebrauchsspuren
Material: Gemischt
Zustand: occasion/gebraucht

Artikelnr:  112369",Glass-ceramics,51.0,55.0,4,,,black,,2022-11-08,249.0,,,1970-01-01,249.0,1970-01-01 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91272,CH,de,112369_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-elektrolux-91272,H03.05,glass ceramic hob,,,,"{'score': 0.9809976816177368, 'start': 118, 'end': 127, 'answer': ' Gemischt'}","{'score': 0.056353967636823654, 'start': 75, 'end': 84, 'answer': ' T: 51 cm'}","{'score': 0.02249036729335785, 'start': 57, 'end': 75, 'answer': ' H : 4cm /B : 55cm'}",Spandrel glass,Electrochromic glass,Pr_25_71_33_27,Other,Other,Glass blocks and panels
1266,2117,2117,Glaskeramikkochfeld Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Garantie: 6 Monate
Hersteller: Electrolux
Spannung: 3x 400V
Zustand: occasion/gebraucht

Artikel Nr: 108157",Glass-ceramics,,,,,,mixed,,2022-10-17,99.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,90948,CH,de,108157_1_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-90948,H03.05,glass ceramic hob,,,,"{'score': 2.7940538416260097e-07, 'start': 68, 'end': 107, 'answer': ' occasion/gebraucht\n\nArtikel Nr: 108157'}","{'score': 0.00448151770979166, 'start': 51, 'end': 59, 'answer': ' 3x 400V'}","{'score': 0.2165672332048416, 'start': 51, 'end': 59, 'answer': ' 3x 400V'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
1267,2118,2118,Glaskeramikkochfeld Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Garantie: 6 Monate
Hersteller: Electrolux
Masse: H: 49 cm B: 77 cm T:5 cm
Spannung: 1x 400V
Zustand: occasion/gebraucht

Artikel Nr: 108161",Glass-ceramics,49.0,77.0,5,,,mixed,,2022-10-17,79.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,90949,CH,de,108161_1_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-90949,H03.05,glass ceramic hob,,,,"{'score': 9.353249765808869e-07, 'start': 132, 'end': 139, 'answer': ' 108161'}","{'score': 0.6347332000732422, 'start': 48, 'end': 73, 'answer': ' H: 49 cm B: 77 cm T:5 cm'}","{'score': 0.0027644115034490824, 'start': 83, 'end': 91, 'answer': ' 1x 400V'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
1269,2120,2120,Glaskeramikkochfeld Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Garantie: 6 Monate
Hersteller: Electrolux
Masse: H: 4 cm B: 77 cm T: 44 cm
Spannung: 1x 400V
Zustand: occasion/gebraucht

Artikel Nr: 109826",Glass-ceramics,44.0,77.0,44,,,,,2022-10-17,99.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,90951,CH,de,109826_1_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-90951,H03.05,glass ceramic hob,,,,"{'score': 1.0144788120669546e-06, 'start': 133, 'end': 140, 'answer': ' 109826'}","{'score': 0.7196364998817444, 'start': 48, 'end': 74, 'answer': ' H: 4 cm B: 77 cm T: 44 cm'}","{'score': 0.0015680480282753706, 'start': 84, 'end': 92, 'answer': ' 1x 400V'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
1680,2531,2531,Glaskeramik Electrolux,mixed,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,Produkte-Nr.: 2754,Glass-ceramics,,,,,,,,2022-09-23,80.0,,,1970-01-01,80.0,1970-01-01 00:00:00.000,0.0,1.0,28.0,"Zürich, 8050",,useagain,90571,CH,de,2754_1_%281%29_570x570.jpg,https://www.useagain.ch/de/glaskeramik-electrolux-90571,H03.05,glass ceramic hob,,,,"{'score': 0.004263715352863073, 'start': 0, 'end': 13, 'answer': 'Produkte-Nr.:'}","{'score': 0.0005320078344084322, 'start': 13, 'end': 18, 'answer': ' 2754'}","{'score': 0.6037190556526184, 'start': 13, 'end': 18, 'answer': ' 2754'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
1681,2532,2532,Glaskeramik Electrolux,,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,Produkte-Nr.: 2780,Glass-ceramics,,,,,,,,,80.0,,,1970-01-01,80.0,1970-01-01 00:00:00.000,0.0,1.0,28.0,"Zürich, 8050",,useagain,90869,CH,de,2780_2_570x570.jpg,https://www.useagain.ch/de/glaskeramik-electrolux-90869,H03.05,glass ceramic hob,,,,"{'score': 0.004034814424812794, 'start': 0, 'end': 18, 'answer': 'Produkte-Nr.: 2780'}","{'score': 0.000932057504542172, 'start': 13, 'end': 18, 'answer': ' 2780'}","{'score': 0.7642613053321838, 'start': 13, 'end': 18, 'answer': ' 2780'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
2943,4141,4141,Glaskeramikkochfeld Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Glaskeramikkochfeld Electrolux mit vier Kochfeldern.
400V
Aussenmasse:
H: 50.5cm
B: 57.5cm
T: 5cm",Glass-ceramics,50.0,57.0,5,,,,,2023-03-13,55.0,,,1970-01-01,55.0,1970-01-01 00:00:00.000,0.0,1.0,51.0,"Münchenstein, 4142",,useagain,92191,CH,de,112088_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-92191,H03.05,glass ceramic hob,,,,"{'score': 0.9652066826820374, 'start': 0, 'end': 19, 'answer': 'Glaskeramikkochfeld'}","{'score': 0.3244588077068329, 'start': 70, 'end': 97, 'answer': '\nH: 50.5cm\nB: 57.5cm\nT: 5cm'}","{'score': 0.40937140583992004, 'start': 34, 'end': 39, 'answer': ' vier'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
2972,4170,4170,"Electrolux Glaskeramikplatte , Set","used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Electrolux Glaskeramikplatte, Set mit weisser Bedieneinheit.",Glass-ceramics,55.0,51.0,4,,,,A,2023-03-20,99.0,,,1970-01-01,99.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Münchenstein, 4142",,useagain,92254,CH,de,112109_570x570.jpg,https://www.useagain.ch/de/electrolux-glaskeramikplatte-set-92254,H03.05,glass ceramic hob,,,,"{'score': 0.4464230239391327, 'start': 37, 'end': 45, 'answer': ' weisser'}","{'score': 0.0005682614864781499, 'start': 0, 'end': 29, 'answer': 'Electrolux Glaskeramikplatte,'}","{'score': 0.012950107455253601, 'start': 0, 'end': 60, 'answer': 'Electrolux Glaskeramikplatte, Set mit weisser Bedieneinheit.'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
3452,4681,4682,Glaskeramikkochfeld Electrolux,"gebraucht, gereinigt & geprüft",['H03.05'],,,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Typ: 55AA030X0
Baujahr: 2002
Mängel: Gebrauchsspuren
Bedienung: über den Backofen
Besonderheit: ohne Neutralleiter-Anschluss
Spannung: 1x 400V
Garantie: 6 Monate
muss von einem Fachmann installiert werden

Interne Artikelnummer: 112170",Mixed,49.0,53.0,4,,,,,2023-05-12,119.0,,,1970-01-01,119.0,2023-09-25 00:00:00.000,,0.0,35.0,"Münchenstein, 4142",,,92525,,,112170_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-92525,,,,,,"{'score': 4.799036560143577e-06, 'start': 4, 'end': 14, 'answer': ' 55AA030X0'}","{'score': 0.4102686941623688, 'start': 4, 'end': 14, 'answer': ' 55AA030X0'}","{'score': 0.0007934196037240326, 'start': 134, 'end': 142, 'answer': ' 1x 400V'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
3455,4684,4685,Glaskeramikkochfeld Electrolux,"gebraucht, gereinigt & geprüft",['H03.05'],,,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Typ: GK 80 L.PL.3 CN
Baujahr: 2006
Bedienung: über den Backofen
Mängel: Gebrauchsspuren
Spannung: 1x 400V
Garantie 6 Monate
muss von einem Fachmann installiert werden

Interne Artikelnummer: 111070",Mixed,49.0,77.0,4,,,,,2023-05-12,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.002,,0.0,35.0,"Münchenstein, 4142",,,92522,,,111070_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-92522,,,,,,"{'score': 1.9675966541399248e-05, 'start': 4, 'end': 20, 'answer': ' GK 80 L.PL.3 CN'}","{'score': 0.005044766701757908, 'start': 4, 'end': 20, 'answer': ' GK 80 L.PL.3 CN'}","{'score': 0.003337510861456394, 'start': 4, 'end': 20, 'answer': ' GK 80 L.PL.3 CN'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
3456,4685,4686,Glaskeramikkochfeld Electrolux,"gebraucht, gereinigt & geprüft",['H03.05'],,,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Typ: GK 80 R. PL.3CN
Baujahr: 2007
Mängel: Gebrauchsspuren
Bedienung: über den Backofen
Spannung: 1x400V
Garantie: 6 Monate
muss von einem Fachmann installiert werden

Interne Artikelnummer: 111069",Mixed,49.0,77.0,4,,,,,2023-05-12,150.0,,,1970-01-01,150.0,2023-09-25 00:00:00.000,,0.0,35.0,"Münchenstein, 4142",,,92521,,,111069_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-92521,,,,,,"{'score': 0.00047565018758177757, 'start': 4, 'end': 20, 'answer': ' GK 80 R. PL.3CN'}","{'score': 2.2291420464171097e-05, 'start': 4, 'end': 20, 'answer': ' GK 80 R. PL.3CN'}","{'score': 6.278135697357357e-05, 'start': 97, 'end': 104, 'answer': ' 1x400V'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
3457,4686,4687,Glaskeramikkochfeld Electrolux,"gebraucht, gereinigt & geprüft",['H03.05'],,,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Modell: GK78TSCN
Baujahr: 2018
Bedienung: am Ceranfeld
Spannung: 400V
Garantie: 6 Monate
Muss von einem Fachmann installiert werden

Interne Artikelnummer: 112056",Mixed,50.0,76.0,"4,7",,,schwarz,,2023-05-11,599.0,,,1970-01-01,599.0,2023-09-25 00:00:00.000,,0.0,35.0,"Münchenstein, 4142",,,92518,,,112056_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-electrolux-92518,,,,,,"{'score': 4.697228723671287e-05, 'start': 44, 'end': 54, 'answer': ' Ceranfeld'}","{'score': 2.421784301986918e-05, 'start': 88, 'end': 131, 'answer': '\nMuss von einem Fachmann installiert werden'}","{'score': 7.22321772173018e-07, 'start': 88, 'end': 162, 'answer': '\nMuss von einem Fachmann installiert werden\n\nInterne Artikelnummer: 112056'}",Wired glass,Electrochromic glass,Pr_25_71_33_27,Technical elements,Other,Glass blocks and panels
