,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
123,888,888,Kühl- & Gefrierschrank Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Produkte-Nr. 2694

Gerätenummer: 43100009
Typ: IK31110LI",Mixed,55.0,55.0,163,,,,,2022-06-21,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.000,0.0,1.0,,"Zürich, 8050",,useagain,90078,CH,de,2694_1_570x570.jpg,https://www.useagain.ch/de/kuehl-gefrierschrank-electrolux-90078,H03.05,refrigerator,,,,"{'score': 5.910640652473376e-07, 'start': 0, 'end': 17, 'answer': 'Produkte-Nr. 2694'}","{'score': 6.244284236345266e-07, 'start': 12, 'end': 17, 'answer': ' 2694'}","{'score': 0.0001315933041041717, 'start': 12, 'end': 17, 'answer': ' 2694'}",Thermoplastic elastomer resin,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
241,1022,1022,Kühl- & Gefrierschrank Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Gerätenummer: 5L500702
Typ: 660954",,,,,,,,,,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.000,0.0,1.0,15.0,"Zürich, 8050",,useagain,90082,CH,de,,https://www.useagain.ch/de/kuehl-gefrierschrank-electrolux-90082,H03.05,refrigerator,,,,"{'score': 0.0013968427665531635, 'start': 13, 'end': 22, 'answer': ' 5L500702'}","{'score': 0.0033745700493454933, 'start': 13, 'end': 22, 'answer': ' 5L500702'}","{'score': 0.7170310616493225, 'start': 13, 'end': 22, 'answer': ' 5L500702'}",Thermoplastic elastomer resin,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
490,1307,1307,Kühl- & Gefrierschrank Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Gerätenummer: 51101120
Typ: IK261BR",,,,,,,,,2022-06-21,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Zürich, 8050",,useagain,90079,CH,de,,https://www.useagain.ch/de/kuehl-gefrierschrank-electrolux-90079,H03.05,refrigerator,,,,"{'score': 0.0007776648853905499, 'start': 28, 'end': 36, 'answer': ' IK261BR'}","{'score': 1.318116392212687e-05, 'start': 22, 'end': 36, 'answer': '\r\nTyp: IK261BR'}","{'score': 1.7993233996094204e-05, 'start': 13, 'end': 22, 'answer': ' 51101120'}",Thermoplastic elastomer resin,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
603,1421,1421,Einbauküche mit Ofen und Kühlschrank,,['G05.02'],Fitted kitchens,,Ausbau,Küchen & Gastronomie,Einbauküchen,"Aufgrund von Umbau Arbeiten verkaufen wir unsere neuwertige Küchenzeile.
Waschbecken und Kühlschrank wurden nie benutzt und sind wie neu. 
Der Ofen ist ebenfalls wie neu und weisst keine Gebrauchsspuren auf.",,,,,,,white,,2022-07-13,500.0,,,1970-01-01,500.0,1970-01-01 00:00:00.000,0.0,1.0,184.0,"Appenzell, 9050",,useagain,90034,CH,de,img_11211_570x570.jpg,https://www.useagain.ch/de/einbaukueche-mit-ofen-und-kuehlschrank-90034,G05.02,refrigerator,,,,"{'score': 4.7284373749789665e-08, 'start': 128, 'end': 137, 'answer': ' wie neu.'}","{'score': 1.793472279132402e-06, 'start': 72, 'end': 137, 'answer': '\nWaschbecken und Kühlschrank wurden nie benutzt und sind wie neu.'}","{'score': 5.36749553248228e-07, 'start': 72, 'end': 137, 'answer': '\nWaschbecken und Kühlschrank wurden nie benutzt und sind wie neu.'}",Air-cooled steel slag,Catering refrigerators,Pr_40_70_31_12,"Roof, Slabs, Stairs",Other,Space heating and cooling products
765,1595,1595,: grosser Getränkekühler,used & cleaned,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,roter Getränke- oder Verkaufskühler in top-Form.,Mixed,,,,,,,,,1100.0,,,1970-01-01,1100.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"kreuzlingen, 8280",,useagain,76978,CH,de,img_0678_570x570.jpg,https://www.useagain.ch/de/top-grosser-getraenkekuehler-76978,H03.05,refrigerator,,,,"{'score': 0.30995309352874756, 'start': 0, 'end': 5, 'answer': 'roter'}","{'score': 5.582009521276632e-07, 'start': 0, 'end': 48, 'answer': 'roter Getränke- oder Verkaufskühler in top-Form.'}","{'score': 1.1345814243668428e-07, 'start': 0, 'end': 48, 'answer': 'roter Getränke- oder Verkaufskühler in top-Form.'}",Air-cooled steel slag,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
807,1638,1638,Kühl- & Gefrierschrank Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Produkte-Nr. 2699

Jahrgang: 2006",Mixed,52.0,55.0,152,,,,,2022-06-21,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.002,0.0,1.0,265.0,"Zürich, 8050",,useagain,90083,CH,de,2699_1_570x570.jpg,https://www.useagain.ch/de/kuehl-gefrierschrank-electrolux-90083,H03.05,refrigerator,,,,"{'score': 0.0031342182774096727, 'start': 12, 'end': 17, 'answer': ' 2699'}","{'score': 0.00023009216238278896, 'start': 12, 'end': 17, 'answer': ' 2699'}","{'score': 0.28559595346450806, 'start': 12, 'end': 17, 'answer': ' 2699'}",Thermoplastic elastomer resin,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
926,1759,1759,Kühl- & Gefrierschrank Elektrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,Produkte-Nr. 2459,Mixed,58.0,54.0,153,,,,,2022-12-16,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.002,0.0,1.0,265.0,"Zürich, 8050",,useagain,82436,CH,de,2459_570x570.jpg,https://www.useagain.ch/de/kuehl-gefrierschrank-elektrolux-82436,H03.05,refrigerator,,,,"{'score': 0.0017986549064517021, 'start': 12, 'end': 17, 'answer': ' 2459'}","{'score': 0.00016220405814237893, 'start': 12, 'end': 17, 'answer': ' 2459'}","{'score': 0.41119492053985596, 'start': 12, 'end': 17, 'answer': ' 2459'}",Thermoplastic elastomer resin,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
1541,2392,2392,Kühlschrank Primotecq,mixed,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Baujahr: 2011
Energieeffizienz: keine Angaben
Garantie: 6 Monate Garantie
Masse: H: 85 cm, B: 55 cm, T: 56 cm
Hersteller: Primotecq
Montage: Freistehend
Spannung: 230V
Zustand: occasion/gebraucht

Artikelnr: 112242",,,,,,,,,2022-09-27,129.0,,,1970-01-01,129.0,1970-01-01 00:00:00.000,0.0,1.0,14.0,"Münchenstein, 4142",,useagain,90598,CH,de,112242_570x570.jpg,https://www.useagain.ch/de/kuehlschrank-primotecq-ks-118.1-ib-90598,H03.05,refrigerator,,,,"{'score': 0.004178775940090418, 'start': 121, 'end': 131, 'answer': ' Primotecq'}","{'score': 0.8737766742706299, 'start': 80, 'end': 109, 'answer': ' H: 85 cm, B: 55 cm, T: 56 cm'}","{'score': 0.286831259727478, 'start': 80, 'end': 109, 'answer': ' H: 85 cm, B: 55 cm, T: 56 cm'}",Lignite,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
2170,3027,3027,Gastro Kühlschrank,mixed,"['H03.01', 'H03.02', 'H03.03', 'H03.04', 'H03.05']",Catering kitchens,,Ausbau,Küchen & Gastronomie,Gastroküche & Gastroartikel,"Marke : Electrolux
Modell : R04PVF4
Baujahr: 2011
Nutzinhalt: 400 L
Aussenverkleidung in CNS.
Innenraum aus weissem Polystyrene mit runden Ecken und 45 mm Isolation (FCKW-Frei).
Merkmale: Umluftkühlung, Temp.bereich -0Â°C bis +10Â°C,  Digitale Steuerung
Kein Schlüssel vorhanden
Anschluss: 230V
Zustand: Aussenseite mit Beulen und Kratzer, Ablagegitter teils mit Rostflecken, Dichtungsgummi unten einwenig lose, Gerät wurde getestet und funktioniert jedoch ohne Probleme.",,,,,,,,,2022-12-15,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.000,0.0,1.0,1.0,"Brügg, 2555",,useagain,91530,CH,de,1_%28306%29_570x570.jpg,https://www.useagain.ch/de/gastro-kuehlschrank-91530,H03,refrigerator,,,,"{'score': 0.02507200837135315, 'start': 115, 'end': 127, 'answer': ' Polystyrene'}","{'score': 0.0018627701792865992, 'start': 61, 'end': 67, 'answer': ' 400 L'}","{'score': 0.949628472328186, 'start': 61, 'end': 67, 'answer': ' 400 L'}",Gas,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
2181,3038,3038,Kühl- & Gefrierschrank Electrolux,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Produkte-Nr. 2692

Gerätenummer: 515 000164
Typ: EKI22-L",Mixed,51.0,55.0,150,,,,,2022-06-21,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.002,0.0,1.0,144.0,"Zürich, 8050",,useagain,90076,CH,de,2692_1_570x570.jpg,https://www.useagain.ch/de/kuehl-gefrierschrank-electrolux-90076,H03.05,refrigerator,,,,"{'score': 1.5841529830140644e-06, 'start': 12, 'end': 17, 'answer': ' 2692'}","{'score': 1.1286305380053818e-05, 'start': 48, 'end': 56, 'answer': ' EKI22-L'}","{'score': 0.0002567140036262572, 'start': 12, 'end': 17, 'answer': ' 2692'}",Thermoplastic elastomer resin,Catering refrigerators,Pr_40_70_31_12,Other,Other,Space heating and cooling products
