,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
75,835,835,Zementfliesen,like new,"['G02.02', 'G03.02']",Building fit-out,,Ausbau,Boden - & Wandbeläge,Keramikbeläge,"Marokkanische Zementfliesen
Mosaic del Sur
Hexagonal
dreifarbig (beige, braun, blau)
20cm breit
50ms
originalverpackt auf Paletten
80.00 / m2",Ceramic,1.0,20.0,23,,,,,,4000.0,,,1970-01-01,4000.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,81797,CH,de,bildschirmfoto-2021-07-23-um-14.31.44_570x570.png,https://www.useagain.ch/de/zementfliesen-81797,G,tiles,,,,"{'score': 0.4784103035926819, 'start': 13, 'end': 27, 'answer': ' Zementfliesen'}","{'score': 0.6194486618041992, 'start': 84, 'end': 95, 'answer': '\n20cm breit'}","{'score': 0.5686761140823364, 'start': 130, 'end': 141, 'answer': '\n80.00 / m2'}",Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
109,872,872,Restposten Bodenfliesen,like new,"['G02.02', 'G03.02']",Building fit-out,,Ausbau,Boden - & Wandbeläge,Keramikbeläge,"Hersteller: Ganz Baukeramik Embrach
Material: Keramik
Muster: gepunktet
Farbe: grau
Format: quadratisch
Masse: B 30cm x T 30cm x H 0.8cm
Gesamtfläche: 1.35mÂ²
Stückzahl: 15",Stone,30.0,30.0,"0,8",,,,,2023-02-01,20.0,,,1970-01-01,20.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,76512,CH,de,1_%28133%29_570x570.jpg,https://www.useagain.ch/de/restposten-bodenfliesen-76512,G,floor tiles,,,,"{'score': 0.96506267786026, 'start': 45, 'end': 53, 'answer': ' Keramik'}","{'score': 0.8014964461326599, 'start': 110, 'end': 136, 'answer': ' B 30cm x T 30cm x H 0.8cm'}","{'score': 0.9586371183395386, 'start': 169, 'end': 172, 'answer': ' 15'}",Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units
111,874,874,Pumpengruppe Grundfos,like new,"['D05.04', 'D06.04', 'D10.01', 'D10.02', 'D10.03', 'D10.04', 'D10.05', 'Sonstiges']",Gas installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Zubehör,Neu,,,,,,,,,2022-06-24,600.0,,,1970-01-01,600.0,1970-01-01 00:00:00.000,0.0,1.0,92.0,"Bad Ragaz, 7310",,useagain,90101,CH,de,8b2c4574-0348-4c58-9dc5-38b39f364183_570x570.png,https://www.useagain.ch/de/pumpengruppe-grundfos-90101,D10,,,,,"{'score': 0.7339943647384644, 'start': 0, 'end': 3, 'answer': 'Neu'}","{'score': 0.057152409106492996, 'start': 0, 'end': 3, 'answer': 'Neu'}","{'score': 0.1777939349412918, 'start': 0, 'end': 3, 'answer': 'Neu'}",Grog,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings"
135,900,900,Restposten Bodenfliesen,used & cleaned,"['G02.02', 'G03.02']",Building fit-out,,Ausbau,Boden - & Wandbeläge,Keramikbeläge,"Vertrieb: Ganz Baukeramik Embrach
Herstellerland: Portugal
Material: Keramik
Farbe: Grau
Form: quadratisch
Stückzahl: 48
Masse: B 30cm x T 30cm x H 0.8cm
Gesamtfläche: 4.32mÂ²",Stone,30.0,30.0,"0,8",,,,,2023-02-01,40.0,,,1970-01-01,40.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,76516,CH,de,1_%28131%29_570x570.jpg,https://www.useagain.ch/de/restposten-bodenfliesen-76516,G,floor tiles,,,,"{'score': 0.9800841808319092, 'start': 68, 'end': 76, 'answer': ' Keramik'}","{'score': 0.8185267448425293, 'start': 127, 'end': 153, 'answer': ' B 30cm x T 30cm x H 0.8cm'}","{'score': 0.9647159576416016, 'start': 117, 'end': 120, 'answer': ' 48'}",Gravel,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units
245,1026,1026,Granitabdeckung,used & cleaned,['G05.02'],Fitted kitchens,,Ausbau,Küchen & Gastronomie,Spülen,"gut erhaltene Granitabdeckung (""Virginia Mist"") mit CNS Spüle (Eisinger EPX 654 99 mit Stösselventil) von 2003 
(ohne Amatur);
L:220cm (nur der Teil gemessen ohne Einschnitt)
Bitte beachten Sie, dass die Abdeckung in unserem separaten Lager steht und wir mind. 1 Tag Vorlauf benötigen, um sie hierher in den Laden zu holen",,60.0,265.0,,,,,,,450.0,,,1970-01-01,450.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,78165,CH,de,20190320_162757_%281%29_570x570.jpg,https://www.useagain.ch/de/granitabdeckung-78165,G05.02,,,,,"{'score': 0.0890740305185318, 'start': 13, 'end': 29, 'answer': ' Granitabdeckung'}","{'score': 0.1340736746788025, 'start': 126, 'end': 134, 'answer': '\nL:220cm'}","{'score': 8.08862841950031e-06, 'start': 126, 'end': 134, 'answer': '\nL:220cm'}",Granule,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
303,1092,1092,Dunstabzug/Dampfabzug,mixed,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: V-Zug
Model: DW-RG9
Farbe: Chrom mit Glas
Montageart: Wandmontage
Filter: Metall-Fettfilter mit gebrauchsspuren
Lüfterart: Abluft
Licht: 2x 20W/12v
Anschluss: 230 V

Höhe mit BEIDEN Chromabdekungen gemessen!",,,,,,,,,,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Brügg, 2555",,useagain,82411,CH,de,,https://www.useagain.ch/de/dunstabzug-dampfabzug-82411,H03.05,cooker hood,,,,"{'score': 0.3328920304775238, 'start': 40, 'end': 46, 'answer': ' Chrom'}","{'score': 0.030855810269713402, 'start': 185, 'end': 218, 'answer': '\r\nHöhe mit BEIDEN Chromabdekungen'}","{'score': 0.00032054411713033915, 'start': 154, 'end': 165, 'answer': ' 2x 20W/12v'}",Silt,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish",Space heating and cooling products
311,1100,1100,Fenstergitter Schmiedeisen,,"['C01.01', 'E02.01', 'G04.01', 'G04.02', 'Sonstiges']",Ceiling coverings,,Gebäudehülle & Konstruktion,Konstruktion & Dächer,Zubehör,"Fenstergitter, Feuerverzinkt, Mass oben + 25 cm für Verzierung. 2 Stück 113x166cm 2 Stück 120x175cm  rechteckig",Metal,,,,,,,,2022-05-26,40.0,,,1970-01-01,40.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Teufen AR, 9053",,useagain,78508,CH,de,,https://www.useagain.ch/de/fenstergitter-schmiedeisen-78508,G04,window bars,,,,"{'score': 0.9102127552032471, 'start': 14, 'end': 29, 'answer': ' Feuerverzinkt,'}","{'score': 0.2519775927066803, 'start': 71, 'end': 81, 'answer': ' 113x166cm'}","{'score': 0.18635502457618713, 'start': 63, 'end': 81, 'answer': ' 2 Stück 113x166cm'}",Lignite,Grommets,Pr_20_29_60_34,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
326,1117,1117,mm Gummischrotmatten,"used, cleaned & tested","['E01.01', 'E01.02', 'E01.03', 'E02.01', 'E02.02', 'E02.03', 'E02.04', 'E02.05', 'F01.01', 'J03.01', 'J03.02', 'Sonstiges']",External wall cladding above ground,,Baustoffe & Werkzeuge,Baustoffe & Werkzeuge,Baustoffe,"11 Stück Gummischrotmatten
1.25m x 8m x 8 mm
11 Stück, Alle oder Einzeln
Neupreis CHF 157.- / Stück
Solange Vorrat reicht
CHF 98.- / Stück

Hergestellt aus PUR-gebundenen Gummigranulaten und -fasern
Kältebeständigkeit bis -40Â°C
Wärmebeständigkeit bis 120Â°C",Plastic,0.0,125.0,800,,,,,,98.0,,,1970-01-01,98.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Adligenswil, 6043",,useagain,83151,CH,de,2022-03-21-%289%29_570x570.jpg,https://www.useagain.ch/de/8-mm-gummischrotmatten-83151,E02,,,,,"{'score': 0.669477105140686, 'start': 155, 'end': 198, 'answer': ' PUR-gebundenen Gummigranulaten und -fasern'}","{'score': 0.5058992505073547, 'start': 26, 'end': 44, 'answer': '\n1.25m x 8m x 8 mm'}","{'score': 0.4697190821170807, 'start': 0, 'end': 8, 'answer': '11 Stück'}",Rubber,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Covering, Finish",Trim products
365,1159,1159,Granitabdeckung,used & cleaned,['G05.02'],Fitted kitchens,,Ausbau,Küchen & Gastronomie,Einbauküchen,"gut erhaltene Granitabdeckung ohne Glaskeramik und ohne Spüle ( beides haben wir allenfalls bei beadrf an lager), ist geteilt bei Glaskeramik: li 17,5cm / Ausschnitt für Becken: 100cm/ 50,5cm ( total L: 168cm); re: Ausschnitt für Glaskeramik: 57,5cm/ 57cm ( total 114,5)
Gesamtlänge: 283cm 
aus der selben Küche gibt es noch den Granit von der Theke u die obere Ablage ( s letzte 2 Fotos bzw nächstes Angebot)",,60.0,283.0,3,,,,,,180.0,,,1970-01-01,180.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,82160,CH,de,20211011_114231_570x570.jpg,https://www.useagain.ch/de/granitabdeckung-82160,G05.02,,,,,"{'score': 0.16884298622608185, 'start': 13, 'end': 29, 'answer': ' Granitabdeckung'}","{'score': 0.00013746332842856646, 'start': 270, 'end': 289, 'answer': '\nGesamtlänge: 283cm'}","{'score': 1.7487983541286667e-06, 'start': 263, 'end': 270, 'answer': ' 114,5)'}",Granule,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
394,1203,1203,Fenster -Flügelig,used,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"Artikelnr: 90013

Rahmenprofil: Kunststoff
Farbe: weiss
Anschlag: Drehbar ohne Stulp
Verglasung: 2-fach
Montagelöcher vorhanden
Zustand: Allgm.Gebrauchsspuren
Rahmenmass: B 113.5cm x H 92.5cm x T/D 5.8cm
Lichtmass: B 97.5cm x H 73cm
ohne Wetterschenkel
Fenstergriff mit Schloss, jedoch ohne Schlüssel",,,,,,,,,2022-05-30,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Brügg, 2555",,useagain,90013,CH,de,,https://www.useagain.ch/de/fenster-2-fluegelig-90013,,double leaf window,,,,"{'score': 0.9732182025909424, 'start': 33, 'end': 44, 'answer': ' Kunststoff'}","{'score': 0.02858646959066391, 'start': 178, 'end': 199, 'answer': ' B 113.5cm x H 92.5cm'}","{'score': 0.0005526607856154442, 'start': 165, 'end': 178, 'answer': '\r\nRahmenmass:'}",Lignite,Grommets,Pr_20_29_60_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
