,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
101,864,864,Wannenarmatur bodenstehend,,['D08.05'],"Water: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"hansgrohe Axor Starck 2-Griff 

Besteht aus: 2-Griff Wannenmischer bodenstehend, Stabhandbrause, Brauseschlauch, Brausehalter
Ausladung 140 mm
Anschlussart: Grundkörper
Strahlart Armatur: Normalstrahl
Strahlart Handbrause: Rain, Mono
Durchflussmenge bei 3 bar: 20 l/min
Durchfluss für Wanneneinlauf bei 3 bar: 20 l/min
Durchfluss für Handbrause bei 3 bar: 9 l/min
Keramikventile heiss/ kalt 180Â°
Umsteller mit automatischer Rückstellung
Rückflussverhinderer
für Durchlauferhitzer geeignet
Anschlussgrösse: DN15
mit Platte/Rosetten
Bestehend aus
Metalleffekt Brauseschlauch 1,25 m 
Stabhandbrause 2jet 
Korpus aus Metall verchromt

(Fehlen 5 Schrauben 97670000 (M10x35) SW 8 mm)
Montageanleitung in PDF-Format.",Plastic,,,,,,,,2022-06-15,350.0,,,1970-01-01,350.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Zug, 6300",,useagain,80965,CH,de,,https://www.useagain.ch/de/wannenarmatur-bodenstehend-80965,D08.05,bathtub,,,,"{'score': 0.0957055613398552, 'start': 561, 'end': 575, 'answer': '\r\nMetalleffekt'}","{'score': 0.0016999372746795416, 'start': 502, 'end': 546, 'answer': '\r\nAnschlussgrösse: DN15\r\nmit Platte/Rosetten'}","{'score': 0.0028072362765669823, 'start': 590, 'end': 597, 'answer': ' 1,25 m'}",Sitka spruce,Baths,Pr_40_20_06_08,Furnishings,Furnishings,Sanitary fittings and accessories
801,1632,1632,Badewanne mit Armatur,used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Stahl-Badewanne SANEO-MILO, 170x70cm, wenig gebraucht, gut gepflegt 
Bademischer SWAP verchromt 

Muss am 11.11. oder 12.11.abgeholt werden.",,,,,,,,,,30.0,,,1970-01-01,30.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,80483,CH,de,dsc01151_570x570.jpg,https://www.useagain.ch/de/badewanne-mit-armatur-80483,J01.02,bathtub,,,,"{'score': 0.9492236375808716, 'start': 0, 'end': 15, 'answer': 'Stahl-Badewanne'}","{'score': 0.8404931426048279, 'start': 27, 'end': 37, 'answer': ' 170x70cm,'}","{'score': 0.29333820939064026, 'start': 27, 'end': 37, 'answer': ' 170x70cm,'}",Water,Baths,Pr_40_20_06_08,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
887,1720,1720,Bademischer und Badewanne,used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Bademisher AXOR Philippe Starck 1/2"" AD 153 - verchromt
Ohne Handbrause ohne schlauch - CHF 200
Badewanne Kaldwei Sandlux 170 x 75cm Stahl - CHF 100
Einzelteilen können separat verkauft werden.",Metal,,,,,,,,,300.0,,,1970-01-01,300.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Rüschlikon, 8803",,useagain,78398,CH,de,img_3130_570x570.jpg,https://www.useagain.ch/de/bademischer-axor-und-badewanne-78398,J01.02,bathtub,,,,"{'score': 0.4146903157234192, 'start': 132, 'end': 138, 'answer': ' Stahl'}","{'score': 0.15697908401489258, 'start': 121, 'end': 132, 'answer': ' 170 x 75cm'}","{'score': 0.0012262716190889478, 'start': 144, 'end': 148, 'answer': ' 100'}",Water,Baths,Pr_40_20_06_08,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
995,1837,1837,Badewanne weiss,like new,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Farbe: weiss
Material: Kunststoff (möglicherweise Fiberglas)",Plastic,169.0,74.0,37,,,,,2022-06-15,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,271.0,"Zug, 6300",,useagain,81956,CH,de,sam_8433_570x570.jpg,https://www.useagain.ch/de/badewanne-weiss-81956,J01.02,bathtub,,,,"{'score': 0.9315046668052673, 'start': 22, 'end': 33, 'answer': ' Kunststoff'}","{'score': 1.824641731218435e-05, 'start': 6, 'end': 12, 'answer': ' weiss'}","{'score': 9.127716111834161e-06, 'start': 6, 'end': 12, 'answer': ' weiss'}",Sitka spruce,Baths,Pr_40_20_06_08,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
2184,3041,3041,Badewanne Laufen,like new,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Badewanne Mimo Laufen 140 x 80 cm.
Inkl. Montagematerial. Ohne Armaturen.
Die Wanne hat einen kleinen Kratzer oben an der Schürze. (siehe Foto)",Plastic,,,,,,white,A,,325.0,,,1970-01-01,325.0,1970-01-01 00:00:00.000,0.0,1.0,144.0,"Himmelried, 4204",,useagain,91534,CH,de,bad11_570x570.jpg,https://www.useagain.ch/de/badewanne-laufen-91534,J01.02,bathtub,,,,"{'score': 0.01993854157626629, 'start': 40, 'end': 57, 'answer': ' Montagematerial.'}","{'score': 0.8636963963508606, 'start': 21, 'end': 34, 'answer': ' 140 x 80 cm.'}","{'score': 0.36770468950271606, 'start': 21, 'end': 34, 'answer': ' 140 x 80 cm.'}",Water,Baths,Pr_40_20_06_08,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
2502,3685,3685,Freistehende Badewanne Schmidlin,like new,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Sehr hochwertige Badewanne. Wie neu, keine ersichtliche Gebrauchsspuren.

Mass: 180 x 90 x 45 (Gesamthöhe der Wanne aber 57.5 cm).

Gewicht 105 kg,

Produktdatenblatt/Massskizze:

https://www.schmidlin.ch/products/badewannen/freistehende-badewannen/schmidlin-viva-shape.html

Zum Abholen in Thalwil, ZH

Listenpreis 7'884 CHF

Bademischer im Foto inbegriffen",Steel,180.0,90.0,"57,5",,105,white,,2023-04-01,3500.0,,,1970-01-01,1500.0,2023-09-25 00:00:00.000,-500.0,1.0,90.0,"Thalwil, 8800",,useagain,91813,CH,de,badewanne6_570x570.jpg,https://www.useagain.ch/de/freistehende-badewanne-schmidlin-viva-shape-91813,J01.02,bathtub,,,,"{'score': 0.012509839609265327, 'start': 36, 'end': 72, 'answer': ' keine ersichtliche Gebrauchsspuren.'}","{'score': 0.9456589221954346, 'start': 79, 'end': 93, 'answer': ' 180 x 90 x 45'}","{'score': 8.189336222130805e-05, 'start': 315, 'end': 325, 'answer': "" 7'884 CHF""}",Lignite,Baths,Pr_40_20_06_08,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
2685,3869,3869,Badewannearmaturen,"used, cleaned & tested",['D08.05'],"Water: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"Masse: H: 12cm B: 30cm T: 11cm 
Material: Edelstahl
Garantie: ohne Garantie
Mängel: ohne Mängel
Zustand: occasion/gebraucht

Artikel Nr: 112079",Steel,11.0,30.0,12,,,,,2023-03-10,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.002,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,92183,CH,de,112079_570x570.jpg,https://www.useagain.ch/de/badewannearmaturen-92183,D08.05,bathtub,,,,"{'score': 0.9841954708099365, 'start': 41, 'end': 51, 'answer': ' Edelstahl'}","{'score': 0.6082539558410645, 'start': 6, 'end': 30, 'answer': ' H: 12cm B: 30cm T: 11cm'}","{'score': 0.0016088717384263873, 'start': 136, 'end': 143, 'answer': ' 112079'}",Sitka spruce,Baths,Pr_40_20_06_08,Furnishings,Furnishings,Sanitary fittings and accessories
2705,3889,3889,Duschwand für Badewanne,"used, cleaned & tested",['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,Zubehör,"Masse: H: 143.5 cm B: 141cm T: 4cm
Lochabstand: 121.5cm
Garantie: ohne Garantie
Mängel: ohne Mängel
Zustand: occasion/gebraucht

Artikel Nr: 111918",,4.0,141.0,"143,5",,,,,2023-02-22,25.0,,,1970-01-01,25.0,2023-09-25 00:00:00.000,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,92010,CH,de,111918_570x570.jpg,https://www.useagain.ch/de/duschwand-fuer-badewanne-92010,,shower,,,,"{'score': 1.2406439054757357e-05, 'start': 128, 'end': 147, 'answer': '\nArtikel Nr: 111918'}","{'score': 0.31619197130203247, 'start': 6, 'end': 34, 'answer': ' H: 143.5 cm B: 141cm T: 4cm'}","{'score': 0.004024019930511713, 'start': 0, 'end': 6, 'answer': 'Masse:'}",Sitka spruce,Baths,Pr_40_20_06_08,Other,Other,Sanitary fittings and accessories
3299,4510,4510,Badewanne x,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Hersteller: unbekannt
Material: Stahl-Email
Farbe: weiss
Ablaufposition: Fuss-Ablauf
Ohne Montagematerial (Träger, Fussgestell, usw.)
Zustand: Sehr gut",Mixed,180.0,80.0,"43,5",,,white,,2023-05-04,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.002,0.0,1.0,0.0,"Brügg, 2555",,useagain,92480,CH,de,1_%28388%29_570x570.jpg,https://www.useagain.ch/de/badewanne-180x80-92480,J01.02,bathtub,,,,"{'score': 0.9899508953094482, 'start': 31, 'end': 43, 'answer': ' Stahl-Email'}","{'score': 0.0007833117851987481, 'start': 72, 'end': 84, 'answer': ' Fuss-Ablauf'}","{'score': 4.499700662563555e-05, 'start': 11, 'end': 21, 'answer': ' unbekannt'}",Water,Baths,Pr_40_20_06_08,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
3731,4987,4988,Badewanne freistehend,used & cleaned,['J01.02'],Use-specific furniture,Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Modell: Hoesch Aviva
2 Platz
Nutzinhalt: 270l

Art.Nr. 112985",,180.0,118.0,60,,,white,,2023-07-06,,,,,1250.0,1970-01-01 00:00:00.002,,0.0,,"Münchenstein, 4142",,useagain,92869,CH,de,112985_570x570.jpg,https://www.useagain.ch/de/badewanne-freistehend-92869,J01.02,bathtub,1250.0,,,"{'score': 0.005785888060927391, 'start': 54, 'end': 61, 'answer': ' 112985'}","{'score': 0.3381468951702118, 'start': 40, 'end': 45, 'answer': ' 270l'}","{'score': 0.9334006905555725, 'start': 40, 'end': 45, 'answer': ' 270l'}",Water,Baths,Pr_40_20_06_08,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
