,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
404,1213,1213,Holzfenster,mixed,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"mit Rahmen
Sprossenfenster
3-fach Verglasung
ohne Fenstergriffe",Wood,,,,,,,,,250.0,,,1970-01-01,250.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Zürich, 8050",,useagain,82437,CH,de,,https://www.useagain.ch/de/holzfenster-82437,,window,,,,"{'score': 2.4377366571570747e-05, 'start': 27, 'end': 46, 'answer': '\r\n3-fach Verglasung'}","{'score': 0.00010488371481187642, 'start': 0, 'end': 27, 'answer': 'mit Rahmen\r\nSprossenfenster'}","{'score': 2.979187593155075e-05, 'start': 27, 'end': 35, 'answer': '\r\n3-fach'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
562,1379,1379,Fensterläden aus Holz mit Fries,used & cleaned,['E03.04'],"Sunshading, weather protection",,Gebäudehülle & Konstruktion,Fenster,Läden & Storen,"Fensterläden aus Lärchenholz gefalzt. Aus dem Jahr 1945, 2015 vollständig repariert und neu gestrichen.",Wood,,75.0,105,,,,,,100.0,,,1970-01-01,100.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,80159,CH,de,fensterlanden-haus2_570x570.jpg,https://www.useagain.ch/de/fensterlaeden-aus-holz-mit-fries-80159,E03.04,window,,,,"{'score': 0.9291050434112549, 'start': 16, 'end': 28, 'answer': ' Lärchenholz'}","{'score': 5.348526428861078e-06, 'start': 0, 'end': 28, 'answer': 'Fensterläden aus Lärchenholz'}","{'score': 1.2266216344869463e-06, 'start': 0, 'end': 56, 'answer': 'Fensterläden aus Lärchenholz gefalzt. Aus dem Jahr 1945,'}",Wood,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates","Floor plates, gratings and edgings"
623,1442,1442,Altes Holzfenster,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Rahmenprofil: Holz
Verglasung: 2-Fach
Anschlag: Rechts, nur drehbar
Sprossen: Innen-/Aussenseite
Wetterschenkel und Montagelöcher vorhanden
Zustand: Allgemeine Gebrauchsspuren, Schraubenlöcher im Rechtenflügel, sowie im Rahmen unten Rechts (siehe Foto)

Rahmenmass: B 113cm x H 169.2cm x T/D 5cm
Lichtmass: B 95.5cm x H 153cm",Mixed,5.0,113.0,"169,2",,,,,2022-09-17,99.0,,,1970-01-01,99.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,83045,CH,de,_dsc7563_570x570.jpg,https://www.useagain.ch/de/altes-holzfenster-83045,E03.01,window,,,,"{'score': 0.8444929718971252, 'start': 13, 'end': 18, 'answer': ' Holz'}","{'score': 0.046416133642196655, 'start': 267, 'end': 295, 'answer': ' 113cm x H 169.2cm x T/D 5cm'}","{'score': 6.144625513115898e-05, 'start': 253, 'end': 265, 'answer': '\nRahmenmass:'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
642,1461,1461,Holzfenster mit Doppelverglasung,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"12 Holzfenster (116 cm * 48 cm) mit Doppelverglasung, Dreh/Kipp. 7 Fensterrahmen (130 cm * 104 cm). Guter Zustand. An Lager, sofort lieferbar. Preis pro Doppelfenster ohne Rahmen.",Wood,,48.0,116,,,,,,150.0,,,1970-01-01,150.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Linthal, 8783",,useagain,79080,CH,de,rl-doppelfenster_570x570.jpg,https://www.useagain.ch/de/holzfenster-mit-doppelverglasung-79080,E03.01,window,,,,"{'score': 0.5531845688819885, 'start': 2, 'end': 14, 'answer': ' Holzfenster'}","{'score': 0.04241136088967323, 'start': 14, 'end': 31, 'answer': ' (116 cm * 48 cm)'}","{'score': 0.004440853837877512, 'start': 0, 'end': 2, 'answer': '12'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
1593,2444,2444,Fenster mit Holzrahmen,"used, cleaned & tested",['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 112.5 cm, B: 88.5 cm, T: 2 cm 
Mängel: Gebrauchsspuren
Material: Holz
Zustand: occasion/gebraucht

Artikel Nr: 111379",Wood,,,,,,,,2022-10-04,55.0,,,1970-01-01,55.0,1970-01-01 00:00:00.000,0.0,1.0,12.0,"Münchenstein, 4142",,useagain,90741,CH,de,111379_570x570.jpg,https://www.useagain.ch/de/fenster-mit-holzrahmen-90741,,window,,,,"{'score': 0.9863308072090149, 'start': 124, 'end': 129, 'answer': ' Holz'}","{'score': 0.11538655310869217, 'start': 59, 'end': 89, 'answer': ' 112.5 cm, B: 88.5 cm, T: 2 cm'}","{'score': 0.039875153452157974, 'start': 59, 'end': 89, 'answer': ' 112.5 cm, B: 88.5 cm, T: 2 cm'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
1620,2471,2471,Holzfenster zweiflügelig,"used, cleaned & tested",['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 171 cm B: 120 cm T: 9 cm
Mängel: mittlere Mängel
Material: Eiche
Spezifikation: doppelt verglast
Zustand: occasion/gebraucht

Artikel Nr: 110668",Wood,,,,,,,,2022-10-24,169.0,,,1970-01-01,169.0,1970-01-01 00:00:00.000,0.0,1.0,29.0,"Münchenstein, 4142",,useagain,91163,CH,de,110668_570x570.jpg,https://www.useagain.ch/de/holzfenster-zweifluegelig-91163,,double leaf window,,,,"{'score': 0.9890953898429871, 'start': 118, 'end': 124, 'answer': ' Eiche'}","{'score': 0.7164344787597656, 'start': 56, 'end': 84, 'answer': ' H: 171 cm B: 120 cm T: 9 cm'}","{'score': 0.08141553401947021, 'start': 56, 'end': 84, 'answer': ' H: 171 cm B: 120 cm T: 9 cm'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
1852,2703,2703,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 191,5 cm, B: 114 cm, T: 7,5 cm
Mängel: Gebrauchsspuren
Spezifikation: doppelt verglast
Zustand: occasion/gebraucht
Spezifikation: 2-fach verglast

Artikel Nr: 111886",Mixed,7.0,114.0,"191,5",,,mixed,,2022-10-24,179.0,,,1970-01-01,179.0,1970-01-01 00:00:00.000,0.0,1.0,179.0,"Münchenstein, 4142",,useagain,91164,CH,de,111886_570x570.jpg,https://www.useagain.ch/de/holzfenster-91164,E03.01,window,,,,"{'score': 0.6063340306282043, 'start': 129, 'end': 146, 'answer': ' doppelt verglast'}","{'score': 0.8131246566772461, 'start': 56, 'end': 90, 'answer': ' H: 191,5 cm, B: 114 cm, T: 7,5 cm'}","{'score': 0.16583578288555145, 'start': 56, 'end': 90, 'answer': ' H: 191,5 cm, B: 114 cm, T: 7,5 cm'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2183,3040,3040,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Produkte-Nr. 2446

3-flügelig
ohne Fenstergriff
3-fach Verglasung",Mixed,177.0,6.0,95,,,,,2022-08-11,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,144.0,"Zürich, 8050",,useagain,82439,CH,de,2446_570x570.jpg,https://www.useagain.ch/de/holzfenster-82439,E03.01,window,,,,"{'score': 0.4696510434150696, 'start': 47, 'end': 65, 'answer': '\n3-fach Verglasung'}","{'score': 0.09241541475057602, 'start': 18, 'end': 47, 'answer': '\n3-flügelig\nohne Fenstergriff'}","{'score': 0.1298995465040207, 'start': 18, 'end': 47, 'answer': '\n3-flügelig\nohne Fenstergriff'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2252,3110,3110,Fensterläden aus Holz,,"['E03.01', 'F02.02']",Windows,,Gebäudehülle & Konstruktion,Fenster,Dachfenster,"Zwei Läden 120 x 42 und 120 x 43 (das sind Doppelläden mit Gelenk , also 2 Teile).
Und 2 Läden à 112 x 54 und 2 Läden 107 x 53 (je rechts und links)",Wood,,,,,,,,,0.0,,,1970-01-01,0.0,1970-01-01 00:00:00.000,0.0,1.0,26.0,"Madiswil, 4934",,useagain,91622,CH,de,20221128_110035_570x570.jpg,https://www.useagain.ch/de/fensterlaeden-aus-holz-91622,E03.01,window,,,,"{'score': 0.0003322717675473541, 'start': 117, 'end': 126, 'answer': ' 107 x 53'}","{'score': 0.12943659722805023, 'start': 10, 'end': 32, 'answer': ' 120 x 42 und 120 x 43'}","{'score': 0.005036383401602507, 'start': 10, 'end': 32, 'answer': ' 120 x 42 und 120 x 43'}",Wood,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2260,3118,3118,Fensterläden aus Holz,,"['E03.01', 'F02.02']",Windows,,Gebäudehülle & Konstruktion,Fenster,Dachfenster,"Zwei Läden 120 x 42 und 120 x 43 (das sind Doppelläden mit Gelenk , also 2 Teile).
Und 2 Läden à 112 x 54 und 2 Läden 107 x 53 (je rechts und links)",Wood,,,,,,,,,0.0,,,1970-01-01,0.0,1970-01-01 00:00:00.000,0.0,1.0,26.0,"Madiswil, 4934",,useagain,91623,CH,de,20221128_110035_%281%29_570x570.jpg,https://www.useagain.ch/de/fensterlaeden-aus-holz-91623,E03.01,window,,,,"{'score': 0.0003322717675473541, 'start': 117, 'end': 126, 'answer': ' 107 x 53'}","{'score': 0.12943659722805023, 'start': 10, 'end': 32, 'answer': ' 120 x 42 und 120 x 43'}","{'score': 0.005036383401602507, 'start': 10, 'end': 32, 'answer': ' 120 x 42 und 120 x 43'}",Wood,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
