,Feature,Importance
85,Code_Bidets,0.09900509
20,Material_Fir,0.059744794
195,Code_Pliable conduit,0.0568613
0,Price,0.053957477
141,Code_Fire detection and alarm devices and control equipment,0.048118316
127,Code_Double slips,0.044577383
297,"second_level_Stairs, Ramps, Lift, Hardware",0.044157933
52,Material_Sitka spruce,0.038798615
292,"second_level_Covering, Finish",0.037813738
36,Material_Metal,0.037774187
291,"second_level_Blocks, Panels, Fences, Bricks",0.036576536
264,Code_Wardrobes,0.03149259
293,"second_level_Door, Windows, Gates",0.030705905
18,Material_Encaustic,0.029988144
290,"first_level_Wall, Barriers, Pannels",0.023283232
287,"first_level_Roof, Slabs, Stairs",0.022006277
289,first_level_Technical elements,0.020102447
25,Material_Gravel,0.017862344
284,first_level_Furnishings,0.01748406
296,second_level_Other,0.016828548
76,Code_Arrises,0.015552235
50,Material_Silt,0.015296953
2,Width,0.0138976965
49,Material_Safety glass,0.013214831
286,first_level_Other,0.013152677
295,second_level_Furnishings,0.011934871
21,Material_Fire clay,0.011540692
190,Code_Pedestal washbasins,0.011470569
1,Length,0.011324349
68,Code_Acoustic duct linings,0.011261958
42,Material_Pisé,0.010398434
3,Height,0.009860968
257,Code_Voice alarm controllers,0.009057217
90,Code_Cabinet and countertop hinges,0.008719549
55,Material_Stainless steel,0.008438577
294,"second_level_Floors, Ceiling",0.008176156
6,Material_Aluminium,0.007085814
163,Code_Lacquers,0.006451395
174,Code_Manual trapdoors,0.005929216
69,Code_Aluminium alloy hinged bollards,0.0057592425
181,Code_Metal skirtings,0.0045471885
53,Material_Soap,0.0043084137
224,Code_Soap dispensers,0.0041074213
43,Material_Plastics,0.004039658
216,Code_Shower head holders,0.0036969956
259,Code_WC pans,0.0036380223
202,Code_Pump accessories,0.0
217,Code_Shower heads,0.0
201,Code_Pull handles,0.0
199,Code_Primer-undercoats,0.0
198,Code_Pressure relief valves,0.0
197,Code_Preformed casings,0.0
196,Code_Polyethylene packers,0.0
200,Code_Puddle flanges,0.0
205,Code_Rectifiers,0.0
203,Code_Radio receivers,0.0
218,Code_Shower manual water supply sets,0.0
204,Code_Rail foot insulators,0.0
206,Code_Sanitary accessories,0.0
208,Code_Scagliola,0.0
209,Code_Screening and ventilation access doors,0.0
210,Code_Sedge,0.0
211,Code_Shower beds,0.0
212,Code_Shower curtains,0.0
213,Code_Shower doors,0.0
214,Code_Shower enclosures,0.0
215,Code_Shower fittings package,0.0
207,Code_Sanitary towel dispensers,0.0
167,Code_Laundry washing machines,0.0
194,Code_Plastics sleeving,0.0
180,Code_Metal penstocks,0.0
168,Code_Linen chute inlet doors,0.0
169,Code_Linen containers,0.0
170,Code_Lockers,0.0
171,Code_Macerator and dewaterer tank wash,0.0
172,Code_Machine parts cleaning washer units,0.0
173,Code_Mail equipment,0.0
175,Code_Masonry capping and coping units,0.0
176,Code_Masonry dowels,0.0
165,Code_Laundry troughs and cabinets,0.0
177,Code_Medical and laboratory equipment,0.0
178,Code_Medicine cabinets,0.0
179,Code_Metal gate surrounds,0.0
164,Code_Laundry troughs,0.0
193,Code_Plastics skirtings,0.0
182,Code_Metal suspended ceiling hangers,0.0
183,Code_Metal tubes and hollow sections,0.0
184,Code_Meter cabinets,0.0
220,Code_Sink taps,0.0
